date,hospital,ed_trolleys,ward_trolleys,total_trolleys,total_color,surge,delayed,delayed_color,gt_24hrs,gt_75_24hrs
25/12/2025,UH Kerry,9.0,0.0,9.0,green,0.0,17,red,2.0,
25/12/2025,Ennis Hospital,,,,none,,2,none,,
25/12/2025,Nenagh Hospital,,,,none,,2,none,,
25/12/2025,St. John's Hospital Limerick,,,,none,,4,red,,
25/12/2025,UH Limerick,0.0,0.0,0.0,green,0.0,13,none,,
25/12/2025,Galway University Hospital,2.0,0.0,2.0,green,20.0,37,red,,
25/12/2025,Letterkenny University Hospital,0.0,0.0,0.0,green,1.0,33,red,,
25/12/2025,Mayo University Hospital,0.0,0.0,0.0,green,0.0,6,none,,
25/12/2025,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,4,none,,
25/12/2025,Roscommon University Hospital,,,,none,,4,none,,
25/12/2025,Sligo University Hospital,0.0,0.0,0.0,green,0.0,18,red,,
26/12/2025,National Total,16.0,0.0,16.0,none,41.0,361,red,0.0,0.0
26/12/2025,Beaumont Hospital,0.0,0.0,0.0,green,0.0,10,none,,
26/12/2025,Cavan General Hospital,0.0,0.0,0.0,green,0.0,2,none,,
26/12/2025,Connolly Hospital,0.0,0.0,0.0,green,0.0,5,none,,
26/12/2025,Louth County Hospital,,,,none,,0,none,,
26/12/2025,Mater Misericordiae University Hospital,1.0,0.0,1.0,green,0.0,8,none,,
26/12/2025,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
26/12/2025,Our Lady of Lourdes Hospital,0.0,0.0,0.0,green,0.0,2,none,,
26/12/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
26/12/2025,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
26/12/2025,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
26/12/2025,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
26/12/2025,MRH Mullingar,0.0,0.0,0.0,green,0.0,3,none,,
26/12/2025,MRH Portlaoise,3.0,0.0,3.0,green,0.0,5,none,,
26/12/2025,MRH Tullamore,0.0,0.0,0.0,green,0.0,7,red,,
26/12/2025,Naas General Hospital,0.0,0.0,0.0,green,0.0,9,red,,
26/12/2025,St. James's Hospital,0.0,0.0,0.0,green,0.0,37,red,,
26/12/2025,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
26/12/2025,Tallaght University Hospital,0.0,0.0,0.0,green,0.0,10,none,,
26/12/2025,National Rehabilitation Hospital,,,,none,,5,none,,
26/12/2025,St. Columcille's Hospital,,,,none,,6,red,,
26/12/2025,St Luke's General Hospital Kilkenny,0.0,0.0,0.0,green,0.0,10,red,,
26/12/2025,St. Michael's Hospital,,,,none,,7,red,,
26/12/2025,St. Vincent's University Hospital,0.0,0.0,0.0,green,20.0,16,none,,
26/12/2025,Tipperary University Hospital,0.0,0.0,0.0,green,0.0,8,none,,
26/12/2025,UH Waterford,0.0,0.0,0.0,green,0.0,13,none,,
26/12/2025,Wexford General Hospital,3.0,0.0,3.0,green,16.0,7,none,,
26/12/2025,Bantry General Hospital,,,,none,,9,red,,
26/12/2025,Cork University Hospital,3.0,0.0,3.0,green,5.0,16,none,,
26/12/2025,Mallow General Hospital,,,,none,,6,red,,
26/12/2025,Mercy University Hospital,0.0,0.0,0.0,green,0.0,13,red,,
26/12/2025,South Infirmary Victoria University Hospital,,,,none,,2,none,,
26/12/2025,UH Kerry,2.0,0.0,2.0,green,0.0,17,red,,
26/12/2025,Ennis Hospital,,,,none,,2,none,,
26/12/2025,Nenagh Hospital,,,,none,,2,none,,
26/12/2025,St. John's Hospital Limerick,,,,none,,4,red,,
26/12/2025,UH Limerick,0.0,0.0,0.0,green,0.0,13,none,,
26/12/2025,Galway University Hospital,0.0,0.0,0.0,green,0.0,37,red,,
26/12/2025,Letterkenny University Hospital,3.0,0.0,3.0,green,0.0,33,red,,
26/12/2025,Mayo University Hospital,0.0,0.0,0.0,green,0.0,6,none,,
26/12/2025,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,4,none,,
26/12/2025,Roscommon University Hospital,,,,none,,4,none,,
26/12/2025,Sligo University Hospital,1.0,0.0,1.0,green,0.0,18,red,,
27/12/2025,National Total,38.0,1.0,39.0,none,32.0,359,red,2.0,0.0
27/12/2025,Beaumont Hospital,0.0,0.0,0.0,green,0.0,10,none,,
27/12/2025,Cavan General Hospital,2.0,0.0,2.0,green,0.0,2,none,,
27/12/2025,Connolly Hospital,0.0,0.0,0.0,green,0.0,5,none,,
27/12/2025,Louth County Hospital,,,,none,,0,none,,
27/12/2025,Mater Misericordiae University Hospital,0.0,0.0,0.0,green,0.0,8,none,,
27/12/2025,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
27/12/2025,Our Lady of Lourdes Hospital,0.0,0.0,0.0,green,9.0,2,none,,
27/12/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
27/12/2025,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
27/12/2025,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
27/12/2025,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
27/12/2025,MRH Mullingar,1.0,0.0,1.0,green,0.0,3,none,,
27/12/2025,MRH Portlaoise,8.0,0.0,8.0,green,0.0,5,none,,
27/12/2025,MRH Tullamore,0.0,0.0,0.0,green,0.0,7,red,,
27/12/2025,Naas General Hospital,1.0,0.0,1.0,green,0.0,9,red,,
27/12/2025,St. James's Hospital,0.0,0.0,0.0,green,0.0,37,red,,
27/12/2025,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
27/12/2025,Tallaght University Hospital,0.0,0.0,0.0,green,0.0,10,none,,
27/12/2025,National Rehabilitation Hospital,,,,none,,5,none,,
27/12/2025,St. Columcille's Hospital,,,,none,,6,red,,
27/12/2025,St Luke's General Hospital Kilkenny,0.0,0.0,0.0,green,0.0,10,red,,
27/12/2025,St. Michael's Hospital,,,,none,,7,red,,
27/12/2025,St. Vincent's University Hospital,0.0,0.0,0.0,green,0.0,16,none,,
27/12/2025,Tipperary University Hospital,0.0,0.0,0.0,green,0.0,8,none,,
27/12/2025,UH Waterford,0.0,0.0,0.0,green,0.0,13,none,,
27/12/2025,Wexford General Hospital,3.0,0.0,3.0,green,18.0,7,none,,
27/12/2025,Bantry General Hospital,,,,none,,9,red,,
27/12/2025,Cork University Hospital,4.0,0.0,4.0,green,0.0,16,none,,
27/12/2025,Mallow General Hospital,,,,none,,6,red,,
27/12/2025,Mercy University Hospital,5.0,0.0,5.0,green,0.0,13,red,1.0,
27/12/2025,South Infirmary Victoria University Hospital,,,,none,,2,none,,
27/12/2025,UH Kerry,5.0,0.0,5.0,green,0.0,16,red,1.0,
27/12/2025,Ennis Hospital,,,,none,,2,none,,
27/12/2025,Nenagh Hospital,,,,none,,2,none,,
27/12/2025,St. John's Hospital Limerick,,,,none,,4,red,,
27/12/2025,UH Limerick,0.0,0.0,0.0,green,0.0,13,none,,
27/12/2025,Galway University Hospital,2.0,0.0,2.0,green,0.0,36,red,,
27/12/2025,Letterkenny University Hospital,3.0,0.0,3.0,green,3.0,33,red,,
27/12/2025,Mayo University Hospital,3.0,1.0,4.0,green,0.0,6,none,,
27/12/2025,Portiuncula University Hospital,1.0,0.0,1.0,green,0.0,4,none,,
27/12/2025,Roscommon University Hospital,,,,none,,4,none,,
27/12/2025,Sligo University Hospital,0.0,0.0,0.0,green,2.0,18,red,,
28/12/2025,National Total,76.0,5.0,81.0,none,96.0,356,red,6.0,1.0
28/12/2025,Beaumont Hospital,0.0,0.0,0.0,green,0.0,10,none,,
28/12/2025,Cavan General Hospital,1.0,0.0,1.0,green,0.0,2,none,,
28/12/2025,Connolly Hospital,1.0,0.0,1.0,green,0.0,5,none,,
28/12/2025,Louth County Hospital,,,,none,,0,none,,
28/12/2025,Mater Misericordiae University Hospital,0.0,0.0,0.0,green,0.0,8,none,,
28/12/2025,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
28/12/2025,Our Lady of Lourdes Hospital,0.0,0.0,0.0,green,17.0,2,none,,
28/12/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
28/12/2025,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
28/12/2025,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
28/12/2025,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
28/12/2025,MRH Mullingar,0.0,0.0,0.0,green,0.0,3,none,,
28/12/2025,MRH Portlaoise,7.0,0.0,7.0,green,6.0,5,none,,
28/12/2025,MRH Tullamore,0.0,0.0,0.0,green,16.0,7,red,,
28/12/2025,Naas General Hospital,4.0,0.0,4.0,green,0.0,9,red,,
28/12/2025,St. James's Hospital,1.0,0.0,1.0,green,0.0,37,red,,
28/12/2025,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
28/12/2025,Tallaght University Hospital,0.0,0.0,0.0,green,0.0,10,none,,
28/12/2025,National Rehabilitation Hospital,,,,none,,5,none,,
28/12/2025,St. Columcille's Hospital,,,,none,,6,red,,
28/12/2025,St Luke's General Hospital Kilkenny,0.0,3.0,3.0,green,0.0,10,red,,
28/12/2025,St. Michael's Hospital,,,,none,,7,red,,
28/12/2025,St. Vincent's University Hospital,12.0,0.0,12.0,green,0.0,16,none,,
28/12/2025,Tipperary University Hospital,3.0,0.0,3.0,green,6.0,8,none,1.0,
28/12/2025,UH Waterford,0.0,0.0,0.0,green,0.0,13,none,,
28/12/2025,Wexford General Hospital,7.0,1.0,8.0,green,18.0,5,none,,
28/12/2025,Bantry General Hospital,,,,none,,9,red,,
28/12/2025,Cork University Hospital,3.0,0.0,3.0,green,3.0,16,none,,
28/12/2025,Mallow General Hospital,,,,none,,6,red,,
28/12/2025,Mercy University Hospital,11.0,0.0,11.0,red,2.0,13,red,5.0,1.0
28/12/2025,South Infirmary Victoria University Hospital,,,,none,,2,none,,
28/12/2025,UH Kerry,7.0,0.0,7.0,green,0.0,15,red,,
28/12/2025,Ennis Hospital,,,,none,,2,none,,
28/12/2025,Nenagh Hospital,,,,none,,2,none,,
28/12/2025,St. John's Hospital Limerick,,,,none,,4,red,,
28/12/2025,UH Limerick,0.0,0.0,0.0,green,0.0,13,none,,
28/12/2025,Galway University Hospital,0.0,0.0,0.0,green,4.0,36,red,,
28/12/2025,Letterkenny University Hospital,14.0,1.0,15.0,red,4.0,33,red,,
28/12/2025,Mayo University Hospital,0.0,0.0,0.0,green,6.0,6,none,,
28/12/2025,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,4,none,,
28/12/2025,Roscommon University Hospital,,,,none,,4,none,,
28/12/2025,Sligo University Hospital,5.0,0.0,5.0,green,14.0,18,red,,
29/12/2025,National Total,93.0,6.0,99.0,none,293.0,355,red,8.0,0.0
29/12/2025,Beaumont Hospital,0.0,0.0,0.0,green,0.0,10,none,,
29/12/2025,Cavan General Hospital,1.0,0.0,1.0,green,6.0,2,none,,
29/12/2025,Connolly Hospital,0.0,0.0,0.0,green,0.0,5,none,,
29/12/2025,Louth County Hospital,,,,none,,0,none,,
29/12/2025,Mater Misericordiae University Hospital,0.0,0.0,0.0,green,0.0,8,none,,
29/12/2025,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
29/12/2025,Our Lady of Lourdes Hospital,5.0,0.0,5.0,green,30.0,2,none,,
29/12/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
29/12/2025,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
29/12/2025,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
29/12/2025,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
29/12/2025,MRH Mullingar,2.0,0.0,2.0,green,0.0,3,none,,
29/12/2025,MRH Portlaoise,2.0,0.0,2.0,green,7.0,5,none,,
29/12/2025,MRH Tullamore,0.0,0.0,0.0,green,27.0,7,red,,
29/12/2025,Naas General Hospital,5.0,0.0,5.0,green,15.0,9,red,,
29/12/2025,St. James's Hospital,0.0,0.0,0.0,green,0.0,37,red,,
29/12/2025,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
29/12/2025,Tallaght University Hospital,0.0,0.0,0.0,green,10.0,10,none,,
29/12/2025,National Rehabilitation Hospital,,,,none,,5,none,,
29/12/2025,St. Columcille's Hospital,,,,none,,6,red,,
29/12/2025,St Luke's General Hospital Kilkenny,4.0,0.0,4.0,green,25.0,10,red,,
29/12/2025,St. Michael's Hospital,,,,none,,7,red,,
29/12/2025,St. Vincent's University Hospital,11.0,0.0,11.0,green,20.0,16,none,1.0,
29/12/2025,Tipperary University Hospital,7.0,0.0,7.0,green,23.0,8,none,2.0,
29/12/2025,UH Waterford,0.0,0.0,0.0,green,0.0,13,none,,
29/12/2025,Wexford General Hospital,8.0,1.0,9.0,green,30.0,5,none,1.0,
29/12/2025,Bantry General Hospital,,,,none,,9,red,,
29/12/2025,Cork University Hospital,11.0,0.0,11.0,green,15.0,16,none,,
29/12/2025,Mallow General Hospital,,,,none,,6,red,,
29/12/2025,Mercy University Hospital,13.0,0.0,13.0,red,16.0,14,red,4.0,
29/12/2025,South Infirmary Victoria University Hospital,,,,none,,2,none,,
29/12/2025,UH Kerry,4.0,0.0,4.0,green,11.0,13,red,,
29/12/2025,Ennis Hospital,,,,none,,2,none,,
29/12/2025,Nenagh Hospital,,,,none,,2,none,,
29/12/2025,St. John's Hospital Limerick,,,,none,,4,red,,
29/12/2025,UH Limerick,3.0,1.0,4.0,green,5.0,13,none,,
29/12/2025,Galway University Hospital,6.0,0.0,6.0,green,11.0,36,red,,
29/12/2025,Letterkenny University Hospital,3.0,4.0,7.0,green,12.0,33,red,,
29/12/2025,Mayo University Hospital,1.0,0.0,1.0,green,9.0,6,none,,
29/12/2025,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,4,none,,
29/12/2025,Roscommon University Hospital,,,,none,,4,none,,
29/12/2025,Sligo University Hospital,7.0,0.0,7.0,green,21.0,18,red,,
30/12/2025,National Total,113.0,29.0,142.0,none,309.0,351,red,7.0,0.0
30/12/2025,Beaumont Hospital,0.0,0.0,0.0,green,0.0,8,none,,
30/12/2025,Cavan General Hospital,0.0,0.0,0.0,green,10.0,2,none,,
30/12/2025,Connolly Hospital,0.0,0.0,0.0,green,0.0,2,none,,
30/12/2025,Louth County Hospital,,,,none,,0,none,,
30/12/2025,Mater Misericordiae University Hospital,0.0,0.0,0.0,green,0.0,8,none,,
30/12/2025,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
30/12/2025,Our Lady of Lourdes Hospital,6.0,0.0,6.0,green,23.0,2,none,,
30/12/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
30/12/2025,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
30/12/2025,CHI at Tallaght,0.0,0.0,0.0,green,0.0,1,none,,
30/12/2025,CHI at Temple Street,1.0,0.0,1.0,green,0.0,0,none,,
30/12/2025,MRH Mullingar,3.0,0.0,3.0,green,0.0,2,none,,
30/12/2025,MRH Portlaoise,6.0,0.0,6.0,green,0.0,6,none,,
30/12/2025,MRH Tullamore,0.0,0.0,0.0,green,29.0,8,red,,
30/12/2025,Naas General Hospital,4.0,0.0,4.0,green,3.0,11,red,,
30/12/2025,St. James's Hospital,0.0,0.0,0.0,green,0.0,36,red,,
30/12/2025,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
30/12/2025,Tallaght University Hospital,0.0,0.0,0.0,green,12.0,10,none,,
30/12/2025,National Rehabilitation Hospital,,,,none,,5,none,,
30/12/2025,St. Columcille's Hospital,,,,none,,6,red,,
30/12/2025,St Luke's General Hospital Kilkenny,4.0,0.0,4.0,green,24.0,10,red,,
30/12/2025,St. Michael's Hospital,,,,none,,7,red,,
30/12/2025,St. Vincent's University Hospital,12.0,1.0,13.0,green,20.0,14,none,1.0,
30/12/2025,Tipperary University Hospital,7.0,0.0,7.0,green,21.0,6,none,2.0,
30/12/2025,UH Waterford,0.0,0.0,0.0,green,0.0,14,none,,
30/12/2025,Wexford General Hospital,4.0,4.0,8.0,green,32.0,5,none,,
30/12/2025,Bantry General Hospital,,,,none,,9,red,,
30/12/2025,Cork University Hospital,12.0,2.0,14.0,green,32.0,18,none,,
30/12/2025,Mallow General Hospital,,,,none,,6,red,,
30/12/2025,Mercy University Hospital,7.0,1.0,8.0,amber,17.0,13,red,,
30/12/2025,South Infirmary Victoria University Hospital,,,,none,,2,none,,
30/12/2025,UH Kerry,15.0,6.0,21.0,red,12.0,13,red,1.0,
30/12/2025,Ennis Hospital,,,,none,,2,none,,
30/12/2025,Nenagh Hospital,,,,none,,3,none,,
30/12/2025,St. John's Hospital Limerick,,,,none,,4,red,,
30/12/2025,UH Limerick,1.0,0.0,1.0,green,8.0,13,none,,
30/12/2025,Galway University Hospital,11.0,1.0,12.0,green,22.0,34,red,,
30/12/2025,Letterkenny University Hospital,8.0,7.0,15.0,red,4.0,35,red,3.0,
30/12/2025,Mayo University Hospital,2.0,4.0,6.0,green,17.0,6,none,,
30/12/2025,Portiuncula University Hospital,3.0,0.0,3.0,green,0.0,4,none,,
30/12/2025,Roscommon University Hospital,,,,none,,4,none,,
30/12/2025,Sligo University Hospital,7.0,3.0,10.0,amber,23.0,18,red,,
31/12/2025,National Total,104.0,23.0,127.0,none,291.0,375,red,14.0,2.0
31/12/2025,Beaumont Hospital,0.0,0.0,0.0,green,0.0,9,none,,
31/12/2025,Cavan General Hospital,0.0,0.0,0.0,green,0.0,2,none,,
31/12/2025,Connolly Hospital,0.0,0.0,0.0,green,0.0,2,none,,
31/12/2025,Louth County Hospital,,,,none,,0,none,,
31/12/2025,Mater Misericordiae University Hospital,0.0,0.0,0.0,green,0.0,8,none,,
31/12/2025,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
31/12/2025,Our Lady of Lourdes Hospital,4.0,0.0,4.0,green,25.0,3,none,,
31/12/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
31/12/2025,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
31/12/2025,CHI at Tallaght,1.0,0.0,1.0,green,0.0,0,none,,
31/12/2025,CHI at Temple Street,0.0,0.0,0.0,green,0.0,0,none,,
31/12/2025,MRH Mullingar,1.0,0.0,1.0,green,0.0,2,none,,
31/12/2025,MRH Portlaoise,2.0,0.0,2.0,green,0.0,8,none,,
31/12/2025,MRH Tullamore,0.0,0.0,0.0,green,42.0,9,red,,
31/12/2025,Naas General Hospital,0.0,0.0,0.0,green,2.0,11,red,,
31/12/2025,St. James's Hospital,7.0,0.0,7.0,green,0.0,36,red,,
31/12/2025,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
31/12/2025,Tallaght University Hospital,0.0,0.0,0.0,green,8.0,10,none,,
31/12/2025,National Rehabilitation Hospital,,,,none,,5,none,,
31/12/2025,St. Columcille's Hospital,,,,none,,7,red,,
31/12/2025,St Luke's General Hospital Kilkenny,0.0,0.0,0.0,green,15.0,10,red,,
31/12/2025,St. Michael's Hospital,,,,none,,6,red,,
31/12/2025,St. Vincent's University Hospital,10.0,0.0,10.0,green,20.0,14,none,,
31/12/2025,Tipperary University Hospital,3.0,0.0,3.0,green,15.0,10,red,2.0,
31/12/2025,UH Waterford,0.0,0.0,0.0,green,0.0,13,none,,
31/12/2025,Wexford General Hospital,6.0,1.0,7.0,green,30.0,5,none,1.0,
31/12/2025,Bantry General Hospital,,,,none,,10,red,,
31/12/2025,Cork University Hospital,19.0,0.0,19.0,red,27.0,16,none,1.0,
31/12/2025,Mallow General Hospital,,,,none,,8,red,,
31/12/2025,Mercy University Hospital,9.0,3.0,12.0,red,16.0,14,red,,
31/12/2025,South Infirmary Victoria University Hospital,,,,none,,2,none,,
31/12/2025,UH Kerry,15.0,7.0,22.0,red,14.0,19,red,4.0,2.0
31/12/2025,Ennis Hospital,,,,none,,2,none,,
31/12/2025,Nenagh Hospital,,,,none,,3,none,,
31/12/2025,St. John's Hospital Limerick,,,,none,,4,red,,
31/12/2025,UH Limerick,1.0,0.0,1.0,green,10.0,10,none,,
31/12/2025,Galway University Hospital,4.0,0.0,4.0,green,22.0,35,red,,
31/12/2025,Letterkenny University Hospital,9.0,6.0,15.0,red,10.0,36,red,1.0,
31/12/2025,Mayo University Hospital,3.0,6.0,9.0,green,17.0,6,none,5.0,
31/12/2025,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,8,red,,
31/12/2025,Roscommon University Hospital,,,,none,,4,none,,
31/12/2025,Sligo University Hospital,10.0,0.0,10.0,amber,18.0,24,red,,
01/01/2026,National Total,53.0,17.0,70.0,none,211.0,376,red,9.0,2.0
01/01/2026,Beaumont Hospital,0.0,0.0,0.0,green,0.0,8,none,,
01/01/2026,Cavan General Hospital,0.0,0.0,0.0,green,0.0,2,none,,
01/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,2,none,,
01/01/2026,Louth County Hospital,,,,none,,0,none,,
01/01/2026,Mater Misericordiae University Hospital,0.0,0.0,0.0,green,0.0,7,none,,
01/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
01/01/2026,Our Lady of Lourdes Hospital,9.0,0.0,9.0,green,12.0,3,none,,
01/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,0.0,1,none,,
01/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
01/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,0,none,,
01/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,1,none,,
01/01/2026,MRH Mullingar,0.0,0.0,0.0,green,0.0,2,none,,
01/01/2026,MRH Portlaoise,0.0,0.0,0.0,green,0.0,6,none,,
01/01/2026,MRH Tullamore,0.0,0.0,0.0,green,35.0,9,red,,
01/01/2026,Naas General Hospital,3.0,0.0,3.0,green,0.0,10,red,,
01/01/2026,St. James's Hospital,3.0,0.0,3.0,green,0.0,36,red,,
01/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
01/01/2026,Tallaght University Hospital,0.0,0.0,0.0,green,6.0,8,none,,
01/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
01/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
01/01/2026,St Luke's General Hospital Kilkenny,0.0,0.0,0.0,green,10.0,9,red,,
01/01/2026,St. Michael's Hospital,,,,none,,6,red,,
01/01/2026,St. Vincent's University Hospital,0.0,0.0,0.0,green,5.0,14,none,,
01/01/2026,Tipperary University Hospital,3.0,0.0,3.0,green,18.0,7,none,3.0,
01/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,13,none,,
01/01/2026,Wexford General Hospital,0.0,0.0,0.0,green,18.0,5,none,,
01/01/2026,Bantry General Hospital,,,,none,,11,red,,
01/01/2026,Cork University Hospital,10.0,2.0,12.0,green,21.0,18,none,1.0,
01/01/2026,Mallow General Hospital,,,,none,,8,red,,
01/01/2026,Mercy University Hospital,3.0,0.0,3.0,green,14.0,12,red,,
01/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
01/01/2026,UH Kerry,13.0,5.0,18.0,red,14.0,23,red,4.0,2.0
01/01/2026,Ennis Hospital,,,,none,,2,none,,
01/01/2026,Nenagh Hospital,,,,none,,3,none,,
01/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
01/01/2026,UH Limerick,1.0,0.0,1.0,green,7.0,10,none,,
01/01/2026,Galway University Hospital,4.0,0.0,4.0,green,4.0,38,red,,
01/01/2026,Letterkenny University Hospital,0.0,4.0,4.0,green,12.0,36,red,1.0,
01/01/2026,Mayo University Hospital,2.0,3.0,5.0,green,18.0,7,none,,
01/01/2026,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,9,red,,
01/01/2026,Roscommon University Hospital,,,,none,,7,red,,
01/01/2026,Sligo University Hospital,2.0,3.0,5.0,green,17.0,22,red,,
02/01/2026,National Total,106.0,33.0,139.0,none,321.0,377,red,11.0,3.0
02/01/2026,Beaumont Hospital,0.0,0.0,0.0,green,0.0,8,none,,
02/01/2026,Cavan General Hospital,0.0,0.0,0.0,green,4.0,2,none,,
02/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,2,none,,
02/01/2026,Louth County Hospital,,,,none,,0,none,,
02/01/2026,Mater Misericordiae University Hospital,4.0,0.0,4.0,green,0.0,7,none,,
02/01/2026,National Orthopaedic Hospital Cappagh,,,,none,,2,none,,
02/01/2026,Our Lady of Lourdes Hospital,0.0,0.0,0.0,green,26.0,3,none,,
02/01/2026,Our Lady's Hospital Navan,0.0,0.0,0.0,green,5.0,1,none,,
02/01/2026,CHI at Crumlin,0.0,0.0,0.0,green,0.0,1,none,,
02/01/2026,CHI at Tallaght,0.0,0.0,0.0,green,0.0,0,none,,
02/01/2026,CHI at Temple Street,0.0,0.0,0.0,green,0.0,1,none,,
02/01/2026,MRH Mullingar,0.0,0.0,0.0,green,0.0,2,none,,
02/01/2026,MRH Portlaoise,8.0,0.0,8.0,green,0.0,6,none,,
02/01/2026,MRH Tullamore,0.0,0.0,0.0,green,44.0,9,red,,
02/01/2026,Naas General Hospital,3.0,0.0,3.0,green,0.0,10,red,,
02/01/2026,St. James's Hospital,14.0,0.0,14.0,green,0.0,36,red,,
02/01/2026,St. Luke's Radiation Oncology Network,,,,none,,0,none,,
02/01/2026,Tallaght University Hospital,0.0,0.0,0.0,green,22.0,8,none,,
02/01/2026,National Rehabilitation Hospital,,,,none,,5,none,,
02/01/2026,St. Columcille's Hospital,,,,none,,7,red,,
02/01/2026,St Luke's General Hospital Kilkenny,2.0,0.0,2.0,green,17.0,9,red,,
02/01/2026,St. Michael's Hospital,,,,none,,6,red,,
02/01/2026,St. Vincent's University Hospital,3.0,0.0,3.0,green,5.0,14,none,,
02/01/2026,Tipperary University Hospital,9.0,0.0,9.0,green,23.0,7,none,2.0,
02/01/2026,UH Waterford,0.0,0.0,0.0,green,0.0,13,none,,
02/01/2026,Wexford General Hospital,0.0,1.0,1.0,green,24.0,5,none,,
02/01/2026,Bantry General Hospital,,,,none,,11,red,,
02/01/2026,Cork University Hospital,14.0,3.0,17.0,red,27.0,18,none,,
02/01/2026,Mallow General Hospital,,,,none,,8,red,,
02/01/2026,Mercy University Hospital,10.0,2.0,12.0,red,17.0,12,red,1.0,1.0
02/01/2026,South Infirmary Victoria University Hospital,,,,none,,2,none,,
02/01/2026,UH Kerry,15.0,7.0,22.0,red,14.0,23,red,4.0,2.0
02/01/2026,Ennis Hospital,,,,none,,3,red,,
02/01/2026,Nenagh Hospital,,,,none,,3,none,,
02/01/2026,St. John's Hospital Limerick,,,,none,,4,red,,
02/01/2026,UH Limerick,0.0,7.0,7.0,green,10.0,10,none,,
02/01/2026,Galway University Hospital,3.0,0.0,3.0,green,22.0,38,red,,
02/01/2026,Letterkenny University Hospital,11.0,6.0,17.0,red,22.0,36,red,1.0,
02/01/2026,Mayo University Hospital,3.0,6.0,9.0,green,17.0,7,none,3.0,
02/01/2026,Portiuncula University Hospital,0.0,0.0,0.0,green,0.0,9,red,,
02/01/2026,Roscommon University Hospital,,,,none,,7,red,,
02/01/2026,Sligo University Hospital,7.0,1.0,8.0,green,22.0,22,red,,
03/01/2026,National Total,83.0,16.0,99.0,none,252.0,380,red,12.0,4.0
03/01/2026,Beaumont Hospital,0.0,0.0,0.0,green,0.0,8,none,,
03/01/2026,Cavan General Hospital,0.0,0.0,0.0,green,0.0,2,none,,
03/01/2026,Connolly Hospital,0.0,0.0,0.0,green,0.0,5,none,,
03/01/2026,Louth County Hospital,,,,none,,0,none,,
