Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
30/11/2024,HSE Dublin and Midlands Total,40,0,40,47,77,4,2,
30/11/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
30/11/2024,St Luke's General Hospital Kilkenny,0,0,0,7,12,,,
30/11/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
30/11/2024,St. Vincent's University Hospital,17,0,17,39,23,1,,HSE Dublin & South East
30/11/2024,Tipperary University Hospital,5,2,7,2,9,5,,HSE Dublin & South East
30/11/2024,UH Waterford,0,0,0,2,25,,,HSE Dublin & South East
30/11/2024,Wexford General Hospital,2,5,7,19,9,2,,HSE Dublin & South East
30/11/2024,HSE Dublin and South East Total,24,7,31,69,97,8,0,
30/11/2024,Cork University Hospital,8,0,8,14,19,,,HSE South West
30/11/2024,Mallow General Hospital,,,,,4,,,HSE South West
30/11/2024,Mercy University Hospital,6,0,6,7,12,1,,HSE South West
30/11/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
30/11/2024,UH Kerry,0,0,0,10,22,,,HSE South West
30/11/2024,HSE South West Total,14,0,14,31,66,1,0,
30/11/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
30/11/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
30/11/2024,UH Limerick,6,23,29,26,9,5,,HSE Mid West
30/11/2024,HSE Mid West Total,6,23,29,26,16,5,0,
30/11/2024,Letterkenny University Hospital,3,3,6,0,26,3,,HSE West & North West
30/11/2024,Mayo University Hospital,6,9,15,10,13,5,,HSE West & North West
30/11/2024,Portiuncula University Hospital,1,0,1,0,4,,,HSE West & North West
30/11/2024,Roscommon University Hospital,,,,,1,,,HSE West & North West
30/11/2024,Sligo University Hospital,4,1,5,9,26,,,HSE West & North West
30/11/2024,HSE West and North West Total,15,13,28,38,109,8,0,
30/11/2024,National Total,134,43,177,249,405,26,2,
01/12/2024,Cavan General Hospital,8,0,8,14,2,,,HSE Dublin & North East
01/12/2024,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
01/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
01/12/2024,Mater Misericordiae University Hospital,19,0,19,15,16,,,HSE Dublin & North East
01/12/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
01/12/2024,Our Lady of Lourdes Hospital,16,0,16,23,4,,,HSE Dublin & North East
01/12/2024,Our Lady's Hospital Navan,3,0,3,9,1,,,HSE Dublin & North East
01/12/2024,HSE Dublin and North East Total,50,0,50,73,40,0,0,
01/12/2024,CHI at Tallaght,5,2,7,0,2,,,HSE Dublin & Midlands
01/12/2024,CHI at Temple Street,6,0,6,2,3,,,HSE Dublin & Midlands
01/12/2024,MRH Mullingar,12,0,12,19,4,1,1,HSE Dublin & Midlands
01/12/2024,MRH Portlaoise,0,0,0,7,9,,,HSE Dublin & Midlands
01/12/2024,MRH Tullamore,0,0,0,0,6,,,HSE Dublin & Midlands
01/12/2024,Naas General Hospital,3,3,6,4,10,,,HSE Dublin & Midlands
01/12/2024,St. James's Hospital,22,0,22,25,20,,,HSE Dublin & Midlands
01/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
01/12/2024,Tallaght University Hospital,12,0,12,16,19,2,,HSE Dublin & Midlands
01/12/2024,HSE Dublin and Midlands Total,65,5,70,73,77,3,1,
01/12/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
01/12/2024,St Luke's General Hospital Kilkenny,0,0,0,20,12,,,
01/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
01/12/2024,St. Vincent's University Hospital,29,0,29,48,23,6,1,HSE Dublin & South East
01/12/2024,Tipperary University Hospital,10,5,15,5,9,5,,HSE Dublin & South East
01/12/2024,UH Waterford,0,0,0,7,25,,,HSE Dublin & South East
01/12/2024,Wexford General Hospital,6,5,11,28,9,4,,HSE Dublin & South East
01/12/2024,HSE Dublin and South East Total,45,10,55,108,97,15,1,
01/12/2024,Cork University Hospital,20,1,21,26,19,,,HSE South West
01/12/2024,Mallow General Hospital,,,,,4,,,HSE South West
01/12/2024,Mercy University Hospital,10,4,14,8,12,1,,HSE South West
01/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
01/12/2024,UH Kerry,9,0,9,9,22,,,HSE South West
01/12/2024,HSE South West Total,39,5,44,43,66,1,0,
01/12/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
01/12/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
01/12/2024,UH Limerick,11,32,43,31,7,10,,HSE Mid West
01/12/2024,HSE Mid West Total,11,32,43,31,14,10,0,
01/12/2024,Letterkenny University Hospital,6,3,9,1,26,2,,HSE West & North West
01/12/2024,Mayo University Hospital,6,13,19,12,13,10,,HSE West & North West
01/12/2024,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
01/12/2024,Roscommon University Hospital,,,,,1,,,HSE West & North West
01/12/2024,Sligo University Hospital,6,4,10,13,26,,,HSE West & North West
01/12/2024,HSE West and North West Total,26,20,46,48,109,12,0,
01/12/2024,National Total,236,72,308,376,403,41,2,
02/12/2024,Cavan General Hospital,9,0,9,10,1,1,,HSE Dublin & North East
02/12/2024,Connolly Hospital,6,0,6,1,5,,,HSE Dublin & North East
02/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
02/12/2024,Mater Misericordiae University Hospital,31,,31,27,16,3,2,HSE Dublin & North East
02/12/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
02/12/2024,Our Lady of Lourdes Hospital,18,5,23,35,4,3,2,HSE Dublin & North East
02/12/2024,Our Lady's Hospital Navan,6,0,6,10,1,,,HSE Dublin & North East
02/12/2024,HSE Dublin and North East Total,90,5,95,96,39,7,4,
02/12/2024,CHI at Tallaght,3,0,3,6,2,,,HSE Dublin & Midlands
02/12/2024,CHI at Temple Street,7,,7,7,3,,,HSE Dublin & Midlands
02/12/2024,MRH Mullingar,6,5,11,23,4,1,1,HSE Dublin & Midlands
02/12/2024,MRH Portlaoise,0,0,0,6,9,,,HSE Dublin & Midlands
02/12/2024,MRH Tullamore,0,0,0,11,6,,,HSE Dublin & Midlands
02/12/2024,Naas General Hospital,12,4,16,15,10,1,3,HSE Dublin & Midlands
02/12/2024,St. James's Hospital,22,0,22,33,20,5,1,HSE Dublin & Midlands
02/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
02/12/2024,Tallaght University Hospital,14,0,14,26,19,2,,HSE Dublin & Midlands
02/12/2024,HSE Dublin and Midlands Total,67,9,76,127,77,9,5,
02/12/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
02/12/2024,St Luke's General Hospital Kilkenny,4,1,5,27,12,,,
02/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
02/12/2024,St. Vincent's University Hospital,28,0,28,54,23,12,5,HSE Dublin & South East
02/12/2024,Tipperary University Hospital,17,15,32,21,9,14,,HSE Dublin & South East
02/12/2024,UH Waterford,0,0,0,11,25,,,HSE Dublin & South East
02/12/2024,Wexford General Hospital,11,7,18,31,9,6,,HSE Dublin & South East
02/12/2024,HSE Dublin and South East Total,60,23,83,144,97,32,5,
02/12/2024,Cork University Hospital,27,3,30,25,19,4,3,HSE South West
02/12/2024,Mallow General Hospital,,,,,4,,,HSE South West
02/12/2024,Mercy University Hospital,14,6,20,7,12,5,2,HSE South West
02/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
02/12/2024,UH Kerry,14,0,14,9,21,1,,HSE South West
02/12/2024,HSE South West Total,55,9,64,41,65,10,5,
02/12/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
02/12/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
02/12/2024,UH Limerick,15,36,51,45,7,8,1,HSE Mid West
02/12/2024,HSE Mid West Total,15,36,51,45,14,8,1,
02/12/2024,Letterkenny University Hospital,12,7,19,10,26,3,,HSE West & North West
02/12/2024,Mayo University Hospital,9,15,24,18,13,13,1,HSE West & North West
02/12/2024,Portiuncula University Hospital,1,0,1,0,4,,,HSE West & North West
02/12/2024,Roscommon University Hospital,,,,,1,,,HSE West & North West
02/12/2024,Sligo University Hospital,8,9,17,13,26,4,,HSE West & North West
02/12/2024,HSE West and North West Total,44,42,86,63,109,20,1,
02/12/2024,National Total,331,124,455,516,401,86,21,
03/12/2024,Cavan General Hospital,6,0,6,13,1,1,1,HSE Dublin & North East
03/12/2024,Connolly Hospital,0,0,0,0,8,,,HSE Dublin & North East
03/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
03/12/2024,Mater Misericordiae University Hospital,40,0,40,26,15,4,3,HSE Dublin & North East
03/12/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
03/12/2024,Our Lady of Lourdes Hospital,10,0,10,30,8,,,HSE Dublin & North East
03/12/2024,Our Lady's Hospital Navan,0,0,0,10,1,,,HSE Dublin & North East
03/12/2024,HSE Dublin and North East Total,80,0,80,94,43,6,4,
03/12/2024,CHI at Tallaght,0,0,0,0,2,,,HSE Dublin & Midlands
03/12/2024,CHI at Temple Street,1,8,9,11,3,,,HSE Dublin & Midlands
03/12/2024,MRH Mullingar,4,1,5,23,3,,,HSE Dublin & Midlands
03/12/2024,MRH Portlaoise,0,0,0,7,10,,,HSE Dublin & Midlands
03/12/2024,MRH Tullamore,0,0,0,10,6,,,HSE Dublin & Midlands
03/12/2024,Naas General Hospital,8,2,10,7,8,2,,HSE Dublin & Midlands
03/12/2024,St. James's Hospital,26,0,26,28,20,,,HSE Dublin & Midlands
03/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
03/12/2024,Tallaght University Hospital,26,0,26,26,19,7,,HSE Dublin & Midlands
03/12/2024,HSE Dublin and Midlands Total,73,11,84,112,75,9,0,
03/12/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
03/12/2024,St Luke's General Hospital Kilkenny,8,0,8,32,12,,,
03/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
03/12/2024,St. Vincent's University Hospital,30,5,35,39,21,8,5,HSE Dublin & South East
03/12/2024,Tipperary University Hospital,13,7,20,11,8,7,,HSE Dublin & South East
03/12/2024,UH Waterford,0,0,0,14,18,,,HSE Dublin & South East
03/12/2024,Wexford General Hospital,5,8,13,38,10,2,,HSE Dublin & South East
03/12/2024,HSE Dublin and South East Total,56,20,76,134,87,17,5,
03/12/2024,Cork University Hospital,33,8,41,25,21,7,4,HSE South West
03/12/2024,Mallow General Hospital,,,,,3,,,HSE South West
03/12/2024,Mercy University Hospital,27,4,31,8,15,9,3,HSE South West
03/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
03/12/2024,UH Kerry,5,0,5,8,23,,,HSE South West
03/12/2024,HSE South West Total,65,12,77,41,71,16,7,
03/12/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
03/12/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
03/12/2024,UH Limerick,21,39,60,51,7,11,1,HSE Mid West
03/12/2024,HSE Mid West Total,21,39,60,51,15,11,1,
03/12/2024,Letterkenny University Hospital,10,9,19,8,25,1,,HSE West & North West
03/12/2024,Mayo University Hospital,6,11,17,14,13,6,,HSE West & North West
03/12/2024,Portiuncula University Hospital,4,0,4,0,3,,,HSE West & North West
03/12/2024,Roscommon University Hospital,,,,,1,,,HSE West & North West
03/12/2024,Sligo University Hospital,12,11,23,8,26,4,,HSE West & North West
03/12/2024,HSE West and North West Total,47,36,83,52,104,15,1,
03/12/2024,National Total,342,118,460,484,395,74,18,
04/12/2024,Cavan General Hospital,10,0,10,1,1,,,HSE Dublin & North East
04/12/2024,Connolly Hospital,0,0,0,0,8,,,HSE Dublin & North East
04/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
04/12/2024,Mater Misericordiae University Hospital,39,0,39,33,14,3,,HSE Dublin & North East
04/12/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
04/12/2024,Our Lady of Lourdes Hospital,18,0,18,24,9,1,,HSE Dublin & North East
04/12/2024,Our Lady's Hospital Navan,6,0,6,8,1,,,HSE Dublin & North East
04/12/2024,HSE Dublin and North East Total,85,0,85,76,48,4,0,
04/12/2024,CHI at Tallaght,5,0,5,2,3,,,HSE Dublin & Midlands
04/12/2024,CHI at Temple Street,8,0,8,7,3,,,HSE Dublin & Midlands
04/12/2024,MRH Mullingar,7,0,7,23,3,1,1,HSE Dublin & Midlands
04/12/2024,MRH Portlaoise,0,0,0,6,10,,,HSE Dublin & Midlands
04/12/2024,MRH Tullamore,0,0,0,13,6,,,HSE Dublin & Midlands
04/12/2024,Naas General Hospital,8,4,12,13,9,,,HSE Dublin & Midlands
04/12/2024,St. James's Hospital,24,0,24,28,20,,,HSE Dublin & Midlands
04/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
04/12/2024,Tallaght University Hospital,23,2,25,27,20,7,,HSE Dublin & Midlands
04/12/2024,HSE Dublin and Midlands Total,86,6,92,119,78,8,1,
04/12/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
04/12/2024,St Luke's General Hospital Kilkenny,1,0,1,11,12,,,
04/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
04/12/2024,St. Vincent's University Hospital,23,4,27,39,20,4,2,HSE Dublin & South East
04/12/2024,Tipperary University Hospital,11,6,17,11,4,8,,HSE Dublin & South East
04/12/2024,UH Waterford,0,0,0,15,17,,,HSE Dublin & South East
04/12/2024,Wexford General Hospital,4,6,10,36,10,3,,HSE Dublin & South East
04/12/2024,HSE Dublin and South East Total,39,16,55,112,82,15,2,
04/12/2024,Cork University Hospital,23,13,36,24,18,6,4,HSE South West
04/12/2024,Mallow General Hospital,,,,,3,,,HSE South West
04/12/2024,Mercy University Hospital,18,4,22,8,15,6,3,HSE South West
04/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
04/12/2024,UH Kerry,1,0,1,7,24,,,HSE South West
04/12/2024,HSE South West Total,42,17,59,39,69,12,7,
04/12/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
04/12/2024,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
04/12/2024,UH Limerick,31,39,70,43,13,12,,HSE Mid West
04/12/2024,HSE Mid West Total,31,39,70,43,27,12,0,
04/12/2024,Letterkenny University Hospital,13,8,21,8,23,5,,HSE West & North West
04/12/2024,Mayo University Hospital,4,13,17,9,11,7,,HSE West & North West
04/12/2024,Portiuncula University Hospital,3,0,3,0,3,,,HSE West & North West
04/12/2024,Roscommon University Hospital,,,,,0,,,HSE West & North West
04/12/2024,Sligo University Hospital,9,13,22,10,30,3,,HSE West & North West
04/12/2024,HSE West and North West Total,43,44,87,46,107,18,0,
04/12/2024,National Total,326,122,448,435,411,69,10,
05/12/2024,Cavan General Hospital,5,0,5,5,1,,,HSE Dublin & North East
05/12/2024,Connolly Hospital,0,0,0,0,8,,,HSE Dublin & North East
05/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
05/12/2024,Mater Misericordiae University Hospital,18,0,18,28,16,,,HSE Dublin & North East
05/12/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
05/12/2024,Our Lady of Lourdes Hospital,10,0,10,22,10,,,HSE Dublin & North East
05/12/2024,Our Lady's Hospital Navan,3,0,3,9,1,,,HSE Dublin & North East
05/12/2024,HSE Dublin and North East Total,42,0,42,72,51,0,0,
05/12/2024,CHI at Tallaght,1,0,1,2,2,,,HSE Dublin & Midlands
05/12/2024,CHI at Temple Street,6,0,6,11,3,,,HSE Dublin & Midlands
05/12/2024,MRH Mullingar,3,2,5,21,2,1,,HSE Dublin & Midlands
05/12/2024,MRH Portlaoise,0,0,0,0,9,,,HSE Dublin & Midlands
05/12/2024,MRH Tullamore,0,0,0,16,6,,,HSE Dublin & Midlands
05/12/2024,Naas General Hospital,8,4,12,13,8,1,,HSE Dublin & Midlands
05/12/2024,St. James's Hospital,20,0,20,27,20,2,,HSE Dublin & Midlands
05/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
05/12/2024,Tallaght University Hospital,14,2,16,27,19,5,,HSE Dublin & Midlands
05/12/2024,HSE Dublin and Midlands Total,56,8,64,118,72,9,0,
05/12/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
05/12/2024,St Luke's General Hospital Kilkenny,5,0,5,15,11,,,
05/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
05/12/2024,St. Vincent's University Hospital,21,3,24,54,20,4,1,HSE Dublin & South East
05/12/2024,Tipperary University Hospital,10,5,15,4,5,7,,HSE Dublin & South East
05/12/2024,UH Waterford,0,0,0,9,17,,,HSE Dublin & South East
05/12/2024,Wexford General Hospital,1,5,6,25,10,1,,HSE Dublin & South East
05/12/2024,HSE Dublin and South East Total,37,13,50,107,83,12,1,
05/12/2024,Cork University Hospital,16,19,35,26,20,1,1,HSE South West
05/12/2024,Mallow General Hospital,,,,,3,,,HSE South West
05/12/2024,Mercy University Hospital,20,4,24,8,16,10,,HSE South West
05/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
05/12/2024,UH Kerry,3,0,3,7,23,,,HSE South West
05/12/2024,HSE South West Total,39,23,62,41,70,11,1,
05/12/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
05/12/2024,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
05/12/2024,UH Limerick,23,41,64,53,12,13,,HSE Mid West
05/12/2024,HSE Mid West Total,23,41,64,53,25,13,0,
05/12/2024,Letterkenny University Hospital,8,7,15,18,24,4,,HSE West & North West
05/12/2024,Mayo University Hospital,5,9,14,7,7,1,,HSE West & North West
05/12/2024,Portiuncula University Hospital,0,0,0,0,3,,,HSE West & North West
05/12/2024,Roscommon University Hospital,,,,,0,,,HSE West & North West
05/12/2024,Sligo University Hospital,8,9,17,10,28,4,,HSE West & North West
05/12/2024,HSE West and North West Total,34,30,64,55,103,10,0,
05/12/2024,National Total,231,115,346,446,404,55,2,
06/12/2024,Cavan General Hospital,6,0,6,5,1,,,HSE Dublin & North East
06/12/2024,Connolly Hospital,1,0,1,0,8,,,HSE Dublin & North East
06/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
06/12/2024,Mater Misericordiae University Hospital,23,0,23,23,15,,,HSE Dublin & North East
06/12/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
06/12/2024,Our Lady of Lourdes Hospital,8,0,8,26,7,,,HSE Dublin & North East
06/12/2024,Our Lady's Hospital Navan,1,0,1,7,1,,,HSE Dublin & North East
06/12/2024,HSE Dublin and North East Total,51,0,51,67,49,0,0,
06/12/2024,CHI at Tallaght,1,,1,0,2,,,HSE Dublin & Midlands
06/12/2024,CHI at Temple Street,5,,5,7,3,,,HSE Dublin & Midlands
06/12/2024,MRH Mullingar,4,4,8,22,2,,,HSE Dublin & Midlands
06/12/2024,MRH Portlaoise,0,0,0,6,9,,,HSE Dublin & Midlands
06/12/2024,MRH Tullamore,0,0,0,8,7,,,HSE Dublin & Midlands
06/12/2024,Naas General Hospital,6,4,10,12,9,2,,HSE Dublin & Midlands
06/12/2024,St. James's Hospital,10,0,10,27,20,,,HSE Dublin & Midlands
06/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
06/12/2024,Tallaght University Hospital,16,0,16,20,19,5,,HSE Dublin & Midlands
06/12/2024,HSE Dublin and Midlands Total,43,8,51,102,74,7,0,
06/12/2024,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
06/12/2024,St Luke's General Hospital Kilkenny,5,0,5,13,11,,,
06/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
06/12/2024,St. Vincent's University Hospital,21,2,23,54,22,5,2,HSE Dublin & South East
06/12/2024,Tipperary University Hospital,11,7,18,3,6,8,,HSE Dublin & South East
06/12/2024,UH Waterford,0,0,0,9,24,,,HSE Dublin & South East
06/12/2024,Wexford General Hospital,8,7,15,27,10,3,,HSE Dublin & South East
06/12/2024,HSE Dublin and South East Total,45,16,61,106,92,16,2,
06/12/2024,Cork University Hospital,12,6,18,22,22,,,HSE South West
06/12/2024,Mallow General Hospital,,,,,3,,,HSE South West
06/12/2024,Mercy University Hospital,7,2,9,8,16,,,HSE South West
06/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
06/12/2024,UH Kerry,6,0,6,9,25,,,HSE South West
06/12/2024,HSE South West Total,25,8,33,39,74,0,0,
06/12/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
06/12/2024,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
06/12/2024,UH Limerick,30,46,76,48,10,21,,HSE Mid West
06/12/2024,HSE Mid West Total,30,46,76,48,23,21,0,
06/12/2024,Letterkenny University Hospital,7,3,10,7,28,3,,HSE West & North West
06/12/2024,Mayo University Hospital,1,13,14,14,6,9,,HSE West & North West
06/12/2024,Portiuncula University Hospital,4,0,4,0,5,,,HSE West & North West
06/12/2024,Roscommon University Hospital,,,,,0,,,HSE West & North West
06/12/2024,Sligo University Hospital,1,6,7,8,28,4,,HSE West & North West
06/12/2024,HSE West and North West Total,21,24,45,47,106,17,0,
06/12/2024,National Total,215,102,317,409,418,61,2,
07/12/2024,Cavan General Hospital,6,0,6,12,1,,,HSE Dublin & North East
07/12/2024,Connolly Hospital,0,0,0,0,8,,,HSE Dublin & North East
07/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
07/12/2024,Mater Misericordiae University Hospital,11,0,11,14,17,,,HSE Dublin & North East
07/12/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
07/12/2024,Our Lady of Lourdes Hospital,10,0,10,15,9,,,HSE Dublin & North East
07/12/2024,Our Lady's Hospital Navan,0,0,0,5,1,,,HSE Dublin & North East
07/12/2024,HSE Dublin and North East Total,27,0,27,46,53,0,0,
07/12/2024,CHI at Tallaght,3,0,3,0,2,,,HSE Dublin & Midlands
07/12/2024,CHI at Temple Street,2,0,2,0,3,,,HSE Dublin & Midlands
07/12/2024,MRH Mullingar,2,0,2,20,2,1,,HSE Dublin & Midlands
07/12/2024,MRH Portlaoise,6,0,6,13,9,,,HSE Dublin & Midlands
07/12/2024,MRH Tullamore,0,0,0,0,7,,,HSE Dublin & Midlands
07/12/2024,Naas General Hospital,1,0,1,0,7,,,HSE Dublin & Midlands
07/12/2024,St. James's Hospital,0,0,0,2,20,,,HSE Dublin & Midlands
07/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
07/12/2024,Tallaght University Hospital,10,0,10,17,18,2,,HSE Dublin & Midlands
07/12/2024,HSE Dublin and Midlands Total,25,0,25,52,71,3,0,
07/12/2024,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
07/12/2024,St Luke's General Hospital Kilkenny,0,0,0,7,11,,,
07/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
07/12/2024,St. Vincent's University Hospital,18,2,20,39,21,4,1,HSE Dublin & South East
07/12/2024,Tipperary University Hospital,7,5,12,3,6,8,,HSE Dublin & South East
07/12/2024,UH Waterford,0,0,0,4,23,,,HSE Dublin & South East
07/12/2024,Wexford General Hospital,1,0,1,18,9,,,HSE Dublin & South East
07/12/2024,HSE Dublin and South East Total,26,7,33,71,89,12,1,
07/12/2024,Cork University Hospital,2,0,2,13,18,,,HSE South West
07/12/2024,Mallow General Hospital,,,,,2,,,HSE South West
07/12/2024,Mercy University Hospital,3,0,3,7,16,,,HSE South West
07/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
07/12/2024,UH Kerry,7,0,7,7,32,,,HSE South West
07/12/2024,HSE South West Total,12,0,12,27,75,0,0,
07/12/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
07/12/2024,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
07/12/2024,UH Limerick,18,37,55,45,10,9,,HSE Mid West
07/12/2024,HSE Mid West Total,18,37,55,45,23,9,0,
07/12/2024,Letterkenny University Hospital,3,0,3,0,26,,,HSE West & North West
07/12/2024,Mayo University Hospital,0,7,7,4,5,,,HSE West & North West
07/12/2024,Portiuncula University Hospital,4,0,4,0,8,,,HSE West & North West
07/12/2024,Roscommon University Hospital,,,,,1,,,HSE West & North West
07/12/2024,Sligo University Hospital,1,0,1,1,24,,,HSE West & North West
07/12/2024,HSE West and North West Total,16,7,23,26,97,0,0,
07/12/2024,National Total,124,51,175,267,408,24,1,
08/12/2024,Cavan General Hospital,5,0,5,13,1,,,HSE Dublin & North East
08/12/2024,Connolly Hospital,0,0,0,0,8,,,HSE Dublin & North East
08/12/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
08/12/2024,Mater Misericordiae University Hospital,28,0,28,21,17,2,,HSE Dublin & North East
08/12/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
08/12/2024,Our Lady of Lourdes Hospital,21,0,21,29,9,3,2,HSE Dublin & North East
08/12/2024,Our Lady's Hospital Navan,5,0,5,12,1,,,HSE Dublin & North East
08/12/2024,HSE Dublin and North East Total,67,0,67,81,53,5,2,
08/12/2024,CHI at Tallaght,1,0,1,1,2,,,HSE Dublin & Midlands
08/12/2024,CHI at Temple Street,0,0,0,0,3,,,HSE Dublin & Midlands
08/12/2024,MRH Mullingar,3,2,5,25,2,,,HSE Dublin & Midlands
08/12/2024,MRH Portlaoise,5,0,5,12,9,,,HSE Dublin & Midlands
08/12/2024,MRH Tullamore,0,0,0,7,7,,,HSE Dublin & Midlands
08/12/2024,Naas General Hospital,4,4,8,4,7,,,HSE Dublin & Midlands
08/12/2024,St. James's Hospital,3,0,3,7,20,,,HSE Dublin & Midlands
08/12/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
08/12/2024,Tallaght University Hospital,19,6,25,27,18,2,1,HSE Dublin & Midlands
08/12/2024,HSE Dublin and Midlands Total,40,12,52,83,71,2,1,
08/12/2024,St. Columcille's Hospital,,,,,3,,,HSE Dublin & South East
08/12/2024,St Luke's General Hospital Kilkenny,0,0,0,7,11,,,
08/12/2024,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
08/12/2024,St. Vincent's University Hospital,27,0,27,39,21,6,3,HSE Dublin & South East
08/12/2024,Tipperary University Hospital,5,8,13,13,6,7,,HSE Dublin & South East
08/12/2024,UH Waterford,0,0,0,3,23,,,HSE Dublin & South East
08/12/2024,Wexford General Hospital,7,1,8,23,9,1,1,HSE Dublin & South East
08/12/2024,HSE Dublin and South East Total,39,9,48,85,89,14,4,
08/12/2024,Cork University Hospital,6,0,6,22,18,,,HSE South West
08/12/2024,Mallow General Hospital,,,,,2,,,HSE South West
08/12/2024,Mercy University Hospital,1,0,1,7,16,,,HSE South West
08/12/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
08/12/2024,UH Kerry,5,0,5,6,32,,,HSE South West
08/12/2024,HSE South West Total,12,0,12,35,75,0,0,
08/12/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
08/12/2024,St. John's Hospital Limerick,,,,,8,,,HSE Mid West
08/12/2024,UH Limerick,14,36,50,35,10,19,3,HSE Mid West
08/12/2024,HSE Mid West Total,14,36,50,35,23,19,3,
08/12/2024,Letterkenny University Hospital,2,1,3,0,26,,,HSE West & North West
