Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
30/04/2024,Mayo University Hospital,2,5,7,0,8,3,,HSE West & North West
30/04/2024,Portiuncula University Hospital,2,0,2,0,4,,,HSE West & North West
30/04/2024,Roscommon University Hospital,,,,,5,,,HSE West & North West
30/04/2024,Sligo University Hospital,1,11,12,12,26,1,,HSE West & North West
30/04/2024,HSE West and North West Total,41,33,74,40,109,11,0,
30/04/2024,National Total,268,119,387,367,393,52,2,
01/05/2024,Cavan General Hospital,7,0,7,3,1,,,HSE Dublin & North East
01/05/2024,Connolly Hospital,2,0,2,4,6,,,HSE Dublin & North East
01/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
01/05/2024,Mater Misericordiae University Hospital,14,0,14,9,12,,,HSE Dublin & North East
01/05/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
01/05/2024,Our Lady of Lourdes Hospital,9,0,9,16,0,,,HSE Dublin & North East
01/05/2024,Our Lady's Hospital Navan,0,0,0,7,0,,,HSE Dublin & North East
01/05/2024,HSE Dublin and North East Total,45,0,45,51,37,0,0,
01/05/2024,CHI at Tallaght,0,0,0,0,2,,,HSE Dublin & Midlands
01/05/2024,CHI at Temple Street,1,,1,5,5,,,HSE Dublin & Midlands
01/05/2024,MRH Mullingar,3,0,3,6,2,,,HSE Dublin & Midlands
01/05/2024,MRH Portlaoise,8,0,8,0,6,,,HSE Dublin & Midlands
01/05/2024,MRH Tullamore,0,0,0,25,6,,,HSE Dublin & Midlands
01/05/2024,Naas General Hospital,2,4,6,7,17,,,HSE Dublin & Midlands
01/05/2024,St. James's Hospital,17,0,17,12,19,,,HSE Dublin & Midlands
01/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
01/05/2024,Tallaght University Hospital,18,10,28,20,15,4,,HSE Dublin & Midlands
01/05/2024,HSE Dublin and Midlands Total,61,14,75,75,76,4,0,
01/05/2024,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
01/05/2024,St Luke's General Hospital Kilkenny,0,0,0,27,11,,,
01/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
01/05/2024,St. Vincent's University Hospital,30,0,30,52,21,1,,HSE Dublin & South East
01/05/2024,Tipperary University Hospital,6,0,6,7,10,,,HSE Dublin & South East
01/05/2024,UH Waterford,0,0,0,22,11,,,HSE Dublin & South East
01/05/2024,Wexford General Hospital,5,5,10,15,11,1,1,HSE Dublin & South East
01/05/2024,HSE Dublin and South East Total,41,5,46,123,84,2,1,
01/05/2024,Cork University Hospital,29,11,40,25,26,4,1,HSE South West
01/05/2024,Mallow General Hospital,,,,,1,,,HSE South West
01/05/2024,Mercy University Hospital,28,2,30,11,7,6,,HSE South West
01/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
01/05/2024,UH Kerry,15,0,15,14,18,1,1,HSE South West
01/05/2024,HSE South West Total,72,13,85,50,61,11,2,
01/05/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
01/05/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
01/05/2024,UH Limerick,24,40,64,29,9,18,3,HSE Mid West
01/05/2024,HSE Mid West Total,24,40,64,29,20,18,3,
01/05/2024,Letterkenny University Hospital,11,4,15,8,25,1,,HSE West & North West
01/05/2024,Mayo University Hospital,2,5,7,0,9,1,,HSE West & North West
01/05/2024,Portiuncula University Hospital,4,0,4,5,4,,,HSE West & North West
01/05/2024,Roscommon University Hospital,,,,,5,,,HSE West & North West
01/05/2024,Sligo University Hospital,3,8,11,12,25,3,,HSE West & North West
01/05/2024,HSE West and North West Total,34,26,60,45,112,9,0,
01/05/2024,National Total,277,98,375,373,390,44,6,
02/05/2024,Cavan General Hospital,6,0,6,5,1,,,HSE Dublin & North East
02/05/2024,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
02/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
02/05/2024,Mater Misericordiae University Hospital,8,0,8,8,11,,,HSE Dublin & North East
02/05/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
02/05/2024,Our Lady of Lourdes Hospital,9,0,9,21,0,,,HSE Dublin & North East
02/05/2024,Our Lady's Hospital Navan,3,0,3,9,0,,,HSE Dublin & North East
02/05/2024,HSE Dublin and North East Total,46,0,46,52,36,0,0,
02/05/2024,CHI at Tallaght,0,0,0,,2,,,HSE Dublin & Midlands
02/05/2024,CHI at Temple Street,3,,3,4,5,,,HSE Dublin & Midlands
02/05/2024,MRH Mullingar,8,0,8,7,2,1,,HSE Dublin & Midlands
02/05/2024,MRH Portlaoise,5,0,5,7,6,,,HSE Dublin & Midlands
02/05/2024,MRH Tullamore,0,0,0,24,5,,,HSE Dublin & Midlands
02/05/2024,Naas General Hospital,1,3,4,0,18,,,HSE Dublin & Midlands
02/05/2024,St. James's Hospital,16,0,16,12,23,,,HSE Dublin & Midlands
02/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
02/05/2024,Tallaght University Hospital,20,7,27,18,15,8,,HSE Dublin & Midlands
02/05/2024,HSE Dublin and Midlands Total,69,10,79,72,80,10,0,
02/05/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
02/05/2024,St Luke's General Hospital Kilkenny,1,0,1,27,11,,,
02/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
02/05/2024,St. Vincent's University Hospital,39,0,39,58,21,3,1,HSE Dublin & South East
02/05/2024,Tipperary University Hospital,11,0,11,7,10,1,,HSE Dublin & South East
02/05/2024,UH Waterford,0,0,0,9,10,,,HSE Dublin & South East
02/05/2024,Wexford General Hospital,5,8,13,16,12,1,,HSE Dublin & South East
02/05/2024,HSE Dublin and South East Total,56,8,64,117,83,5,1,
02/05/2024,Cork University Hospital,28,16,44,23,29,4,1,HSE South West
02/05/2024,Mallow General Hospital,,,,,1,,,HSE South West
02/05/2024,Mercy University Hospital,9,2,11,11,6,1,,HSE South West
02/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
02/05/2024,UH Kerry,14,7,21,14,14,4,,HSE South West
02/05/2024,HSE South West Total,51,25,76,48,59,9,1,
02/05/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
02/05/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
02/05/2024,UH Limerick,11,37,48,22,9,8,3,HSE Mid West
02/05/2024,HSE Mid West Total,11,37,48,22,20,8,3,
02/05/2024,Letterkenny University Hospital,3,2,5,0,27,2,,HSE West & North West
02/05/2024,Mayo University Hospital,2,4,6,0,8,1,,HSE West & North West
02/05/2024,Portiuncula University Hospital,4,0,4,1,5,,,HSE West & North West
02/05/2024,Roscommon University Hospital,,,,,8,,,HSE West & North West
02/05/2024,Sligo University Hospital,1,2,3,11,24,1,,HSE West & North West
02/05/2024,HSE West and North West Total,23,15,38,32,108,9,0,
02/05/2024,National Total,256,95,351,343,386,41,5,
03/05/2024,Cavan General Hospital,6,0,6,6,1,,,HSE Dublin & North East
03/05/2024,Connolly Hospital,0,0,0,0,6,,,HSE Dublin & North East
03/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
03/05/2024,Mater Misericordiae University Hospital,7,0,7,0,14,,,HSE Dublin & North East
03/05/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
03/05/2024,Our Lady of Lourdes Hospital,16,0,16,20,0,,,HSE Dublin & North East
03/05/2024,Our Lady's Hospital Navan,0,0,0,7,0,,,HSE Dublin & North East
03/05/2024,HSE Dublin and North East Total,35,0,35,41,38,0,0,
03/05/2024,CHI at Tallaght,1,0,1,,2,,,HSE Dublin & Midlands
03/05/2024,CHI at Temple Street,6,,6,0,5,,,HSE Dublin & Midlands
03/05/2024,MRH Mullingar,4,0,4,7,2,,,HSE Dublin & Midlands
03/05/2024,MRH Portlaoise,5,0,5,9,6,,,HSE Dublin & Midlands
03/05/2024,MRH Tullamore,0,0,0,21,5,,,HSE Dublin & Midlands
03/05/2024,Naas General Hospital,1,1,2,0,17,,,HSE Dublin & Midlands
03/05/2024,St. James's Hospital,4,0,4,12,19,1,,HSE Dublin & Midlands
03/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
03/05/2024,Tallaght University Hospital,20,0,20,18,14,6,,HSE Dublin & Midlands
03/05/2024,HSE Dublin and Midlands Total,43,1,44,67,74,7,0,
03/05/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
03/05/2024,St Luke's General Hospital Kilkenny,0,0,0,27,10,,,
03/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
03/05/2024,St. Vincent's University Hospital,23,0,23,50,19,2,,HSE Dublin & South East
03/05/2024,Tipperary University Hospital,7,0,7,6,9,2,,HSE Dublin & South East
03/05/2024,UH Waterford,0,0,0,9,21,,,HSE Dublin & South East
03/05/2024,Wexford General Hospital,3,6,9,16,10,1,,HSE Dublin & South East
03/05/2024,HSE Dublin and South East Total,33,6,39,108,88,5,0,
03/05/2024,Cork University Hospital,25,11,36,25,28,2,,HSE South West
03/05/2024,Mallow General Hospital,,,,,1,,,HSE South West
03/05/2024,Mercy University Hospital,6,0,6,7,8,,,HSE South West
03/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
03/05/2024,UH Kerry,8,0,8,14,11,1,,HSE South West
03/05/2024,HSE South West Total,39,11,50,46,57,3,0,
03/05/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
03/05/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
03/05/2024,UH Limerick,4,35,39,39,8,8,3,HSE Mid West
03/05/2024,HSE Mid West Total,4,35,39,39,19,8,3,
03/05/2024,Letterkenny University Hospital,1,0,1,0,27,,,HSE West & North West
03/05/2024,Mayo University Hospital,0,3,3,0,6,1,,HSE West & North West
03/05/2024,Portiuncula University Hospital,2,0,2,0,6,,,HSE West & North West
03/05/2024,Roscommon University Hospital,,,,,7,,,HSE West & North West
03/05/2024,Sligo University Hospital,0,2,2,10,24,,,HSE West & North West
03/05/2024,HSE West and North West Total,10,11,21,31,104,2,0,
03/05/2024,National Total,164,64,228,332,380,25,3,
04/05/2024,Cavan General Hospital,0,0,0,7,1,,,HSE Dublin & North East
04/05/2024,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
04/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
04/05/2024,Mater Misericordiae University Hospital,6,0,6,0,15,,,HSE Dublin & North East
04/05/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
04/05/2024,Our Lady of Lourdes Hospital,0,0,0,7,0,,,HSE Dublin & North East
04/05/2024,Our Lady's Hospital Navan,0,0,0,7,0,,,HSE Dublin & North East
04/05/2024,HSE Dublin and North East Total,6,0,6,21,38,0,0,
04/05/2024,CHI at Tallaght,0,0,0,0,2,,,HSE Dublin & Midlands
04/05/2024,CHI at Temple Street,3,,3,0,5,,,HSE Dublin & Midlands
04/05/2024,MRH Mullingar,1,0,1,5,1,,,HSE Dublin & Midlands
04/05/2024,MRH Portlaoise,10,0,10,5,6,,,HSE Dublin & Midlands
04/05/2024,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
04/05/2024,Naas General Hospital,0,0,0,0,17,,,HSE Dublin & Midlands
04/05/2024,St. James's Hospital,3,0,3,7,19,,,HSE Dublin & Midlands
04/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
04/05/2024,Tallaght University Hospital,12,0,12,10,15,1,,HSE Dublin & Midlands
04/05/2024,HSE Dublin and Midlands Total,32,0,32,27,74,1,0,
04/05/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
04/05/2024,St Luke's General Hospital Kilkenny,0,0,0,0,10,,,
04/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
04/05/2024,St. Vincent's University Hospital,8,0,8,50,18,,,HSE Dublin & South East
04/05/2024,Tipperary University Hospital,0,0,0,0,12,,,HSE Dublin & South East
04/05/2024,UH Waterford,0,0,0,0,16,,,HSE Dublin & South East
04/05/2024,Wexford General Hospital,4,2,6,15,10,2,,HSE Dublin & South East
04/05/2024,HSE Dublin and South East Total,12,2,14,65,85,2,0,
04/05/2024,Cork University Hospital,9,0,9,12,27,,,HSE South West
04/05/2024,Mallow General Hospital,,,,,1,,,HSE South West
04/05/2024,Mercy University Hospital,2,0,2,7,11,1,,HSE South West
04/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
04/05/2024,UH Kerry,6,0,6,23,11,,,HSE South West
04/05/2024,HSE South West Total,17,0,17,42,58,1,0,
04/05/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
04/05/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
04/05/2024,UH Limerick,0,8,8,38,7,4,,HSE Mid West
04/05/2024,HSE Mid West Total,0,8,8,38,18,4,0,
04/05/2024,Letterkenny University Hospital,2,0,2,1,27,,,HSE West & North West
04/05/2024,Mayo University Hospital,0,0,0,0,8,,,HSE West & North West
04/05/2024,Portiuncula University Hospital,1,0,1,0,6,,,HSE West & North West
04/05/2024,Roscommon University Hospital,,,,,6,,,HSE West & North West
04/05/2024,Sligo University Hospital,1,0,1,5,24,,,HSE West & North West
04/05/2024,HSE West and North West Total,15,2,17,27,100,0,0,
04/05/2024,National Total,82,12,94,220,373,8,0,
05/05/2024,Cavan General Hospital,2,0,2,2,1,,,HSE Dublin & North East
05/05/2024,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
05/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
05/05/2024,Mater Misericordiae University Hospital,6,,6,0,15,,,HSE Dublin & North East
05/05/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
05/05/2024,Our Lady of Lourdes Hospital,5,0,5,16,0,,,HSE Dublin & North East
05/05/2024,Our Lady's Hospital Navan,1,0,1,7,0,,,HSE Dublin & North East
05/05/2024,HSE Dublin and North East Total,14,0,14,25,38,0,0,
05/05/2024,CHI at Tallaght,0,0,0,0,2,,,HSE Dublin & Midlands
05/05/2024,CHI at Temple Street,8,,8,0,5,,,HSE Dublin & Midlands
05/05/2024,MRH Mullingar,2,0,2,7,1,1,,HSE Dublin & Midlands
05/05/2024,MRH Portlaoise,3,0,3,10,6,,,HSE Dublin & Midlands
05/05/2024,MRH Tullamore,0,0,0,0,5,,,HSE Dublin & Midlands
05/05/2024,Naas General Hospital,0,0,0,0,17,,,HSE Dublin & Midlands
05/05/2024,St. James's Hospital,0,0,0,7,19,,,HSE Dublin & Midlands
05/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
05/05/2024,Tallaght University Hospital,8,0,8,10,15,,,HSE Dublin & Midlands
05/05/2024,HSE Dublin and Midlands Total,24,0,24,34,74,1,0,
05/05/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
05/05/2024,St Luke's General Hospital Kilkenny,0,0,0,27,10,,,
05/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
05/05/2024,St. Vincent's University Hospital,7,0,7,52,18,1,,HSE Dublin & South East
05/05/2024,Tipperary University Hospital,0,0,0,0,12,,,HSE Dublin & South East
05/05/2024,UH Waterford,0,0,0,2,16,,,HSE Dublin & South East
05/05/2024,Wexford General Hospital,5,2,7,15,10,,,HSE Dublin & South East
05/05/2024,HSE Dublin and South East Total,12,2,14,96,85,1,0,
05/05/2024,Cork University Hospital,3,0,3,7,27,,,HSE South West
05/05/2024,Mallow General Hospital,,,,,1,,,HSE South West
05/05/2024,Mercy University Hospital,2,0,2,7,11,1,,HSE South West
05/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
05/05/2024,UH Kerry,4,0,4,10,10,,,HSE South West
05/05/2024,HSE South West Total,9,0,9,24,57,1,0,
05/05/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
05/05/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
05/05/2024,UH Limerick,1,10,11,33,7,3,,HSE Mid West
05/05/2024,HSE Mid West Total,1,10,11,33,18,3,0,
05/05/2024,Letterkenny University Hospital,6,1,7,2,27,,,HSE West & North West
05/05/2024,Mayo University Hospital,0,3,3,0,8,,,HSE West & North West
05/05/2024,Portiuncula University Hospital,2,0,2,1,6,,,HSE West & North West
05/05/2024,Roscommon University Hospital,,,,,6,,,HSE West & North West
05/05/2024,Sligo University Hospital,0,1,1,5,24,,,HSE West & North West
05/05/2024,HSE West and North West Total,15,6,21,22,100,2,2,
05/05/2024,National Total,75,18,93,234,372,8,2,
06/05/2024,Cavan General Hospital,1,2,3,3,1,,,HSE Dublin & North East
06/05/2024,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
06/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
06/05/2024,Mater Misericordiae University Hospital,11,,11,8,15,,,HSE Dublin & North East
06/05/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
06/05/2024,Our Lady of Lourdes Hospital,7,0,7,23,0,,,HSE Dublin & North East
06/05/2024,Our Lady's Hospital Navan,2,0,2,13,0,,,HSE Dublin & North East
06/05/2024,HSE Dublin and North East Total,21,2,23,47,38,0,0,
06/05/2024,CHI at Tallaght,1,,1,,2,,,HSE Dublin & Midlands
06/05/2024,CHI at Temple Street,7,,7,1,5,,,HSE Dublin & Midlands
06/05/2024,MRH Mullingar,6,0,6,17,1,1,,HSE Dublin & Midlands
06/05/2024,MRH Portlaoise,2,0,2,9,6,,,HSE Dublin & Midlands
06/05/2024,MRH Tullamore,0,0,0,6,5,,,HSE Dublin & Midlands
06/05/2024,Naas General Hospital,0,0,0,0,17,,,HSE Dublin & Midlands
06/05/2024,St. James's Hospital,7,0,7,11,19,,,HSE Dublin & Midlands
06/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
06/05/2024,Tallaght University Hospital,14,1,15,0,15,2,,HSE Dublin & Midlands
06/05/2024,HSE Dublin and Midlands Total,41,1,42,44,74,3,0,
06/05/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
06/05/2024,St Luke's General Hospital Kilkenny,0,0,0,34,10,,,
06/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
06/05/2024,St. Vincent's University Hospital,19,0,19,52,18,,,HSE Dublin & South East
06/05/2024,Tipperary University Hospital,0,0,0,2,12,,,HSE Dublin & South East
06/05/2024,UH Waterford,0,0,0,3,16,,,HSE Dublin & South East
06/05/2024,Wexford General Hospital,4,2,6,16,10,1,1,HSE Dublin & South East
06/05/2024,HSE Dublin and South East Total,23,2,25,107,85,1,1,
06/05/2024,Cork University Hospital,9,0,9,19,26,,,HSE South West
06/05/2024,Mallow General Hospital,,,,,1,,,HSE South West
06/05/2024,Mercy University Hospital,3,0,3,7,11,1,,HSE South West
06/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
06/05/2024,UH Kerry,9,0,9,14,15,1,,HSE South West
06/05/2024,HSE South West Total,21,0,21,40,61,2,0,
06/05/2024,Nenagh Hospital,,,,,3,,,HSE Mid West
06/05/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
06/05/2024,UH Limerick,14,29,43,46,7,6,3,HSE Mid West
06/05/2024,HSE Mid West Total,14,29,43,46,18,6,3,
06/05/2024,Letterkenny University Hospital,20,5,25,11,27,,,HSE West & North West
06/05/2024,Mayo University Hospital,2,8,10,8,8,2,,HSE West & North West
06/05/2024,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
06/05/2024,Roscommon University Hospital,,,,,6,,,HSE West & North West
06/05/2024,Sligo University Hospital,0,1,1,10,24,1,,HSE West & North West
06/05/2024,HSE West and North West Total,35,19,54,51,100,3,0,
06/05/2024,National Total,155,53,208,335,376,15,4,
07/05/2024,Cavan General Hospital,5,0,5,7,1,,,HSE Dublin & North East
07/05/2024,Connolly Hospital,1,0,1,0,5,,,HSE Dublin & North East
07/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
07/05/2024,Mater Misericordiae University Hospital,26,0,26,8,15,3,,HSE Dublin & North East
07/05/2024,National Orthopaedic Hospital Cappagh,,,,,3,,,HSE Dublin & North East
07/05/2024,Our Lady of Lourdes Hospital,16,0,16,24,0,,,HSE Dublin & North East
07/05/2024,Our Lady's Hospital Navan,4,0,4,7,0,,,HSE Dublin & North East
07/05/2024,HSE Dublin and North East Total,64,0,64,53,38,3,0,
07/05/2024,CHI at Tallaght,1,,1,,2,,,HSE Dublin & Midlands
07/05/2024,CHI at Temple Street,8,,8,6,5,1,,HSE Dublin & Midlands
07/05/2024,MRH Mullingar,6,0,6,22,1,1,1,HSE Dublin & Midlands
07/05/2024,MRH Portlaoise,3,0,3,9,6,,,HSE Dublin & Midlands
07/05/2024,MRH Tullamore,0,0,0,12,5,,,HSE Dublin & Midlands
07/05/2024,Naas General Hospital,4,3,7,7,17,,,HSE Dublin & Midlands
07/05/2024,St. James's Hospital,25,,25,17,19,2,,HSE Dublin & Midlands
07/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
07/05/2024,Tallaght University Hospital,24,0,24,18,15,5,,HSE Dublin & Midlands
07/05/2024,HSE Dublin and Midlands Total,74,3,77,91,74,9,1,
07/05/2024,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
07/05/2024,St Luke's General Hospital Kilkenny,5,0,5,42,10,,,
07/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
07/05/2024,St. Vincent's University Hospital,19,0,19,52,18,1,,HSE Dublin & South East
07/05/2024,Tipperary University Hospital,3,0,3,8,12,,,HSE Dublin & South East
07/05/2024,UH Waterford,0,0,0,13,16,,,HSE Dublin & South East
07/05/2024,Wexford General Hospital,6,7,13,22,10,2,,HSE Dublin & South East
07/05/2024,HSE Dublin and South East Total,33,7,40,137,85,3,0,
07/05/2024,Cork University Hospital,11,4,15,25,26,,,HSE South West
07/05/2024,Mallow General Hospital,,,,,1,,,HSE South West
07/05/2024,Mercy University Hospital,4,0,4,0,11,1,,HSE South West
07/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
07/05/2024,UH Kerry,12,0,12,14,15,2,,HSE South West
07/05/2024,HSE South West Total,27,4,31,39,61,3,0,
07/05/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
07/05/2024,St. John's Hospital Limerick,,,,,3,,,HSE Mid West
07/05/2024,UH Limerick,19,38,57,51,7,25,7,HSE Mid West
07/05/2024,HSE Mid West Total,19,38,57,51,12,25,7,
07/05/2024,Letterkenny University Hospital,16,5,21,19,27,1,1,HSE West & North West
07/05/2024,Mayo University Hospital,6,8,14,8,8,8,,HSE West & North West
07/05/2024,Portiuncula University Hospital,3,0,3,0,6,,,HSE West & North West
07/05/2024,Roscommon University Hospital,,,,,6,,,HSE West & North West
07/05/2024,Sligo University Hospital,1,4,5,12,24,1,,HSE West & North West
07/05/2024,HSE West and North West Total,54,28,82,60,100,20,1,
07/05/2024,National Total,271,80,351,431,370,63,9,
08/05/2024,Cavan General Hospital,3,0,3,6,1,,,HSE Dublin & North East
08/05/2024,Connolly Hospital,12,0,12,3,5,,,HSE Dublin & North East
08/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
08/05/2024,Mater Misericordiae University Hospital,27,0,27,8,13,3,1,HSE Dublin & North East
08/05/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
08/05/2024,Our Lady of Lourdes Hospital,21,0,21,25,0,,,HSE Dublin & North East
08/05/2024,Our Lady's Hospital Navan,1,0,1,13,0,,,HSE Dublin & North East
08/05/2024,HSE Dublin and North East Total,79,0,79,63,36,3,1,
08/05/2024,CHI at Tallaght,1,0,1,,2,,,HSE Dublin & Midlands
08/05/2024,CHI at Temple Street,1,0,1,0,4,,,HSE Dublin & Midlands
08/05/2024,MRH Mullingar,4,0,4,12,1,,,HSE Dublin & Midlands
08/05/2024,MRH Portlaoise,6,0,6,8,9,,,HSE Dublin & Midlands
08/05/2024,MRH Tullamore,0,0,0,19,6,,,HSE Dublin & Midlands
08/05/2024,Naas General Hospital,2,0,2,2,16,,,HSE Dublin & Midlands
08/05/2024,St. James's Hospital,12,0,12,19,18,,,HSE Dublin & Midlands
08/05/2024,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
08/05/2024,Tallaght University Hospital,23,2,25,19,14,6,,HSE Dublin & Midlands
08/05/2024,HSE Dublin and Midlands Total,52,2,54,79,73,6,0,
08/05/2024,St. Columcille's Hospital,,,,,4,,,HSE Dublin & South East
08/05/2024,St Luke's General Hospital Kilkenny,4,5,9,36,10,1,,
08/05/2024,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
08/05/2024,St. Vincent's University Hospital,30,0,30,52,17,2,1,HSE Dublin & South East
08/05/2024,Tipperary University Hospital,15,0,15,16,11,1,,HSE Dublin & South East
08/05/2024,UH Waterford,0,0,0,18,9,,,HSE Dublin & South East
08/05/2024,Wexford General Hospital,4,5,9,24,11,3,,HSE Dublin & South East
08/05/2024,HSE Dublin and South East Total,53,10,63,146,76,7,1,
08/05/2024,Cork University Hospital,21,9,30,24,26,,,HSE South West
08/05/2024,Mallow General Hospital,,,,,3,,,HSE South West
08/05/2024,Mercy University Hospital,14,1,15,8,11,,,HSE South West
08/05/2024,South Infirmary Victoria University Hospital,,,,,4,,,HSE South West
08/05/2024,UH Kerry,12,0,12,10,16,1,,HSE South West
08/05/2024,HSE South West Total,47,10,57,42,64,1,0,
08/05/2024,Nenagh Hospital,,,,,2,,,HSE Mid West
08/05/2024,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
08/05/2024,UH Limerick,14,37,51,56,8,28,2,HSE Mid West
08/05/2024,HSE Mid West Total,14,37,51,56,12,28,2,
08/05/2024,Letterkenny University Hospital,8,10,18,19,27,3,1,HSE West & North West
08/05/2024,Mayo University Hospital,7,9,16,8,7,4,,HSE West & North West
08/05/2024,Portiuncula University Hospital,2,0,2,5,6,,,HSE West & North West
08/05/2024,Roscommon University Hospital,,,,,5,,,HSE West & North West
08/05/2024,Sligo University Hospital,0,3,3,10,24,1,,HSE West & North West
08/05/2024,HSE West and North West Total,41,36,77,64,100,16,1,
08/05/2024,National Total,286,95,381,450,361,61,5,
09/05/2024,Cavan General Hospital,3,0,3,8,1,,,HSE Dublin & North East
09/05/2024,Connolly Hospital,6,0,6,4,5,,,HSE Dublin & North East
09/05/2024,Louth County Hospital,,,,,0,,,HSE Dublin & North East
09/05/2024,Mater Misericordiae University Hospital,29,0,29,8,15,,,HSE Dublin & North East
09/05/2024,National Orthopaedic Hospital Cappagh,,,,,2,,,HSE Dublin & North East
09/05/2024,Our Lady of Lourdes Hospital,12,0,12,23,0,,,HSE Dublin & North East
09/05/2024,Our Lady's Hospital Navan,5,0,5,11,0,,,HSE Dublin & North East
09/05/2024,HSE Dublin and North East Total,68,0,68,68,40,1,0,
09/05/2024,CHI at Tallaght,0,0,0,1,3,,,HSE Dublin & Midlands
09/05/2024,CHI at Temple Street,3,0,3,2,4,,,HSE Dublin & Midlands
09/05/2024,MRH Mullingar,2,0,2,7,1,,,HSE Dublin & Midlands
09/05/2024,MRH Portlaoise,3,0,3,9,9,,,HSE Dublin & Midlands
09/05/2024,MRH Tullamore,0,0,0,16,6,,,HSE Dublin & Midlands
09/05/2024,Naas General Hospital,3,0,3,3,12,,,HSE Dublin & Midlands
