Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
17/11/2023,Wexford General Hospital,9,0,9,0,5,2,,HSE Dublin & South East
17/11/2023,Cork University Hospital,22,10,32,18,52,12,,HSE South West
17/11/2023,Mercy University Hospital,24,,24,7,14,2,,HSE South West
17/11/2023,UH Kerry,15,0,15,19,18,3,,HSE South West
17/11/2023,UH Limerick,20,38,58,43,13,15,1,HSE Mid West
17/11/2023,Galway University Hospital,13,7,20,20,25,,,HSE West & North West
17/11/2023,Letterkenny University Hospital,8,7,15,16,18,3,,HSE West & North West
17/11/2023,HSE Dublin and South East Total,111,62,173,140,167,37,1,
17/11/2023,Portiuncula University Hospital,1,0,1,0,2,,,HSE West & North West
17/11/2023,Sligo University Hospital,11,22,33,13,17,16,2,HSE West & North West
17/11/2023,National Total,323,111,434,314,407,91,7,
18/11/2023,Cavan General Hospital,8,0,8,12,1,1,,HSE Dublin & North East
18/11/2023,Connolly Hospital,0,0,0,0,13,,,HSE Dublin & North East
18/11/2023,Mater Misericordiae University Hospital,20,0,20,0,20,,,HSE Dublin & North East
18/11/2023,Our Lady of Lourdes Hospital,2,1,3,14,0,,,HSE Dublin & North East
18/11/2023,Our Lady's Hospital Navan,0,,0,0,2,,,HSE Dublin & North East
18/11/2023,CHI at Crumlin,5,,5,,4,,,HSE Dublin & Midlands
18/11/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
18/11/2023,HSE Dublin and North East Total,35,1,36,37,63,1,0,
18/11/2023,MRH Mullingar,1,,1,0,0,,,HSE Dublin & Midlands
18/11/2023,MRH Portlaoise,7,0,7,0,5,,,HSE Dublin & Midlands
18/11/2023,MRH Tullamore,0,0,0,8,7,,,HSE Dublin & Midlands
18/11/2023,Naas General Hospital,3,0,3,0,9,,,HSE Dublin & Midlands
18/11/2023,St. James's Hospital,5,0,5,0,54,,,HSE Dublin & Midlands
18/11/2023,Tallaght University Hospital,19,0,19,16,30,7,,HSE Dublin & Midlands
18/11/2023,St Luke's General Hospital Kilkenny,0,0,0,27,12,,,
18/11/2023,St. Vincent's University Hospital,8,0,8,32,24,,,HSE Dublin & South East
18/11/2023,Tipperary University Hospital,19,,19,12,4,7,,HSE Dublin & South East
18/11/2023,HSE Dublin and Midlands Total,67,0,67,95,150,14,0,
18/11/2023,Wexford General Hospital,0,0,0,0,5,,,HSE Dublin & South East
18/11/2023,Cork University Hospital,20,7,27,12,51,6,,HSE South West
18/11/2023,Mercy University Hospital,10,0,10,8,15,3,,HSE South West
18/11/2023,UH Kerry,14,0,14,20,17,4,,HSE South West
18/11/2023,UH Limerick,22,34,56,17,10,17,1,HSE Mid West
18/11/2023,Galway University Hospital,13,1,14,21,25,,,HSE West & North West
18/11/2023,Letterkenny University Hospital,0,0,0,0,20,,,HSE West & North West
18/11/2023,HSE Dublin and South East Total,79,42,121,86,162,30,1,
18/11/2023,Portiuncula University Hospital,1,0,1,0,2,,,HSE West & North West
18/11/2023,Sligo University Hospital,4,12,16,12,17,6,,HSE West & North West
18/11/2023,National Total,194,66,260,230,404,58,1,
19/11/2023,Cavan General Hospital,12,0,12,12,1,3,2,HSE Dublin & North East
19/11/2023,Connolly Hospital,0,0,0,6,13,,,HSE Dublin & North East
19/11/2023,Mater Misericordiae University Hospital,31,0,31,0,20,3,3,HSE Dublin & North East
19/11/2023,Our Lady of Lourdes Hospital,10,2,12,18,0,,,HSE Dublin & North East
19/11/2023,Our Lady's Hospital Navan,0,,0,0,2,,,HSE Dublin & North East
19/11/2023,CHI at Crumlin,5,,5,,4,,,HSE Dublin & Midlands
19/11/2023,CHI at Tallaght,3,,3,,1,,,HSE Dublin & Midlands
19/11/2023,HSE Dublin and North East Total,61,2,63,36,63,6,5,
19/11/2023,MRH Mullingar,6,0,6,1,0,,,HSE Dublin & Midlands
19/11/2023,MRH Portlaoise,3,0,3,0,5,,,HSE Dublin & Midlands
19/11/2023,MRH Tullamore,0,0,0,0,7,,,HSE Dublin & Midlands
19/11/2023,Naas General Hospital,5,3,8,0,9,,,HSE Dublin & Midlands
19/11/2023,St. James's Hospital,1,0,1,0,54,,,HSE Dublin & Midlands
19/11/2023,Tallaght University Hospital,18,0,18,18,30,5,,HSE Dublin & Midlands
19/11/2023,St Luke's General Hospital Kilkenny,4,0,4,31,12,,,
19/11/2023,St. Vincent's University Hospital,12,,12,32,24,1,,HSE Dublin & South East
19/11/2023,Tipperary University Hospital,18,,18,20,4,8,,HSE Dublin & South East
19/11/2023,HSE Dublin and Midlands Total,76,3,79,102,150,15,0,
19/11/2023,Wexford General Hospital,7,0,7,4,5,,,HSE Dublin & South East
19/11/2023,Cork University Hospital,20,4,24,14,51,8,,HSE South West
19/11/2023,Mercy University Hospital,13,0,13,8,15,4,,HSE South West
19/11/2023,UH Kerry,17,0,17,20,17,4,,HSE South West
19/11/2023,UH Limerick,15,34,49,24,10,12,2,HSE Mid West
19/11/2023,Galway University Hospital,14,2,16,25,25,3,,HSE West & North West
19/11/2023,Letterkenny University Hospital,0,0,0,0,20,,,HSE West & North West
19/11/2023,HSE Dublin and South East Total,86,40,126,105,162,31,2,
19/11/2023,Portiuncula University Hospital,1,0,1,1,2,,,HSE West & North West
19/11/2023,Sligo University Hospital,7,16,23,10,17,12,,HSE West & North West
19/11/2023,National Total,239,71,310,254,404,74,7,
20/11/2023,Cavan General Hospital,9,0,9,7,1,,,HSE Dublin & North East
20/11/2023,Connolly Hospital,2,0,2,10,13,,,HSE Dublin & North East
20/11/2023,Mater Misericordiae University Hospital,33,,33,0,20,5,2,HSE Dublin & North East
20/11/2023,Our Lady of Lourdes Hospital,17,1,18,18,0,,,HSE Dublin & North East
20/11/2023,Our Lady's Hospital Navan,1,0,1,0,2,,,HSE Dublin & North East
20/11/2023,CHI at Crumlin,4,,4,,4,,,HSE Dublin & Midlands
20/11/2023,CHI at Tallaght,3,,3,,1,,,HSE Dublin & Midlands
20/11/2023,HSE Dublin and North East Total,73,1,74,35,63,5,2,
20/11/2023,MRH Mullingar,7,2,9,2,0,,,HSE Dublin & Midlands
20/11/2023,MRH Portlaoise,8,0,8,0,5,,,HSE Dublin & Midlands
20/11/2023,MRH Tullamore,0,,0,15,7,,,HSE Dublin & Midlands
20/11/2023,Naas General Hospital,11,4,15,0,9,6,,HSE Dublin & Midlands
20/11/2023,St. James's Hospital,20,0,20,0,57,,,HSE Dublin & Midlands
20/11/2023,Tallaght University Hospital,30,0,30,15,30,10,1,HSE Dublin & Midlands
20/11/2023,St Luke's General Hospital Kilkenny,2,0,2,34,12,,,
20/11/2023,St. Vincent's University Hospital,17,,17,33,24,2,,HSE Dublin & South East
20/11/2023,Tipperary University Hospital,27,0,27,19,4,12,,HSE Dublin & South East
20/11/2023,HSE Dublin and Midlands Total,132,6,138,118,153,30,1,
20/11/2023,Wexford General Hospital,8,3,11,5,5,1,,HSE Dublin & South East
20/11/2023,Cork University Hospital,13,11,24,19,51,6,,HSE South West
20/11/2023,Mercy University Hospital,12,0,12,8,15,4,,HSE South West
20/11/2023,UH Kerry,25,0,25,27,17,8,,HSE South West
20/11/2023,UH Limerick,39,25,64,48,10,31,1,HSE Mid West
20/11/2023,Galway University Hospital,13,4,17,22,25,4,,HSE West & North West
20/11/2023,Letterkenny University Hospital,1,,1,4,20,,,HSE West & North West
20/11/2023,HSE Dublin and South East Total,111,43,154,146,162,54,1,
20/11/2023,Portiuncula University Hospital,1,0,1,3,2,,,HSE West & North West
20/11/2023,Sligo University Hospital,6,19,25,12,17,14,1,HSE West & North West
20/11/2023,National Total,328,81,409,320,407,113,5,
21/11/2023,Cavan General Hospital,10,0,10,7,1,,,HSE Dublin & North East
21/11/2023,Connolly Hospital,4,0,4,14,13,,,HSE Dublin & North East
21/11/2023,Mater Misericordiae University Hospital,22,,22,0,15,5,4,HSE Dublin & North East
21/11/2023,Our Lady of Lourdes Hospital,11,1,12,20,0,,,HSE Dublin & North East
21/11/2023,Our Lady's Hospital Navan,3,,3,7,2,,,HSE Dublin & North East
21/11/2023,CHI at Crumlin,9,,9,,4,,,HSE Dublin & Midlands
21/11/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
21/11/2023,HSE Dublin and North East Total,66,1,67,48,60,5,4,
21/11/2023,MRH Mullingar,13,,13,14,2,1,1,HSE Dublin & Midlands
21/11/2023,MRH Portlaoise,6,0,6,0,5,2,,HSE Dublin & Midlands
21/11/2023,MRH Tullamore,0,0,0,19,8,,,HSE Dublin & Midlands
21/11/2023,Naas General Hospital,8,3,11,3,9,3,,HSE Dublin & Midlands
21/11/2023,St. James's Hospital,30,,30,0,59,,,HSE Dublin & Midlands
21/11/2023,Tallaght University Hospital,17,0,17,15,30,5,,HSE Dublin & Midlands
21/11/2023,St Luke's General Hospital Kilkenny,5,4,9,37,13,,,
21/11/2023,St. Vincent's University Hospital,5,0,5,0,23,,,HSE Dublin & South East
21/11/2023,Tipperary University Hospital,20,0,20,18,4,13,,HSE Dublin & South East
21/11/2023,HSE Dublin and Midlands Total,117,7,124,106,158,24,1,
21/11/2023,Wexford General Hospital,15,,15,4,4,1,1,HSE Dublin & South East
21/11/2023,Cork University Hospital,27,12,39,20,55,2,,HSE South West
21/11/2023,Mercy University Hospital,10,0,10,8,17,1,,HSE South West
21/11/2023,UH Kerry,27,0,27,7,20,5,1,HSE South West
21/11/2023,UH Limerick,24,35,59,41,10,16,1,HSE Mid West
21/11/2023,Galway University Hospital,18,8,26,21,22,3,1,HSE West & North West
21/11/2023,Letterkenny University Hospital,6,2,8,0,20,1,,HSE West & North West
21/11/2023,HSE Dublin and South East Total,127,57,184,116,165,29,4,
21/11/2023,Portiuncula University Hospital,3,0,3,2,2,,,HSE West & North West
21/11/2023,Sligo University Hospital,25,24,49,7,17,19,,HSE West & North West
21/11/2023,National Total,351,89,440,282,410,83,9,
22/11/2023,Cavan General Hospital,1,0,1,4,1,,,HSE Dublin & North East
22/11/2023,Connolly Hospital,1,0,1,12,13,,,HSE Dublin & North East
22/11/2023,Mater Misericordiae University Hospital,26,,26,0,20,1,1,HSE Dublin & North East
22/11/2023,Our Lady of Lourdes Hospital,18,1,19,21,0,,,HSE Dublin & North East
22/11/2023,Our Lady's Hospital Navan,0,0,0,5,2,,,HSE Dublin & North East
22/11/2023,CHI at Crumlin,8,,8,,4,,,HSE Dublin & Midlands
22/11/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
22/11/2023,HSE Dublin and North East Total,61,1,62,42,65,1,1,
22/11/2023,MRH Mullingar,11,1,12,13,2,,,HSE Dublin & Midlands
22/11/2023,MRH Portlaoise,2,0,2,0,6,,,HSE Dublin & Midlands
22/11/2023,MRH Tullamore,0,0,0,21,8,,,HSE Dublin & Midlands
22/11/2023,Naas General Hospital,7,0,7,1,10,,,HSE Dublin & Midlands
22/11/2023,St. James's Hospital,21,,21,0,59,2,,HSE Dublin & Midlands
22/11/2023,Tallaght University Hospital,21,0,21,15,28,3,,HSE Dublin & Midlands
22/11/2023,St Luke's General Hospital Kilkenny,7,2,9,33,11,,,
22/11/2023,St. Vincent's University Hospital,9,0,9,22,27,2,1,HSE Dublin & South East
22/11/2023,Tipperary University Hospital,20,0,20,17,11,7,,HSE Dublin & South East
22/11/2023,HSE Dublin and Midlands Total,109,3,112,122,168,15,1,
22/11/2023,Wexford General Hospital,2,5,7,4,7,4,,HSE Dublin & South East
22/11/2023,Cork University Hospital,18,10,28,19,52,9,,HSE South West
22/11/2023,Mercy University Hospital,12,0,12,8,16,1,,HSE South West
22/11/2023,UH Kerry,21,0,21,27,21,8,,HSE South West
22/11/2023,UH Limerick,19,36,55,63,12,8,1,HSE Mid West
22/11/2023,Galway University Hospital,22,3,25,20,20,1,,HSE West & North West
22/11/2023,Letterkenny University Hospital,5,0,5,0,28,,,HSE West & North West
22/11/2023,HSE Dublin and South East Total,99,54,153,166,178,31,1,
22/11/2023,Portiuncula University Hospital,0,0,0,0,3,,,HSE West & North West
22/11/2023,Sligo University Hospital,9,23,32,11,17,18,,HSE West & North West
22/11/2023,National Total,281,88,369,341,440,71,3,
23/11/2023,Cavan General Hospital,6,0,6,6,1,,,HSE Dublin & North East
23/11/2023,Connolly Hospital,0,0,0,13,13,,,HSE Dublin & North East
23/11/2023,Mater Misericordiae University Hospital,21,0,21,0,19,,2,HSE Dublin & North East
23/11/2023,Our Lady of Lourdes Hospital,6,1,7,22,0,,,HSE Dublin & North East
23/11/2023,Our Lady's Hospital Navan,4,0,4,0,2,,,HSE Dublin & North East
23/11/2023,CHI at Crumlin,2,,2,,4,,,HSE Dublin & Midlands
23/11/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
23/11/2023,HSE Dublin and North East Total,53,1,54,48,64,0,2,
23/11/2023,MRH Mullingar,4,0,4,10,2,,,HSE Dublin & Midlands
23/11/2023,MRH Portlaoise,2,0,2,0,6,,,HSE Dublin & Midlands
23/11/2023,MRH Tullamore,0,0,0,13,8,,,HSE Dublin & Midlands
23/11/2023,Naas General Hospital,1,0,1,0,9,,,HSE Dublin & Midlands
23/11/2023,St. James's Hospital,12,0,12,0,56,1,,HSE Dublin & Midlands
23/11/2023,Tallaght University Hospital,30,0,30,16,32,8,,HSE Dublin & Midlands
23/11/2023,St Luke's General Hospital Kilkenny,4,5,9,30,11,2,,
23/11/2023,St. Vincent's University Hospital,17,0,17,32,26,1,,HSE Dublin & South East
23/11/2023,Tipperary University Hospital,17,0,17,18,11,7,,HSE Dublin & South East
23/11/2023,HSE Dublin and Midlands Total,97,5,102,119,167,19,0,
23/11/2023,Wexford General Hospital,4,0,4,2,6,,,HSE Dublin & South East
23/11/2023,Cork University Hospital,12,9,21,16,55,10,1,HSE South West
23/11/2023,Mercy University Hospital,18,0,18,7,16,,,HSE South West
23/11/2023,UH Kerry,18,0,18,25,21,3,,HSE South West
23/11/2023,UH Limerick,13,37,50,41,11,13,1,HSE Mid West
23/11/2023,Galway University Hospital,17,2,19,20,23,2,,HSE West & North West
23/11/2023,Letterkenny University Hospital,5,0,5,0,30,,,HSE West & North West
23/11/2023,HSE Dublin and South East Total,87,48,135,127,184,28,2,
23/11/2023,Portiuncula University Hospital,2,0,2,0,3,,,HSE West & North West
23/11/2023,Sligo University Hospital,7,10,17,10,18,6,,HSE West & North West
23/11/2023,National Total,247,71,318,304,445,54,4,
24/11/2023,Cavan General Hospital,13,0,13,7,4,,2,HSE Dublin & North East
24/11/2023,Connolly Hospital,0,0,0,5,13,,,HSE Dublin & North East
24/11/2023,Mater Misericordiae University Hospital,20,0,20,0,19,2,2,HSE Dublin & North East
24/11/2023,Our Lady of Lourdes Hospital,8,1,9,15,0,,,HSE Dublin & North East
24/11/2023,Our Lady's Hospital Navan,7,0,7,5,3,,,HSE Dublin & North East
24/11/2023,CHI at Crumlin,4,,4,,4,,,HSE Dublin & Midlands
24/11/2023,CHI at Tallaght,2,,2,,1,,,HSE Dublin & Midlands
24/11/2023,HSE Dublin and North East Total,60,1,61,32,67,2,4,
24/11/2023,MRH Mullingar,8,,8,11,2,,,HSE Dublin & Midlands
24/11/2023,MRH Portlaoise,6,0,6,5,6,,,HSE Dublin & Midlands
24/11/2023,MRH Tullamore,0,0,0,14,8,,,HSE Dublin & Midlands
24/11/2023,Naas General Hospital,3,0,3,0,7,,,HSE Dublin & Midlands
24/11/2023,St. James's Hospital,20,,20,0,56,1,,HSE Dublin & Midlands
24/11/2023,Tallaght University Hospital,20,,20,24,33,7,,HSE Dublin & Midlands
24/11/2023,St Luke's General Hospital Kilkenny,7,3,10,32,11,1,,
24/11/2023,St. Vincent's University Hospital,19,,19,33,26,2,,HSE Dublin & South East
24/11/2023,Tipperary University Hospital,20,,20,19,7,9,,HSE Dublin & South East
24/11/2023,HSE Dublin and Midlands Total,113,3,116,138,162,20,0,
24/11/2023,Wexford General Hospital,3,0,3,0,10,,,HSE Dublin & South East
24/11/2023,Cork University Hospital,17,5,22,13,54,7,,HSE South West
24/11/2023,Mercy University Hospital,13,0,13,8,16,,,HSE South West
24/11/2023,UH Kerry,0,,0,31,17,,,HSE South West
24/11/2023,UH Limerick,12,26,38,36,15,7,,HSE Mid West
24/11/2023,Galway University Hospital,8,2,10,19,23,,,HSE West & North West
24/11/2023,Letterkenny University Hospital,1,0,1,0,30,,,HSE West & North West
24/11/2023,HSE Dublin and South East Total,54,33,87,126,191,14,0,
24/11/2023,Portiuncula University Hospital,1,0,1,0,4,,,HSE West & North West
24/11/2023,Sligo University Hospital,10,8,18,12,18,3,,HSE West & North West
24/11/2023,National Total,238,52,290,308,450,42,4,
25/11/2023,Cavan General Hospital,1,2,3,0,4,,,HSE Dublin & North East
25/11/2023,Connolly Hospital,0,0,0,7,13,,,HSE Dublin & North East
25/11/2023,Mater Misericordiae University Hospital,11,,11,0,19,,,HSE Dublin & North East
25/11/2023,Our Lady of Lourdes Hospital,4,1,5,11,0,,,HSE Dublin & North East
25/11/2023,Our Lady's Hospital Navan,3,,3,0,2,1,,HSE Dublin & North East
25/11/2023,CHI at Crumlin,1,,1,,4,,,HSE Dublin & Midlands
25/11/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
25/11/2023,HSE Dublin and North East Total,20,3,23,18,62,1,0,
25/11/2023,MRH Mullingar,4,0,4,1,2,,,HSE Dublin & Midlands
25/11/2023,MRH Portlaoise,9,0,9,0,6,4,,HSE Dublin & Midlands
25/11/2023,MRH Tullamore,0,0,0,8,8,,,HSE Dublin & Midlands
25/11/2023,Naas General Hospital,0,0,0,0,6,,,HSE Dublin & Midlands
25/11/2023,St. James's Hospital,8,0,8,0,56,,,HSE Dublin & Midlands
25/11/2023,Tallaght University Hospital,15,,15,14,29,1,,HSE Dublin & Midlands
25/11/2023,St Luke's General Hospital Kilkenny,0,0,0,2,10,,,
25/11/2023,St. Vincent's University Hospital,15,0,15,22,26,,,HSE Dublin & South East
25/11/2023,Tipperary University Hospital,15,0,15,9,7,9,,HSE Dublin & South East
25/11/2023,HSE Dublin and Midlands Total,75,0,75,56,156,14,0,
25/11/2023,Wexford General Hospital,2,,2,1,8,,,HSE Dublin & South East
25/11/2023,Cork University Hospital,19,5,24,13,51,3,,HSE South West
25/11/2023,Mercy University Hospital,5,0,5,8,18,,,HSE South West
25/11/2023,UH Kerry,14,,14,18,17,1,,HSE South West
25/11/2023,UH Limerick,14,28,42,30,14,6,,HSE Mid West
25/11/2023,Galway University Hospital,0,0,0,19,20,,,HSE West & North West
25/11/2023,Letterkenny University Hospital,3,3,6,4,30,,,HSE West & North West
25/11/2023,HSE Dublin and South East Total,57,36,93,101,187,10,0,
25/11/2023,Portiuncula University Hospital,3,0,3,0,6,,,HSE West & North West
25/11/2023,Sligo University Hospital,2,8,10,11,18,4,,HSE West & North West
25/11/2023,National Total,159,51,210,186,435,29,0,
26/11/2023,Cavan General Hospital,4,2,6,0,4,,,HSE Dublin & North East
26/11/2023,Connolly Hospital,0,0,0,0,13,,,HSE Dublin & North East
26/11/2023,Mater Misericordiae University Hospital,14,0,14,0,19,,1,HSE Dublin & North East
26/11/2023,Our Lady of Lourdes Hospital,5,1,6,15,0,,,HSE Dublin & North East
26/11/2023,Our Lady's Hospital Navan,0,,0,3,2,,,HSE Dublin & North East
26/11/2023,CHI at Crumlin,1,,1,,4,,,HSE Dublin & Midlands
26/11/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
26/11/2023,HSE Dublin and North East Total,24,3,27,18,62,0,1,
26/11/2023,MRH Mullingar,5,0,5,1,2,,,HSE Dublin & Midlands
26/11/2023,MRH Portlaoise,4,,4,6,6,,,HSE Dublin & Midlands
26/11/2023,MRH Tullamore,0,0,0,14,8,,,HSE Dublin & Midlands
26/11/2023,Naas General Hospital,0,0,0,0,6,,,HSE Dublin & Midlands
26/11/2023,St. James's Hospital,2,0,2,0,59,,,HSE Dublin & Midlands
26/11/2023,Tallaght University Hospital,14,,14,18,29,3,,HSE Dublin & Midlands
26/11/2023,St Luke's General Hospital Kilkenny,4,4,8,34,10,,,
26/11/2023,St. Vincent's University Hospital,16,0,16,22,26,2,,HSE Dublin & South East
26/11/2023,Tipperary University Hospital,25,,25,12,7,14,1,HSE Dublin & South East
26/11/2023,HSE Dublin and Midlands Total,74,4,78,107,159,19,1,
26/11/2023,Wexford General Hospital,5,,5,0,8,,,HSE Dublin & South East
26/11/2023,Cork University Hospital,16,11,27,14,51,10,,HSE South West
26/11/2023,Mercy University Hospital,5,0,5,8,18,,,HSE South West
26/11/2023,UH Kerry,10,0,10,26,17,4,,HSE South West
26/11/2023,UH Limerick,20,37,57,25,14,17,1,HSE Mid West
26/11/2023,Galway University Hospital,5,0,5,20,20,,,HSE West & North West
26/11/2023,Letterkenny University Hospital,2,4,6,13,30,3,,HSE West & North West
26/11/2023,HSE Dublin and South East Total,63,52,115,118,187,34,1,
26/11/2023,Portiuncula University Hospital,0,0,0,0,6,,,HSE West & North West
26/11/2023,Sligo University Hospital,2,8,10,11,18,5,,HSE West & North West
26/11/2023,National Total,172,73,245,254,438,63,3,
27/11/2023,Cavan General Hospital,22,2,24,0,4,,,HSE Dublin & North East
27/11/2023,Connolly Hospital,3,0,3,12,13,,,HSE Dublin & North East
27/11/2023,Mater Misericordiae University Hospital,29,0,29,0,19,5,3,HSE Dublin & North East
27/11/2023,Our Lady of Lourdes Hospital,10,1,11,13,0,,,HSE Dublin & North East
27/11/2023,Our Lady's Hospital Navan,3,0,3,7,2,,,HSE Dublin & North East
27/11/2023,CHI at Crumlin,7,,7,,4,,,HSE Dublin & Midlands
27/11/2023,CHI at Tallaght,0,,0,,1,,,HSE Dublin & Midlands
27/11/2023,HSE Dublin and North East Total,79,3,82,32,62,5,3,
27/11/2023,MRH Mullingar,15,1,16,3,2,1,1,HSE Dublin & Midlands
27/11/2023,MRH Portlaoise,9,0,9,10,6,1,,HSE Dublin & Midlands
27/11/2023,MRH Tullamore,0,0,0,18,8,,,HSE Dublin & Midlands
27/11/2023,Naas General Hospital,0,0,0,0,6,,,HSE Dublin & Midlands
27/11/2023,St. James's Hospital,20,0,20,0,59,,,HSE Dublin & Midlands
27/11/2023,Tallaght University Hospital,12,0,12,24,29,,,HSE Dublin & Midlands
27/11/2023,St Luke's General Hospital Kilkenny,11,6,17,39,10,4,2,
27/11/2023,St. Vincent's University Hospital,18,5,23,33,26,7,3,HSE Dublin & South East
27/11/2023,Tipperary University Hospital,25,0,25,19,7,15,,HSE Dublin & South East
27/11/2023,HSE Dublin and Midlands Total,120,12,132,146,159,28,6,
27/11/2023,Wexford General Hospital,4,2,6,3,8,,,HSE Dublin & South East
27/11/2023,Cork University Hospital,23,13,36,34,51,10,,HSE South West
27/11/2023,Mercy University Hospital,14,0,14,8,18,,1,HSE South West
27/11/2023,UH Kerry,14,0,14,28,17,2,,HSE South West
27/11/2023,UH Limerick,24,41,65,25,14,41,1,HSE Mid West
27/11/2023,Galway University Hospital,13,0,13,20,20,,,HSE West & North West
27/11/2023,Letterkenny University Hospital,12,7,19,9,30,4,,HSE West & North West
27/11/2023,HSE Dublin and South East Total,104,63,167,141,187,57,2,
27/11/2023,Portiuncula University Hospital,0,0,0,1,6,,,HSE West & North West
27/11/2023,Sligo University Hospital,6,12,18,11,18,6,,HSE West & North West
27/11/2023,National Total,312,98,410,331,438,101,11,
28/11/2023,Cavan General Hospital,11,0,11,5,4,1,,HSE Dublin & North East
28/11/2023,Connolly Hospital,2,0,2,11,13,,,HSE Dublin & North East
28/11/2023,Mater Misericordiae University Hospital,18,0,18,0,17,,,HSE Dublin & North East
28/11/2023,Our Lady of Lourdes Hospital,13,1,14,15,0,,,HSE Dublin & North East
28/11/2023,Our Lady's Hospital Navan,3,,3,6,2,,,HSE Dublin & North East
28/11/2023,CHI at Crumlin,1,,1,,4,,,HSE Dublin & Midlands
28/11/2023,CHI at Tallaght,1,,1,,1,,,HSE Dublin & Midlands
28/11/2023,HSE Dublin and North East Total,56,1,57,37,57,1,0,
28/11/2023,MRH Mullingar,11,0,11,0,2,,,HSE Dublin & Midlands
28/11/2023,MRH Portlaoise,7,,7,7,6,,,HSE Dublin & Midlands
28/11/2023,MRH Tullamore,0,0,0,14,8,,,HSE Dublin & Midlands
28/11/2023,Naas General Hospital,0,0,0,0,4,,,HSE Dublin & Midlands
28/11/2023,St. James's Hospital,33,0,33,0,56,,,HSE Dublin & Midlands
28/11/2023,Tallaght University Hospital,15,0,15,15,27,,,HSE Dublin & Midlands
28/11/2023,St Luke's General Hospital Kilkenny,13,5,18,43,19,6,,
28/11/2023,St. Vincent's University Hospital,20,0,20,22,25,2,2,HSE Dublin & South East
28/11/2023,Tipperary University Hospital,20,0,20,18,5,10,,HSE Dublin & South East
28/11/2023,HSE Dublin and Midlands Total,135,5,140,119,158,18,2,
28/11/2023,Wexford General Hospital,15,11,26,17,8,2,,HSE Dublin & South East
28/11/2023,Cork University Hospital,29,13,42,18,51,16,,HSE South West
28/11/2023,Mercy University Hospital,10,0,10,8,16,1,,HSE South West
28/11/2023,UH Kerry,23,0,23,19,16,6,,HSE South West
28/11/2023,UH Limerick,18,33,51,36,14,12,1,HSE Mid West
28/11/2023,Galway University Hospital,9,2,11,20,20,,,HSE West & North West
28/11/2023,Letterkenny University Hospital,17,,17,11,33,4,,HSE West & North West
28/11/2023,HSE Dublin and South East Total,121,59,180,143,183,41,1,
28/11/2023,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
28/11/2023,Sligo University Hospital,6,13,19,10,20,8,,HSE West & North West
28/11/2023,National Total,323,85,408,310,428,74,3,
29/11/2023,Cavan General Hospital,11,2,13,0,4,,,HSE Dublin & North East
29/11/2023,Connolly Hospital,0,0,0,16,13,,,HSE Dublin & North East
29/11/2023,Mater Misericordiae University Hospital,11,0,11,0,19,,,HSE Dublin & North East
29/11/2023,Our Lady of Lourdes Hospital,11,1,12,21,0,,,HSE Dublin & North East
29/11/2023,Our Lady's Hospital Navan,1,0,1,7,2,,,HSE Dublin & North East
29/11/2023,CHI at Crumlin,16,,16,10,4,,,HSE Dublin & Midlands
29/11/2023,CHI at Tallaght,4,,4,,1,,,HSE Dublin & Midlands
29/11/2023,HSE Dublin and North East Total,66,3,69,54,67,0,0,
29/11/2023,MRH Mullingar,9,0,9,1,2,,,HSE Dublin & Midlands
29/11/2023,MRH Portlaoise,1,0,1,0,10,,,HSE Dublin & Midlands
29/11/2023,MRH Tullamore,0,0,0,15,7,,,HSE Dublin & Midlands
29/11/2023,Naas General Hospital,8,0,8,3,5,,,HSE Dublin & Midlands
29/11/2023,St. James's Hospital,27,0,27,0,56,1,,HSE Dublin & Midlands
29/11/2023,Tallaght University Hospital,20,0,20,24,27,1,,HSE Dublin & Midlands
29/11/2023,St Luke's General Hospital Kilkenny,12,6,18,51,19,2,,
29/11/2023,St. Vincent's University Hospital,20,0,20,22,30,2,,HSE Dublin & South East
29/11/2023,Tipperary University Hospital,21,0,21,19,6,9,,HSE Dublin & South East
29/11/2023,HSE Dublin and Midlands Total,120,6,126,135,168,15,0,
29/11/2023,Wexford General Hospital,7,8,15,13,8,1,,HSE Dublin & South East
29/11/2023,Cork University Hospital,38,12,50,20,46,21,,HSE South West
29/11/2023,Mercy University Hospital,26,0,26,8,17,3,,HSE South West
29/11/2023,UH Kerry,11,0,11,20,13,1,,HSE South West
29/11/2023,UH Limerick,14,30,44,44,13,6,2,HSE Mid West
29/11/2023,Galway University Hospital,7,2,9,20,19,,,HSE West & North West
29/11/2023,Letterkenny University Hospital,8,7,15,18,29,5,,HSE West & North West
29/11/2023,HSE Dublin and South East Total,111,59,170,168,171,37,2,
