Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
14/10/2025,HSE Mid West Total,8,22,30,4,17,15,0,
14/10/2025,Letterkenny University Hospital,19,8,27,22,38,8,,HSE West & North West
14/10/2025,Mayo University Hospital,3,3,6,5,9,1,,HSE West & North West
14/10/2025,Portiuncula University Hospital,3,0,3,0,5,,,HSE West & North West
14/10/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
14/10/2025,Sligo University Hospital,8,10,18,15,23,7,,HSE West & North West
14/10/2025,HSE West and North West Total,44,33,77,81,116,22,0,
14/10/2025,National Total,204,104,308,374,413,56,1,
15/10/2025,Cavan General Hospital,6,0,6,4,0,,,HSE Dublin & North East
15/10/2025,Connolly Hospital,3,0,3,2,5,,,HSE Dublin & North East
15/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
15/10/2025,Mater Misericordiae University Hospital,14,0,14,19,14,,,HSE Dublin & North East
15/10/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
15/10/2025,Our Lady of Lourdes Hospital,7,0,7,31,6,,,HSE Dublin & North East
15/10/2025,Our Lady's Hospital Navan,0,0,0,0,1,,,HSE Dublin & North East
15/10/2025,HSE Dublin and North East Total,30,0,30,62,41,0,0,
15/10/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
15/10/2025,CHI at Temple Street,1,0,1,0,4,,,HSE Dublin & Midlands
15/10/2025,MRH Mullingar,3,7,10,0,1,,,HSE Dublin & Midlands
15/10/2025,MRH Portlaoise,2,0,2,0,8,,,HSE Dublin & Midlands
15/10/2025,MRH Tullamore,0,0,0,18,8,,,HSE Dublin & Midlands
15/10/2025,Naas General Hospital,10,0,10,9,8,,,HSE Dublin & Midlands
15/10/2025,St. James's Hospital,2,0,2,3,23,,,HSE Dublin & Midlands
15/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
15/10/2025,Tallaght University Hospital,4,7,11,20,10,,,HSE Dublin & Midlands
15/10/2025,HSE Dublin and Midlands Total,25,14,39,50,66,0,0,
15/10/2025,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
15/10/2025,St Luke's General Hospital Kilkenny,2,6,8,18,15,,,
15/10/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
15/10/2025,St. Vincent's University Hospital,12,9,21,42,21,,,HSE Dublin & South East
15/10/2025,Tipperary University Hospital,6,0,6,6,13,2,,HSE Dublin & South East
15/10/2025,UH Waterford,0,0,0,14,27,,,HSE Dublin & South East
15/10/2025,Wexford General Hospital,0,5,5,18,12,,,HSE Dublin & South East
15/10/2025,HSE Dublin and South East Total,20,20,40,98,105,2,0,
15/10/2025,Cork University Hospital,31,11,42,30,22,4,,HSE South West
15/10/2025,Mallow General Hospital,,,,,4,,,HSE South West
15/10/2025,Mercy University Hospital,17,4,21,20,12,5,1,HSE South West
15/10/2025,South Infirmary Victoria University Hospital,,,,,2,,,HSE South West
15/10/2025,UH Kerry,13,0,13,8,28,3,,HSE South West
15/10/2025,HSE South West Total,61,15,76,58,76,12,1,
15/10/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
15/10/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
15/10/2025,UH Limerick,10,23,33,4,7,7,,HSE Mid West
15/10/2025,HSE Mid West Total,10,23,33,4,19,7,0,
15/10/2025,Letterkenny University Hospital,8,6,14,19,38,4,,HSE West & North West
15/10/2025,Mayo University Hospital,2,6,8,9,7,3,,HSE West & North West
15/10/2025,Portiuncula University Hospital,5,0,5,0,4,,,HSE West & North West
15/10/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
15/10/2025,Sligo University Hospital,6,7,13,13,25,4,,HSE West & North West
15/10/2025,HSE West and North West Total,29,32,61,80,121,16,0,
15/10/2025,National Total,175,104,279,352,428,37,1,
16/10/2025,Cavan General Hospital,2,0,2,8,0,,,HSE Dublin & North East
16/10/2025,Connolly Hospital,0,0,0,0,5,,,HSE Dublin & North East
16/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
16/10/2025,Mater Misericordiae University Hospital,14,0,14,19,14,,,HSE Dublin & North East
16/10/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
16/10/2025,Our Lady of Lourdes Hospital,5,0,5,30,6,,,HSE Dublin & North East
16/10/2025,Our Lady's Hospital Navan,0,0,0,0,1,,,HSE Dublin & North East
16/10/2025,HSE Dublin and North East Total,21,0,21,67,41,0,0,
16/10/2025,CHI at Tallaght,1,0,1,0,1,,,HSE Dublin & Midlands
16/10/2025,CHI at Temple Street,1,0,1,0,3,,,HSE Dublin & Midlands
16/10/2025,MRH Mullingar,2,4,6,0,1,,,HSE Dublin & Midlands
16/10/2025,MRH Portlaoise,3,0,3,0,8,,,HSE Dublin & Midlands
16/10/2025,MRH Tullamore,0,0,0,19,7,,,HSE Dublin & Midlands
16/10/2025,Naas General Hospital,2,0,2,3,7,,,HSE Dublin & Midlands
16/10/2025,St. James's Hospital,4,0,4,3,24,,,HSE Dublin & Midlands
16/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
16/10/2025,Tallaght University Hospital,0,9,9,30,10,1,,HSE Dublin & Midlands
16/10/2025,HSE Dublin and Midlands Total,16,13,29,55,64,1,0,
16/10/2025,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
16/10/2025,St Luke's General Hospital Kilkenny,7,8,15,21,12,,,
16/10/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
16/10/2025,St. Vincent's University Hospital,13,2,15,40,20,2,,HSE Dublin & South East
16/10/2025,Tipperary University Hospital,2,0,2,5,13,,,HSE Dublin & South East
16/10/2025,UH Waterford,0,0,0,0,25,,,HSE Dublin & South East
16/10/2025,Wexford General Hospital,0,4,4,19,15,,,HSE Dublin & South East
16/10/2025,HSE Dublin and South East Total,22,14,36,85,102,2,0,
16/10/2025,Cork University Hospital,26,9,35,32,24,2,1,HSE South West
16/10/2025,Mallow General Hospital,,,,,3,,,HSE South West
16/10/2025,Mercy University Hospital,17,2,19,20,14,4,1,HSE South West
16/10/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
16/10/2025,UH Kerry,17,5,22,9,26,1,,HSE South West
16/10/2025,HSE South West Total,60,16,76,61,74,7,2,
16/10/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
16/10/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
16/10/2025,UH Limerick,7,17,24,0,7,4,,HSE Mid West
16/10/2025,HSE Mid West Total,7,17,24,0,18,4,0,
16/10/2025,Letterkenny University Hospital,7,8,15,19,38,4,,HSE West & North West
16/10/2025,Mayo University Hospital,5,12,17,13,9,10,,HSE West & North West
16/10/2025,Portiuncula University Hospital,0,0,0,0,4,,,HSE West & North West
16/10/2025,Roscommon University Hospital,,,,,4,,,HSE West & North West
16/10/2025,Sligo University Hospital,1,7,8,10,26,4,,HSE West & North West
16/10/2025,HSE West and North West Total,20,31,51,80,126,19,0,
16/10/2025,National Total,146,91,237,348,425,33,2,
17/10/2025,Cavan General Hospital,2,0,2,10,0,,,HSE Dublin & North East
17/10/2025,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
17/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
17/10/2025,Mater Misericordiae University Hospital,20,0,20,19,14,,,HSE Dublin & North East
17/10/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
17/10/2025,Our Lady of Lourdes Hospital,7,0,7,24,6,,,HSE Dublin & North East
17/10/2025,Our Lady's Hospital Navan,0,0,0,0,1,,,HSE Dublin & North East
17/10/2025,HSE Dublin and North East Total,29,0,29,63,41,0,0,
17/10/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
17/10/2025,CHI at Temple Street,4,0,4,0,3,,,HSE Dublin & Midlands
17/10/2025,MRH Mullingar,7,4,11,0,1,3,1,HSE Dublin & Midlands
17/10/2025,MRH Portlaoise,4,0,4,0,8,,,HSE Dublin & Midlands
17/10/2025,MRH Tullamore,0,0,0,14,7,,,HSE Dublin & Midlands
17/10/2025,Naas General Hospital,4,0,4,2,9,,,HSE Dublin & Midlands
17/10/2025,St. James's Hospital,2,0,2,3,25,,,HSE Dublin & Midlands
17/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
17/10/2025,Tallaght University Hospital,0,7,7,30,9,4,,HSE Dublin & Midlands
17/10/2025,HSE Dublin and Midlands Total,21,11,32,49,66,7,1,
17/10/2025,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
17/10/2025,St Luke's General Hospital Kilkenny,2,8,10,19,12,,,
17/10/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
17/10/2025,St. Vincent's University Hospital,15,10,25,42,20,1,,HSE Dublin & South East
17/10/2025,Tipperary University Hospital,4,0,4,5,11,,,HSE Dublin & South East
17/10/2025,UH Waterford,0,0,0,0,23,,,HSE Dublin & South East
17/10/2025,Wexford General Hospital,2,7,9,19,16,1,,HSE Dublin & South East
17/10/2025,HSE Dublin and South East Total,23,25,48,85,99,2,0,
17/10/2025,Cork University Hospital,25,7,32,26,24,,,HSE South West
17/10/2025,Mallow General Hospital,,,,,1,,,HSE South West
17/10/2025,Mercy University Hospital,10,2,12,20,13,2,,HSE South West
17/10/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
17/10/2025,UH Kerry,15,1,16,8,28,2,,HSE South West
17/10/2025,HSE South West Total,50,10,60,54,73,4,0,
17/10/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
17/10/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
17/10/2025,UH Limerick,10,14,24,7,7,8,,HSE Mid West
17/10/2025,HSE Mid West Total,10,14,24,7,18,8,0,
17/10/2025,Letterkenny University Hospital,5,8,13,24,42,5,,HSE West & North West
17/10/2025,Mayo University Hospital,2,12,14,9,12,10,,HSE West & North West
17/10/2025,Portiuncula University Hospital,5,0,5,0,4,,,HSE West & North West
17/10/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
17/10/2025,Sligo University Hospital,9,5,14,14,27,,,HSE West & North West
17/10/2025,HSE West and North West Total,28,30,58,80,140,16,0,
17/10/2025,National Total,161,90,251,338,437,37,1,
18/10/2025,Cavan General Hospital,0,0,0,15,0,,,HSE Dublin & North East
18/10/2025,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
18/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
18/10/2025,Mater Misericordiae University Hospital,3,0,3,0,13,,,HSE Dublin & North East
18/10/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
18/10/2025,Our Lady of Lourdes Hospital,0,0,0,16,7,,,HSE Dublin & North East
18/10/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
18/10/2025,HSE Dublin and North East Total,3,0,3,31,40,0,0,
18/10/2025,CHI at Tallaght,1,0,1,0,1,,,HSE Dublin & Midlands
18/10/2025,CHI at Temple Street,0,0,0,0,3,,,HSE Dublin & Midlands
18/10/2025,MRH Mullingar,3,0,3,0,2,,,HSE Dublin & Midlands
18/10/2025,MRH Portlaoise,7,0,7,0,10,,,HSE Dublin & Midlands
18/10/2025,MRH Tullamore,2,0,2,9,7,,,HSE Dublin & Midlands
18/10/2025,Naas General Hospital,3,0,3,0,10,1,,HSE Dublin & Midlands
18/10/2025,St. James's Hospital,2,0,2,2,24,,,HSE Dublin & Midlands
18/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
18/10/2025,Tallaght University Hospital,0,0,0,20,10,,,HSE Dublin & Midlands
18/10/2025,HSE Dublin and Midlands Total,18,0,18,31,70,1,0,
18/10/2025,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
18/10/2025,St Luke's General Hospital Kilkenny,1,0,1,14,11,,,
18/10/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
18/10/2025,St. Vincent's University Hospital,8,0,8,40,20,,,HSE Dublin & South East
18/10/2025,Tipperary University Hospital,3,0,3,0,10,,,HSE Dublin & South East
18/10/2025,UH Waterford,0,0,0,0,20,,,HSE Dublin & South East
18/10/2025,Wexford General Hospital,3,1,4,20,13,,,HSE Dublin & South East
18/10/2025,HSE Dublin and South East Total,15,1,16,74,91,0,0,
18/10/2025,Cork University Hospital,17,5,22,18,26,2,,HSE South West
18/10/2025,Mallow General Hospital,,,,,2,,,HSE South West
18/10/2025,Mercy University Hospital,4,1,5,20,9,,,HSE South West
18/10/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
18/10/2025,UH Kerry,8,0,8,6,29,1,,HSE South West
18/10/2025,HSE South West Total,29,6,35,44,73,3,0,
18/10/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
18/10/2025,St. John's Hospital Limerick,,,,,4,,,HSE Mid West
18/10/2025,UH Limerick,5,10,15,0,7,1,,HSE Mid West
18/10/2025,HSE Mid West Total,5,10,15,0,17,1,0,
18/10/2025,Letterkenny University Hospital,2,6,8,10,39,6,,HSE West & North West
18/10/2025,Mayo University Hospital,0,0,0,7,11,,,HSE West & North West
18/10/2025,Portiuncula University Hospital,0,0,0,0,5,,,HSE West & North West
18/10/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
18/10/2025,Sligo University Hospital,3,3,6,12,27,2,,HSE West & North West
18/10/2025,HSE West and North West Total,6,9,15,49,136,8,0,
18/10/2025,National Total,76,26,102,229,427,13,0,
19/10/2025,Cavan General Hospital,2,0,2,18,0,,,HSE Dublin & North East
19/10/2025,Connolly Hospital,3,0,3,0,4,,,HSE Dublin & North East
19/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
19/10/2025,Mater Misericordiae University Hospital,2,0,2,12,13,,,HSE Dublin & North East
19/10/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
19/10/2025,Our Lady of Lourdes Hospital,0,0,0,23,7,,,HSE Dublin & North East
19/10/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
19/10/2025,HSE Dublin and North East Total,7,0,7,54,40,0,0,
19/10/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
19/10/2025,CHI at Temple Street,0,0,0,0,3,,,HSE Dublin & Midlands
19/10/2025,MRH Mullingar,2,2,4,0,2,,,HSE Dublin & Midlands
19/10/2025,MRH Portlaoise,2,0,2,0,10,,,HSE Dublin & Midlands
19/10/2025,MRH Tullamore,0,0,0,19,7,,,HSE Dublin & Midlands
19/10/2025,Naas General Hospital,2,0,2,0,10,,,HSE Dublin & Midlands
19/10/2025,St. James's Hospital,1,0,1,2,24,,,HSE Dublin & Midlands
19/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
19/10/2025,Tallaght University Hospital,2,0,2,25,10,,,HSE Dublin & Midlands
19/10/2025,HSE Dublin and Midlands Total,9,2,11,46,70,0,0,
19/10/2025,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
19/10/2025,St Luke's General Hospital Kilkenny,4,0,4,20,11,,,
19/10/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
19/10/2025,St. Vincent's University Hospital,24,3,27,42,20,,,HSE Dublin & South East
19/10/2025,Tipperary University Hospital,5,0,5,8,10,2,,HSE Dublin & South East
19/10/2025,UH Waterford,0,0,0,0,20,,`0,HSE Dublin & South East
19/10/2025,Wexford General Hospital,1,1,2,18,13,1,,HSE Dublin & South East
19/10/2025,HSE Dublin and South East Total,34,4,38,88,91,3,0,
19/10/2025,Cork University Hospital,23,4,27,25,26,3,1,HSE South West
19/10/2025,Mallow General Hospital,,,,,2,,,HSE South West
19/10/2025,Mercy University Hospital,4,0,4,18,9,,,HSE South West
19/10/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
19/10/2025,UH Kerry,9,0,9,7,29,2,,HSE South West
19/10/2025,HSE South West Total,36,4,40,50,73,5,1,
19/10/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
19/10/2025,St. John's Hospital Limerick,,,,,4,,,HSE Mid West
19/10/2025,UH Limerick,6,13,19,0,7,6,,HSE Mid West
19/10/2025,HSE Mid West Total,6,13,19,0,17,6,0,
19/10/2025,Letterkenny University Hospital,7,6,13,10,39,5,,HSE West & North West
19/10/2025,Mayo University Hospital,0,0,0,8,11,,,HSE West & North West
19/10/2025,Portiuncula University Hospital,3,0,3,0,5,,,HSE West & North West
19/10/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
19/10/2025,Sligo University Hospital,2,3,5,11,27,2,,HSE West & North West
19/10/2025,HSE West and North West Total,19,9,28,50,136,7,0,
19/10/2025,National Total,111,32,143,288,427,21,1,
20/10/2025,Cavan General Hospital,2,0,2,6,0,,,HSE Dublin & North East
20/10/2025,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
20/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
20/10/2025,Mater Misericordiae University Hospital,11,0,11,15,13,,,HSE Dublin & North East
20/10/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
20/10/2025,Our Lady of Lourdes Hospital,7,0,7,31,7,,,HSE Dublin & North East
20/10/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
20/10/2025,HSE Dublin and North East Total,32,0,32,75,40,0,0,
20/10/2025,CHI at Tallaght,1,0,1,0,1,,,HSE Dublin & Midlands
20/10/2025,CHI at Temple Street,1,0,1,0,3,,,HSE Dublin & Midlands
20/10/2025,MRH Mullingar,9,0,9,0,2,,,HSE Dublin & Midlands
20/10/2025,MRH Portlaoise,2,0,2,0,10,,,HSE Dublin & Midlands
20/10/2025,MRH Tullamore,0,0,0,37,7,,,HSE Dublin & Midlands
20/10/2025,Naas General Hospital,5,0,5,7,10,,,HSE Dublin & Midlands
20/10/2025,St. James's Hospital,3,0,3,3,24,,,HSE Dublin & Midlands
20/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
20/10/2025,Tallaght University Hospital,0,3,3,30,10,,,HSE Dublin & Midlands
20/10/2025,HSE Dublin and Midlands Total,21,3,24,77,70,0,0,
20/10/2025,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
20/10/2025,St Luke's General Hospital Kilkenny,7,8,15,23,11,,,
20/10/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
20/10/2025,St. Vincent's University Hospital,31,13,44,42,20,6,,HSE Dublin & South East
20/10/2025,Tipperary University Hospital,9,0,9,21,10,4,,HSE Dublin & South East
20/10/2025,UH Waterford,0,0,0,0,20,,,HSE Dublin & South East
20/10/2025,Wexford General Hospital,6,4,10,23,13,1,,HSE Dublin & South East
20/10/2025,HSE Dublin and South East Total,53,25,78,109,91,11,0,
20/10/2025,Cork University Hospital,35,9,44,35,26,5,1,HSE South West
20/10/2025,Mallow General Hospital,,,,,2,,,HSE South West
20/10/2025,Mercy University Hospital,9,1,10,20,9,,,HSE South West
20/10/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
20/10/2025,UH Kerry,10,3,13,10,28,1,1,HSE South West
20/10/2025,HSE South West Total,54,13,67,65,72,6,2,
20/10/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
20/10/2025,St. John's Hospital Limerick,,,,,4,,,HSE Mid West
20/10/2025,UH Limerick,4,19,23,2,7,7,,HSE Mid West
20/10/2025,HSE Mid West Total,4,19,23,2,17,7,0,
20/10/2025,Letterkenny University Hospital,12,6,18,21,39,3,,HSE West & North West
20/10/2025,Mayo University Hospital,0,0,0,5,11,,,HSE West & North West
20/10/2025,Portiuncula University Hospital,4,0,4,0,5,,,HSE West & North West
20/10/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
20/10/2025,Sligo University Hospital,9,10,19,15,27,3,,HSE West & North West
20/10/2025,HSE West and North West Total,35,21,56,77,136,6,0,
20/10/2025,National Total,199,81,280,405,426,30,2,
21/10/2025,Cavan General Hospital,1,0,1,8,0,,,HSE Dublin & North East
21/10/2025,Connolly Hospital,1,0,1,0,4,,,HSE Dublin & North East
21/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
21/10/2025,Mater Misericordiae University Hospital,11,0,11,16,13,,,HSE Dublin & North East
21/10/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
21/10/2025,Our Lady of Lourdes Hospital,14,0,14,32,6,,,HSE Dublin & North East
21/10/2025,Our Lady's Hospital Navan,0,0,0,1,0,,,HSE Dublin & North East
21/10/2025,HSE Dublin and North East Total,41,0,41,86,39,0,0,
21/10/2025,CHI at Tallaght,3,0,3,0,1,,,HSE Dublin & Midlands
21/10/2025,CHI at Temple Street,1,0,1,0,2,,,HSE Dublin & Midlands
21/10/2025,MRH Mullingar,5,5,10,0,3,,,HSE Dublin & Midlands
21/10/2025,MRH Portlaoise,6,0,6,0,7,,,HSE Dublin & Midlands
21/10/2025,MRH Tullamore,0,0,0,36,6,,,HSE Dublin & Midlands
21/10/2025,Naas General Hospital,2,0,2,3,11,,,HSE Dublin & Midlands
21/10/2025,St. James's Hospital,13,0,13,3,27,,,HSE Dublin & Midlands
21/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
21/10/2025,Tallaght University Hospital,0,2,2,28,13,2,,HSE Dublin & Midlands
21/10/2025,HSE Dublin and Midlands Total,32,7,39,70,73,2,0,
21/10/2025,St. Columcille's Hospital,,,,,6,,,HSE Dublin & South East
21/10/2025,St Luke's General Hospital Kilkenny,9,8,17,22,11,2,,
21/10/2025,St. Michael's Hospital,,,,,2,,,HSE Dublin & South East
21/10/2025,St. Vincent's University Hospital,24,10,34,42,24,1,,HSE Dublin & South East
21/10/2025,Tipperary University Hospital,15,9,24,17,9,7,,HSE Dublin & South East
21/10/2025,UH Waterford,0,0,0,7,19,,,HSE Dublin & South East
21/10/2025,Wexford General Hospital,0,5,5,22,12,,,HSE Dublin & South East
21/10/2025,HSE Dublin and South East Total,48,32,80,110,91,10,0,
21/10/2025,Cork University Hospital,26,3,29,34,28,4,1,HSE South West
21/10/2025,Mallow General Hospital,,,,,2,,,HSE South West
21/10/2025,Mercy University Hospital,10,1,11,20,10,3,,HSE South West
21/10/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
21/10/2025,UH Kerry,10,6,16,9,26,2,,HSE South West
21/10/2025,HSE South West Total,46,10,56,63,73,9,1,
21/10/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
21/10/2025,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
21/10/2025,UH Limerick,9,19,28,1,7,4,,HSE Mid West
21/10/2025,HSE Mid West Total,9,19,28,1,14,4,0,
21/10/2025,Letterkenny University Hospital,5,5,10,21,41,2,,HSE West & North West
21/10/2025,Mayo University Hospital,4,5,9,7,13,,,HSE West & North West
21/10/2025,Portiuncula University Hospital,6,0,6,0,5,,,HSE West & North West
21/10/2025,Roscommon University Hospital,,,,,6,,,HSE West & North West
21/10/2025,Sligo University Hospital,13,13,26,20,27,4,1,HSE West & North West
21/10/2025,HSE West and North West Total,41,33,74,87,136,7,1,
21/10/2025,National Total,217,101,318,417,426,32,2,
22/10/2025,Cavan General Hospital,3,0,3,8,0,,,HSE Dublin & North East
22/10/2025,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
22/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
22/10/2025,Mater Misericordiae University Hospital,9,0,9,19,14,,,HSE Dublin & North East
22/10/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
22/10/2025,Our Lady of Lourdes Hospital,10,0,10,34,7,,,HSE Dublin & North East
22/10/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
22/10/2025,HSE Dublin and North East Total,42,0,42,91,45,0,0,
22/10/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
22/10/2025,CHI at Temple Street,5,0,5,0,3,,,HSE Dublin & Midlands
22/10/2025,MRH Mullingar,8,4,12,0,4,,,HSE Dublin & Midlands
22/10/2025,MRH Portlaoise,8,0,8,1,9,,,HSE Dublin & Midlands
22/10/2025,MRH Tullamore,0,0,0,33,6,,,HSE Dublin & Midlands
22/10/2025,Naas General Hospital,10,0,10,1,9,1,,HSE Dublin & Midlands
22/10/2025,St. James's Hospital,5,0,5,2,26,,,HSE Dublin & Midlands
22/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
22/10/2025,Tallaght University Hospital,0,0,0,28,13,,,HSE Dublin & Midlands
22/10/2025,HSE Dublin and Midlands Total,40,4,44,65,74,1,0,
22/10/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
22/10/2025,St Luke's General Hospital Kilkenny,4,6,10,23,11,4,,
22/10/2025,St. Michael's Hospital,,,,,2,,,HSE Dublin & South East
22/10/2025,St. Vincent's University Hospital,20,9,29,42,24,1,,HSE Dublin & South East
22/10/2025,Tipperary University Hospital,5,0,5,9,13,2,,HSE Dublin & South East
22/10/2025,UH Waterford,0,0,0,8,21,,,HSE Dublin & South East
22/10/2025,Wexford General Hospital,1,5,6,21,14,,,HSE Dublin & South East
22/10/2025,HSE Dublin and South East Total,30,20,50,103,99,7,0,
22/10/2025,Cork University Hospital,24,7,31,31,28,1,,HSE South West
22/10/2025,Mallow General Hospital,,,,,2,,,HSE South West
22/10/2025,Mercy University Hospital,13,2,15,19,12,3,,HSE South West
22/10/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
22/10/2025,UH Kerry,12,4,16,8,28,2,,HSE South West
22/10/2025,HSE South West Total,49,13,62,58,77,6,0,
22/10/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
22/10/2025,St. John's Hospital Limerick,,,,,2,,,HSE Mid West
22/10/2025,UH Limerick,12,19,31,11,7,6,,HSE Mid West
22/10/2025,HSE Mid West Total,12,19,31,11,14,6,0,
22/10/2025,Letterkenny University Hospital,7,7,14,20,44,4,,HSE West & North West
22/10/2025,Mayo University Hospital,2,6,8,4,10,4,,HSE West & North West
22/10/2025,Portiuncula University Hospital,4,0,4,0,5,,,HSE West & North West
22/10/2025,Roscommon University Hospital,,,,,6,,,HSE West & North West
22/10/2025,Sligo University Hospital,14,12,26,16,25,8,,HSE West & North West
22/10/2025,HSE West and North West Total,55,35,90,81,136,17,0,
22/10/2025,National Total,228,91,319,409,445,37,0,
23/10/2025,Cavan General Hospital,0,0,0,8,0,,,HSE Dublin & North East
23/10/2025,Connolly Hospital,0,0,0,0,4,,,HSE Dublin & North East
23/10/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
23/10/2025,Mater Misericordiae University Hospital,9,0,9,12,12,,,HSE Dublin & North East
23/10/2025,National Orthopaedic Hospital Cappagh,,,,,1,,,HSE Dublin & North East
23/10/2025,Our Lady of Lourdes Hospital,0,0,0,20,6,,,HSE Dublin & North East
23/10/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
23/10/2025,HSE Dublin and North East Total,19,0,19,70,40,0,0,
23/10/2025,CHI at Tallaght,0,0,0,0,1,,,HSE Dublin & Midlands
23/10/2025,CHI at Temple Street,1,0,1,0,2,,,HSE Dublin & Midlands
23/10/2025,MRH Mullingar,13,6,19,0,4,2,,HSE Dublin & Midlands
23/10/2025,MRH Portlaoise,7,0,7,0,9,,,HSE Dublin & Midlands
