Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
01/10/2025,UH Waterford,0.0,0.0,0.0,0.0,22.0,,
01/10/2025,Wexford General Hospital,4.0,4.0,8.0,25.0,14.0,,
01/10/2025,HSE Dublin and South East Total,28.0,5.0,33.0,95.0,95.0,2.0,0
01/10/2025,Bantry General Hospital,,,,,8.0,,
01/10/2025,Cork University Hospital,28.0,14.0,42.0,34.0,31.0,3.0,
01/10/2025,Mallow General Hospital,,,,,3.0,,
01/10/2025,Mercy University Hospital,8.0,4.0,12.0,16.0,6.0,,
01/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
01/10/2025,UH Kerry,17.0,7.0,24.0,11.0,22.0,4.0,
01/10/2025,HSE South West Total,53.0,25.0,78.0,61.0,72.0,7.0,0
01/10/2025,Ennis Hospital,,,,,3.0,,
01/10/2025,Nenagh Hospital,,,,,4.0,,
01/10/2025,St. John's Hospital Limerick,,,,,3.0,,
01/10/2025,UH Limerick,14.0,44.0,58.0,7.0,6.0,15.0,
01/10/2025,HSE Mid West Total,14.0,44.0,58.0,7.0,16.0,15.0,0
01/10/2025,Galway University Hospital,9.0,13.0,22.0,34.0,47.0,,
01/10/2025,Letterkenny University Hospital,12.0,8.0,20.0,11.0,38.0,4.0,
01/10/2025,Mayo University Hospital,2.0,8.0,10.0,8.0,9.0,5.0,
01/10/2025,Portiuncula University Hospital,0.0,0.0,0.0,0.0,5.0,,
01/10/2025,Roscommon University Hospital,,,,,5.0,,
01/10/2025,Sligo University Hospital,6.0,7.0,13.0,17.0,33.0,1.0,
01/10/2025,HSE West and North West Total,29.0,36.0,65.0,70.0,137.0,10.0,0
01/10/2025,National Total,222.0,112.0,334.0,441.0,435.0,34.0,0
02/10/2025,Beaumont Hospital,5.0,0.0,5.0,26.0,10.0,,
02/10/2025,Cavan General Hospital,8.0,0.0,8.0,12.0,1.0,,
02/10/2025,Connolly Hospital,0.0,0.0,0.0,0.0,6.0,,
02/10/2025,Louth County Hospital,,,,,0.0,,
02/10/2025,Mater Misericordiae University Hospital,12.0,0.0,12.0,12.0,18.0,,
02/10/2025,National Orthopaedic Hospital Cappagh,,,,,0.0,,
02/10/2025,Our Lady of Lourdes Hospital,12.0,0.0,12.0,34.0,10.0,,
02/10/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,4.0,0.0,,
02/10/2025,HSE Dublin and North East Total,37.0,0.0,37.0,88.0,45.0,0.0,0
02/10/2025,CHI at Crumlin,4.0,0.0,4.0,0.0,4.0,,
02/10/2025,CHI at Tallaght,0.0,0.0,0.0,0.0,1.0,,
02/10/2025,CHI at Temple Street,1.0,0.0,1.0,0.0,2.0,,
02/10/2025,MRH Mullingar,6.0,0.0,6.0,0.0,1.0,,
02/10/2025,MRH Portlaoise,0.0,0.0,0.0,7.0,4.0,,
02/10/2025,MRH Tullamore,0.0,0.0,0.0,35.0,8.0,,
02/10/2025,Naas General Hospital,4.0,0.0,4.0,5.0,11.0,2.0,
02/10/2025,St. James's Hospital,8.0,0.0,8.0,3.0,28.0,,
02/10/2025,St. Luke's Radiation Oncology Network,,,,,0.0,,
02/10/2025,Tallaght University Hospital,0.0,0.0,0.0,22.0,11.0,,
02/10/2025,HSE Dublin and Midlands Total,23.0,0.0,23.0,72.0,70.0,2.0,0
02/10/2025,National Rehabilitation Hospital,,,,,9.0,,
02/10/2025,St. Columcille's Hospital,,,,,5.0,,
02/10/2025,St Luke's General Hospital Kilkenny,5.0,4.0,9.0,19.0,11.0,,
02/10/2025,St. Michael's Hospital,,,,,4.0,,
02/10/2025,St. Vincent's University Hospital,14.0,0.0,14.0,38.0,19.0,2.0,
02/10/2025,Tipperary University Hospital,3.0,0.0,3.0,10.0,14.0,,
02/10/2025,UH Waterford,0.0,0.0,0.0,0.0,21.0,,
02/10/2025,Wexford General Hospital,1.0,3.0,4.0,21.0,14.0,,
02/10/2025,HSE Dublin and South East Total,23.0,7.0,30.0,88.0,97.0,2.0,0
02/10/2025,Bantry General Hospital,,,,,8.0,,
02/10/2025,Cork University Hospital,28.0,7.0,35.0,29.0,29.0,2.0,
02/10/2025,Mallow General Hospital,,,,,2.0,,
02/10/2025,Mercy University Hospital,12.0,5.0,17.0,16.0,10.0,1.0,
02/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
02/10/2025,UH Kerry,17.0,7.0,24.0,9.0,23.0,3.0,1
02/10/2025,HSE South West Total,57.0,19.0,76.0,54.0,74.0,6.0,1
02/10/2025,Ennis Hospital,,,,,3.0,,
02/10/2025,Nenagh Hospital,,,,,4.0,,
02/10/2025,St. John's Hospital Limerick,,,,,3.0,,
02/10/2025,UH Limerick,14.0,35.0,49.0,9.0,6.0,16.0,
02/10/2025,HSE Mid West Total,14.0,35.0,49.0,9.0,16.0,16.0,0
02/10/2025,Galway University Hospital,7.0,4.0,11.0,36.0,44.0,4.0,
02/10/2025,Letterkenny University Hospital,6.0,8.0,14.0,10.0,35.0,4.0,
02/10/2025,Mayo University Hospital,3.0,6.0,9.0,7.0,9.0,5.0,
02/10/2025,Portiuncula University Hospital,0.0,0.0,0.0,0.0,4.0,,
02/10/2025,Roscommon University Hospital,,,,,7.0,,
02/10/2025,Sligo University Hospital,16.0,14.0,30.0,16.0,33.0,5.0,
02/10/2025,HSE West and North West Total,32.0,32.0,64.0,69.0,132.0,18.0,0
02/10/2025,National Total,186.0,93.0,279.0,380.0,434.0,44.0,1
03/10/2025,Beaumont Hospital,5.0,0.0,5.0,8.0,11.0,,
03/10/2025,Cavan General Hospital,12.0,0.0,12.0,18.0,1.0,,
03/10/2025,Connolly Hospital,2.0,0.0,2.0,2.0,6.0,,
03/10/2025,Louth County Hospital,,,,,0.0,,
03/10/2025,Mater Misericordiae University Hospital,14.0,0.0,14.0,19.0,17.0,,
03/10/2025,National Orthopaedic Hospital Cappagh,,,,,0.0,,
03/10/2025,Our Lady of Lourdes Hospital,5.0,0.0,5.0,29.0,7.0,,
03/10/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,5.0,0.0,,
03/10/2025,HSE Dublin and North East Total,38.0,0.0,38.0,81.0,42.0,0.0,0
03/10/2025,CHI at Crumlin,1.0,0.0,1.0,0.0,4.0,,
03/10/2025,CHI at Tallaght,0.0,0.0,0.0,0.0,1.0,,
03/10/2025,CHI at Temple Street,1.0,0.0,1.0,0.0,2.0,,
03/10/2025,MRH Mullingar,16.0,4.0,20.0,0.0,1.0,,
03/10/2025,MRH Portlaoise,2.0,0.0,2.0,0.0,4.0,,
03/10/2025,MRH Tullamore,0.0,0.0,0.0,25.0,8.0,,
03/10/2025,Naas General Hospital,6.0,0.0,6.0,4.0,11.0,2.0,
03/10/2025,St. James's Hospital,13.0,0.0,13.0,6.0,29.0,,
03/10/2025,St. Luke's Radiation Oncology Network,,,,,0.0,,
03/10/2025,Tallaght University Hospital,0.0,0.0,0.0,20.0,10.0,,
03/10/2025,HSE Dublin and Midlands Total,39.0,4.0,43.0,55.0,70.0,2.0,0
03/10/2025,National Rehabilitation Hospital,,,,,11.0,,
03/10/2025,St. Columcille's Hospital,,,,,5.0,,
03/10/2025,St Luke's General Hospital Kilkenny,6.0,3.0,9.0,20.0,11.0,,
03/10/2025,St. Michael's Hospital,,,,,4.0,,
03/10/2025,St. Vincent's University Hospital,13.0,0.0,13.0,38.0,19.0,,
03/10/2025,Tipperary University Hospital,2.0,0.0,2.0,8.0,14.0,1.0,
03/10/2025,UH Waterford,0.0,0.0,0.0,2.0,21.0,,
03/10/2025,Wexford General Hospital,2.0,0.0,2.0,25.0,15.0,,
03/10/2025,HSE Dublin and South East Total,23.0,3.0,26.0,93.0,100.0,1.0,0
03/10/2025,Bantry General Hospital,,,,,8.0,,
03/10/2025,Cork University Hospital,12.0,1.0,13.0,25.0,27.0,1.0,
03/10/2025,Mallow General Hospital,,,,,2.0,,
03/10/2025,Mercy University Hospital,11.0,3.0,14.0,16.0,10.0,2.0,
03/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
03/10/2025,UH Kerry,5.0,5.0,10.0,19.0,31.0,1.0,
03/10/2025,HSE South West Total,28.0,9.0,37.0,60.0,80.0,4.0,0
03/10/2025,Ennis Hospital,,,,,2.0,,
03/10/2025,Nenagh Hospital,,,,,4.0,,
03/10/2025,St. John's Hospital Limerick,,,,,3.0,,
03/10/2025,UH Limerick,23.0,41.0,64.0,10.0,6.0,15.0,
03/10/2025,HSE Mid West Total,23.0,41.0,64.0,10.0,15.0,15.0,0
03/10/2025,Galway University Hospital,22.0,8.0,30.0,39.0,45.0,,
03/10/2025,Letterkenny University Hospital,2.0,8.0,10.0,10.0,34.0,5.0,
03/10/2025,Mayo University Hospital,4.0,5.0,9.0,10.0,8.0,5.0,
03/10/2025,Portiuncula University Hospital,0.0,0.0,0.0,0.0,5.0,,
03/10/2025,Roscommon University Hospital,,,,,7.0,,
03/10/2025,Sligo University Hospital,11.0,14.0,25.0,15.0,31.0,9.0,
03/10/2025,HSE West and North West Total,39.0,35.0,74.0,74.0,130.0,19.0,0
03/10/2025,National Total,190.0,92.0,282.0,373.0,437.0,41.0,0
04/10/2025,Beaumont Hospital,0.0,0.0,0.0,0.0,9.0,,
04/10/2025,Cavan General Hospital,0.0,0.0,0.0,16.0,1.0,,
04/10/2025,Connolly Hospital,0.0,0.0,0.0,0.0,6.0,,
04/10/2025,Louth County Hospital,,,,,0.0,,
04/10/2025,Mater Misericordiae University Hospital,4.0,0.0,4.0,12.0,17.0,,
04/10/2025,National Orthopaedic Hospital Cappagh,,,,,0.0,,
04/10/2025,Our Lady of Lourdes Hospital,0.0,0.0,0.0,21.0,5.0,,
04/10/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,0.0,0.0,,
04/10/2025,HSE Dublin and North East Total,4.0,0.0,4.0,49.0,38.0,0.0,0
04/10/2025,CHI at Crumlin,1.0,0.0,1.0,0.0,3.0,,
04/10/2025,CHI at Tallaght,0.0,0.0,0.0,0.0,1.0,,
04/10/2025,CHI at Temple Street,1.0,0.0,1.0,0.0,2.0,,
04/10/2025,MRH Mullingar,3.0,2.0,5.0,0.0,1.0,,
04/10/2025,MRH Portlaoise,7.0,0.0,7.0,0.0,6.0,,
04/10/2025,MRH Tullamore,0.0,0.0,0.0,15.0,8.0,,
04/10/2025,Naas General Hospital,9.0,0.0,9.0,6.0,11.0,2.0,
04/10/2025,St. James's Hospital,7.0,0.0,7.0,3.0,27.0,,
04/10/2025,St. Luke's Radiation Oncology Network,,,,,0.0,,
04/10/2025,Tallaght University Hospital,1.0,0.0,1.0,14.0,10.0,,
04/10/2025,HSE Dublin and Midlands Total,29.0,2.0,31.0,38.0,69.0,2.0,0
04/10/2025,National Rehabilitation Hospital,,,,,11.0,,
04/10/2025,St. Columcille's Hospital,,,,,5.0,,
04/10/2025,St Luke's General Hospital Kilkenny,3.0,4.0,7.0,14.0,11.0,,
04/10/2025,St. Michael's Hospital,,,,,4.0,,
04/10/2025,St. Vincent's University Hospital,10.0,0.0,10.0,30.0,19.0,,
04/10/2025,Tipperary University Hospital,1.0,0.0,1.0,5.0,13.0,1.0,
04/10/2025,UH Waterford,0.0,0.0,0.0,0.0,22.0,,
04/10/2025,Wexford General Hospital,2.0,1.0,3.0,16.0,14.0,,
04/10/2025,HSE Dublin and South East Total,16.0,5.0,21.0,65.0,99.0,1.0,0
04/10/2025,Bantry General Hospital,,,,,8.0,,
04/10/2025,Cork University Hospital,10.0,0.0,10.0,2.0,27.0,,
04/10/2025,Mallow General Hospital,,,,,3.0,,
04/10/2025,Mercy University Hospital,2.0,0.0,2.0,16.0,11.0,,
04/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
04/10/2025,UH Kerry,9.0,0.0,9.0,11.0,28.0,,
04/10/2025,HSE South West Total,21.0,0.0,21.0,29.0,79.0,0.0,0
04/10/2025,Ennis Hospital,,,,,2.0,,
04/10/2025,Nenagh Hospital,,,,,4.0,,
04/10/2025,St. John's Hospital Limerick,,,,,3.0,,
04/10/2025,UH Limerick,22.0,40.0,62.0,4.0,6.0,9.0,
04/10/2025,HSE Mid West Total,22.0,40.0,62.0,4.0,15.0,9.0,0
04/10/2025,Galway University Hospital,4.0,2.0,6.0,26.0,43.0,1.0,
04/10/2025,Letterkenny University Hospital,1.0,7.0,8.0,1.0,38.0,4.0,
04/10/2025,Mayo University Hospital,1.0,0.0,1.0,8.0,8.0,,
04/10/2025,Portiuncula University Hospital,2.0,0.0,2.0,0.0,6.0,,
04/10/2025,Roscommon University Hospital,,,,,7.0,,
04/10/2025,Sligo University Hospital,4.0,6.0,10.0,12.0,31.0,5.0,
04/10/2025,HSE West and North West Total,12.0,15.0,27.0,47.0,133.0,10.0,0
04/10/2025,National Total,104.0,62.0,166.0,232.0,433.0,22.0,0
05/10/2025,Beaumont Hospital,0.0,9.0,9.0,12.0,9.0,,
05/10/2025,Cavan General Hospital,2.0,0.0,2.0,8.0,1.0,,
05/10/2025,Connolly Hospital,5.0,0.0,5.0,6.0,6.0,,
05/10/2025,Louth County Hospital,,,,,0.0,,
05/10/2025,Mater Misericordiae University Hospital,2.0,0.0,2.0,12.0,17.0,,
05/10/2025,National Orthopaedic Hospital Cappagh,,,,,0.0,,
05/10/2025,Our Lady of Lourdes Hospital,11.0,0.0,11.0,20.0,5.0,,
05/10/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,0.0,0.0,,
05/10/2025,HSE Dublin and North East Total,20.0,9.0,29.0,58.0,38.0,0.0,0
05/10/2025,CHI at Crumlin,0.0,0.0,0.0,0.0,3.0,,
05/10/2025,CHI at Tallaght,0.0,0.0,0.0,0.0,1.0,,
05/10/2025,CHI at Temple Street,1.0,0.0,1.0,0.0,2.0,,
05/10/2025,MRH Mullingar,5.0,4.0,9.0,0.0,1.0,,
05/10/2025,MRH Portlaoise,8.0,0.0,8.0,0.0,6.0,,
05/10/2025,MRH Tullamore,0.0,0.0,0.0,16.0,8.0,,
05/10/2025,Naas General Hospital,7.0,2.0,9.0,12.0,11.0,2.0,
05/10/2025,St. James's Hospital,13.0,0.0,13.0,3.0,27.0,,
05/10/2025,St. Luke's Radiation Oncology Network,,,,,0.0,,
05/10/2025,Tallaght University Hospital,0.0,0.0,0.0,23.0,10.0,,
05/10/2025,HSE Dublin and Midlands Total,34.0,6.0,40.0,54.0,69.0,2.0,0
05/10/2025,National Rehabilitation Hospital,,,,,11.0,,
05/10/2025,St. Columcille's Hospital,,,,,5.0,,
05/10/2025,St Luke's General Hospital Kilkenny,3.0,0.0,3.0,14.0,11.0,,
05/10/2025,St. Michael's Hospital,,,,,4.0,,
05/10/2025,St. Vincent's University Hospital,13.0,0.0,13.0,40.0,19.0,2.0,
05/10/2025,Tipperary University Hospital,7.0,0.0,7.0,8.0,13.0,,
05/10/2025,UH Waterford,0.0,0.0,0.0,0.0,22.0,,
05/10/2025,Wexford General Hospital,1.0,2.0,3.0,17.0,14.0,,
05/10/2025,HSE Dublin and South East Total,24.0,2.0,26.0,79.0,99.0,2.0,0
05/10/2025,Bantry General Hospital,,,,,8.0,,
05/10/2025,Cork University Hospital,12.0,2.0,14.0,16.0,27.0,,
05/10/2025,Mallow General Hospital,,,,,3.0,,
05/10/2025,Mercy University Hospital,1.0,0.0,1.0,14.0,11.0,1.0,
05/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
05/10/2025,UH Kerry,11.0,0.0,11.0,9.0,27.0,2.0,
05/10/2025,HSE South West Total,24.0,2.0,26.0,39.0,78.0,3.0,0
05/10/2025,Ennis Hospital,,,,,2.0,,
05/10/2025,Nenagh Hospital,,,,,4.0,,
05/10/2025,St. John's Hospital Limerick,,,,,3.0,,
05/10/2025,UH Limerick,25.0,45.0,70.0,1.0,6.0,35.0,
05/10/2025,HSE Mid West Total,25.0,45.0,70.0,1.0,15.0,35.0,0
05/10/2025,Galway University Hospital,11.0,1.0,12.0,27.0,43.0,1.0,
05/10/2025,Letterkenny University Hospital,4.0,4.0,8.0,1.0,38.0,4.0,
05/10/2025,Mayo University Hospital,1.0,2.0,3.0,3.0,8.0,3.0,
05/10/2025,Portiuncula University Hospital,6.0,0.0,6.0,0.0,6.0,,
05/10/2025,Roscommon University Hospital,,,,,7.0,,
05/10/2025,Sligo University Hospital,2.0,9.0,11.0,12.0,31.0,5.0,1
05/10/2025,HSE West and North West Total,24.0,16.0,40.0,43.0,133.0,13.0,1
05/10/2025,National Total,151.0,80.0,231.0,274.0,432.0,55.0,1
06/10/2025,Beaumont Hospital,2.0,0.0,2.0,30.0,9.0,,
06/10/2025,Cavan General Hospital,5.0,0.0,5.0,15.0,1.0,,
06/10/2025,Connolly Hospital,7.0,0.0,7.0,17.0,6.0,,
06/10/2025,Louth County Hospital,,,,,0.0,,
06/10/2025,Mater Misericordiae University Hospital,14.0,0.0,14.0,12.0,17.0,,
06/10/2025,National Orthopaedic Hospital Cappagh,,,,,0.0,,
06/10/2025,Our Lady of Lourdes Hospital,17.0,0.0,17.0,33.0,5.0,,
06/10/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,0.0,0.0,,
06/10/2025,HSE Dublin and North East Total,45.0,0.0,45.0,107.0,38.0,0.0,0
06/10/2025,CHI at Crumlin,1.0,0.0,1.0,0.0,3.0,,
06/10/2025,CHI at Tallaght,0.0,0.0,0.0,0.0,1.0,,
06/10/2025,CHI at Temple Street,1.0,0.0,1.0,0.0,2.0,,
06/10/2025,MRH Mullingar,10.0,8.0,18.0,0.0,1.0,5.0,2
06/10/2025,MRH Portlaoise,5.0,0.0,5.0,0.0,6.0,,
06/10/2025,MRH Tullamore,0.0,0.0,0.0,31.0,8.0,,
06/10/2025,Naas General Hospital,18.0,4.0,22.0,12.0,11.0,2.0,1
06/10/2025,St. James's Hospital,14.0,0.0,14.0,12.0,27.0,,
06/10/2025,St. Luke's Radiation Oncology Network,,,,,0.0,,
06/10/2025,Tallaght University Hospital,3.0,0.0,3.0,24.0,10.0,,
06/10/2025,HSE Dublin and Midlands Total,52.0,12.0,64.0,79.0,69.0,7.0,3
06/10/2025,National Rehabilitation Hospital,,,,,11.0,,
06/10/2025,St. Columcille's Hospital,,,,,5.0,,
06/10/2025,St Luke's General Hospital Kilkenny,1.0,1.0,2.0,19.0,11.0,,
06/10/2025,St. Michael's Hospital,,,,,4.0,,
06/10/2025,St. Vincent's University Hospital,19.0,4.0,23.0,40.0,19.0,4.0,1
06/10/2025,Tipperary University Hospital,8.0,0.0,8.0,22.0,13.0,1.0,
06/10/2025,UH Waterford,0.0,0.0,0.0,4.0,22.0,,
06/10/2025,Wexford General Hospital,1.0,6.0,7.0,31.0,14.0,1.0,
06/10/2025,HSE Dublin and South East Total,29.0,11.0,40.0,116.0,99.0,6.0,1
06/10/2025,Bantry General Hospital,,,,,8.0,,
06/10/2025,Cork University Hospital,20.0,8.0,28.0,40.0,27.0,1.0,1
06/10/2025,Mallow General Hospital,,,,,3.0,,
06/10/2025,Mercy University Hospital,7.0,6.0,13.0,16.0,11.0,1.0,
06/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
06/10/2025,UH Kerry,12.0,2.0,14.0,17.0,26.0,3.0,
06/10/2025,HSE South West Total,39.0,16.0,55.0,73.0,77.0,5.0,1
06/10/2025,Ennis Hospital,,,,,2.0,,
06/10/2025,Nenagh Hospital,,,,,4.0,,
06/10/2025,St. John's Hospital Limerick,,,,,3.0,,
06/10/2025,UH Limerick,16.0,47.0,63.0,15.0,6.0,37.0,
06/10/2025,HSE Mid West Total,16.0,47.0,63.0,15.0,15.0,37.0,0
06/10/2025,Galway University Hospital,22.0,10.0,32.0,39.0,43.0,2.0,
06/10/2025,Letterkenny University Hospital,5.0,6.0,11.0,16.0,38.0,4.0,
06/10/2025,Mayo University Hospital,1.0,5.0,6.0,5.0,8.0,1.0,
06/10/2025,Portiuncula University Hospital,6.0,0.0,6.0,0.0,6.0,,
06/10/2025,Roscommon University Hospital,,,,,7.0,,
06/10/2025,Sligo University Hospital,9.0,14.0,23.0,20.0,31.0,4.0,
06/10/2025,HSE West and North West Total,43.0,35.0,78.0,80.0,133.0,11.0,0
06/10/2025,National Total,224.0,121.0,345.0,470.0,431.0,66.0,5
07/10/2025,Beaumont Hospital,8.0,0.0,8.0,20.0,8.0,,
07/10/2025,Cavan General Hospital,3.0,0.0,3.0,10.0,1.0,,
07/10/2025,Connolly Hospital,0.0,0.0,0.0,10.0,6.0,,
07/10/2025,Louth County Hospital,,,,,0.0,,
07/10/2025,Mater Misericordiae University Hospital,26.0,0.0,26.0,12.0,16.0,1.0,
07/10/2025,National Orthopaedic Hospital Cappagh,,,,,0.0,,
07/10/2025,Our Lady of Lourdes Hospital,15.0,0.0,15.0,34.0,5.0,,
07/10/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,7.0,0.0,,
07/10/2025,HSE Dublin and North East Total,52.0,0.0,52.0,93.0,36.0,1.0,0
07/10/2025,CHI at Crumlin,1.0,0.0,1.0,0.0,3.0,,
07/10/2025,CHI at Tallaght,0.0,0.0,0.0,0.0,1.0,,
07/10/2025,CHI at Temple Street,1.0,0.0,1.0,0.0,3.0,,
07/10/2025,MRH Mullingar,7.0,3.0,10.0,0.0,1.0,1.0,1
07/10/2025,MRH Portlaoise,8.0,0.0,8.0,0.0,8.0,,
07/10/2025,MRH Tullamore,0.0,0.0,0.0,33.0,7.0,,
07/10/2025,Naas General Hospital,13.0,4.0,17.0,8.0,12.0,2.0,
07/10/2025,St. James's Hospital,3.0,0.0,3.0,12.0,27.0,,
07/10/2025,St. Luke's Radiation Oncology Network,,,,,0.0,,
07/10/2025,Tallaght University Hospital,12.0,0.0,12.0,24.0,15.0,,
07/10/2025,HSE Dublin and Midlands Total,45.0,7.0,52.0,77.0,77.0,3.0,1
07/10/2025,National Rehabilitation Hospital,,,,,11.0,,
07/10/2025,St. Columcille's Hospital,,,,,5.0,,
07/10/2025,St Luke's General Hospital Kilkenny,6.0,0.0,6.0,26.0,11.0,,
07/10/2025,St. Michael's Hospital,,,,,3.0,,
07/10/2025,St. Vincent's University Hospital,20.0,3.0,23.0,40.0,21.0,1.0,
07/10/2025,Tipperary University Hospital,8.0,0.0,8.0,20.0,16.0,2.0,
07/10/2025,UH Waterford,0.0,0.0,0.0,0.0,21.0,,
07/10/2025,Wexford General Hospital,3.0,6.0,9.0,25.0,15.0,1.0,
07/10/2025,HSE Dublin and South East Total,37.0,9.0,46.0,111.0,103.0,4.0,0
07/10/2025,Bantry General Hospital,,,,,6.0,,
07/10/2025,Cork University Hospital,22.0,13.0,35.0,36.0,28.0,2.0,1
07/10/2025,Mallow General Hospital,,,,,3.0,,
07/10/2025,Mercy University Hospital,18.0,5.0,23.0,16.0,9.0,1.0,
07/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
07/10/2025,UH Kerry,9.0,3.0,12.0,20.0,25.0,3.0,
07/10/2025,HSE South West Total,49.0,21.0,70.0,72.0,73.0,6.0,1
07/10/2025,Ennis Hospital,,,,,2.0,,
07/10/2025,Nenagh Hospital,,,,,4.0,,
07/10/2025,St. John's Hospital Limerick,,,,,3.0,,
07/10/2025,UH Limerick,10.0,30.0,40.0,5.0,6.0,5.0,
07/10/2025,HSE Mid West Total,10.0,30.0,40.0,5.0,15.0,5.0,0
07/10/2025,Galway University Hospital,24.0,18.0,42.0,45.0,39.0,7.0,4
07/10/2025,Letterkenny University Hospital,2.0,6.0,8.0,19.0,37.0,3.0,
07/10/2025,Mayo University Hospital,0.0,9.0,9.0,9.0,11.0,1.0,
07/10/2025,Portiuncula University Hospital,8.0,0.0,8.0,4.0,6.0,2.0,
07/10/2025,Roscommon University Hospital,,,,,6.0,,
07/10/2025,Sligo University Hospital,6.0,8.0,14.0,17.0,31.0,5.0,2
07/10/2025,HSE West and North West Total,40.0,41.0,81.0,94.0,130.0,18.0,6
07/10/2025,National Total,233.0,108.0,341.0,452.0,434.0,37.0,8
08/10/2025,Beaumont Hospital,7.0,0.0,7.0,26.0,12.0,,
08/10/2025,Cavan General Hospital,5.0,0.0,5.0,8.0,0.0,,
08/10/2025,Connolly Hospital,0.0,0.0,0.0,5.0,6.0,,
08/10/2025,Louth County Hospital,,,,,0.0,,
08/10/2025,Mater Misericordiae University Hospital,19.0,0.0,19.0,19.0,15.0,1.0,1
08/10/2025,National Orthopaedic Hospital Cappagh,,,,,0.0,,
08/10/2025,Our Lady of Lourdes Hospital,7.0,0.0,7.0,36.0,4.0,,
08/10/2025,Our Lady's Hospital Navan,0.0,0.0,0.0,10.0,1.0,,
08/10/2025,HSE Dublin and North East Total,38.0,0.0,38.0,104.0,38.0,1.0,1
08/10/2025,CHI at Crumlin,3.0,0.0,3.0,0.0,4.0,,
08/10/2025,CHI at Tallaght,1.0,0.0,1.0,0.0,1.0,,
08/10/2025,CHI at Temple Street,1.0,0.0,1.0,0.0,4.0,,
08/10/2025,MRH Mullingar,4.0,3.0,7.0,0.0,1.0,1.0,
08/10/2025,MRH Portlaoise,8.0,0.0,8.0,0.0,6.0,,
08/10/2025,MRH Tullamore,0.0,0.0,0.0,36.0,8.0,,
08/10/2025,Naas General Hospital,13.0,0.0,13.0,14.0,12.0,2.0,
08/10/2025,St. James's Hospital,14.0,0.0,14.0,8.0,25.0,,
08/10/2025,St. Luke's Radiation Oncology Network,,,,,0.0,,
08/10/2025,Tallaght University Hospital,3.0,8.0,11.0,24.0,14.0,3.0,
08/10/2025,HSE Dublin and Midlands Total,47.0,11.0,58.0,82.0,75.0,6.0,0
08/10/2025,National Rehabilitation Hospital,,,,,10.0,,
08/10/2025,St. Columcille's Hospital,,,,,6.0,,
08/10/2025,St Luke's General Hospital Kilkenny,8.0,4.0,12.0,23.0,12.0,,
08/10/2025,St. Michael's Hospital,,,,,3.0,,
08/10/2025,St. Vincent's University Hospital,24.0,4.0,28.0,40.0,21.0,2.0,1
08/10/2025,Tipperary University Hospital,9.0,0.0,9.0,16.0,14.0,3.0,
08/10/2025,UH Waterford,0.0,0.0,0.0,0.0,19.0,,
08/10/2025,Wexford General Hospital,0.0,0.0,0.0,21.0,14.0,,
08/10/2025,HSE Dublin and South East Total,41.0,8.0,49.0,100.0,99.0,5.0,1
08/10/2025,Bantry General Hospital,,,,,8.0,,
08/10/2025,Cork University Hospital,33.0,4.0,37.0,35.0,28.0,2.0,2
08/10/2025,Mallow General Hospital,,,,,3.0,,
08/10/2025,Mercy University Hospital,20.0,3.0,23.0,16.0,8.0,4.0,
08/10/2025,South Infirmary Victoria University Hospital,,,,,2.0,,
08/10/2025,UH Kerry,16.0,6.0,22.0,18.0,29.0,2.0,
08/10/2025,HSE South West Total,69.0,13.0,82.0,69.0,78.0,8.0,2
08/10/2025,Ennis Hospital,,,,,3.0,,
08/10/2025,Nenagh Hospital,,,,,4.0,,
08/10/2025,St. John's Hospital Limerick,,,,,3.0,,
08/10/2025,UH Limerick,15.0,24.0,39.0,3.0,6.0,9.0,
08/10/2025,HSE Mid West Total,15.0,24.0,39.0,3.0,16.0,9.0,0
08/10/2025,Galway University Hospital,33.0,10.0,43.0,50.0,38.0,11.0,2
08/10/2025,Letterkenny University Hospital,4.0,7.0,11.0,22.0,35.0,6.0,
08/10/2025,Mayo University Hospital,4.0,14.0,18.0,11.0,13.0,8.0,
08/10/2025,Portiuncula University Hospital,4.0,0.0,4.0,0.0,4.0,,
08/10/2025,Roscommon University Hospital,,,,,6.0,,
08/10/2025,Sligo University Hospital,14.0,8.0,22.0,14.0,31.0,5.0,
08/10/2025,HSE West and North West Total,59.0,39.0,98.0,97.0,127.0,30.0,2
08/10/2025,National Total,269.0,95.0,364.0,455.0,433.0,59.0,6
