Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs,Region
20/04/2025,Tallaght University Hospital,9,0,9,13,9,,,HSE Dublin & Midlands
20/04/2025,HSE Dublin and Midlands Total,24,1,25,41,54,3,0,
20/04/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
20/04/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,,
20/04/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
20/04/2025,St. Vincent's University Hospital,1,0,1,25,13,,,HSE Dublin & South East
20/04/2025,Tipperary University Hospital,3,0,3,4,10,,,HSE Dublin & South East
20/04/2025,UH Waterford,0,0,0,0,26,,,HSE Dublin & South East
20/04/2025,Wexford General Hospital,1,0,1,14,8,,,HSE Dublin & South East
20/04/2025,HSE Dublin and South East Total,5,0,5,43,84,0,0,
20/04/2025,Cork University Hospital,0,0,0,8,20,,,HSE South West
20/04/2025,Mallow General Hospital,,,,,3,,,HSE South West
20/04/2025,Mercy University Hospital,1,0,1,9,22,,,HSE South West
20/04/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
20/04/2025,UH Kerry,8,0,8,9,16,,,HSE South West
20/04/2025,HSE South West Total,9,0,9,26,65,0,0,
20/04/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
20/04/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
20/04/2025,UH Limerick,5,31,36,18,6,19,,HSE Mid West
20/04/2025,HSE Mid West Total,5,31,36,18,20,19,0,
20/04/2025,Letterkenny University Hospital,8,3,11,1,46,3,,HSE West & North West
20/04/2025,Mayo University Hospital,3,7,10,17,7,5,,HSE West & North West
20/04/2025,Portiuncula University Hospital,0,0,0,0,2,,,HSE West & North West
20/04/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
20/04/2025,Sligo University Hospital,1,0,1,2,22,,,HSE West & North West
20/04/2025,HSE West and North West Total,13,10,23,20,127,8,0,
20/04/2025,National Total,56,42,98,179,386,30,0,
21/04/2025,Cavan General Hospital,7,0,7,7,0,,,HSE Dublin & North East
21/04/2025,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
21/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
21/04/2025,Mater Misericordiae University Hospital,14,0,14,0,13,,,HSE Dublin & North East
21/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
21/04/2025,Our Lady of Lourdes Hospital,0,0,0,25,7,,,HSE Dublin & North East
21/04/2025,Our Lady's Hospital Navan,0,0,0,6,0,,,HSE Dublin & North East
21/04/2025,HSE Dublin and North East Total,21,0,21,38,36,0,0,
21/04/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
21/04/2025,CHI at Temple Street,2,0,2,,1,,,HSE Dublin & Midlands
21/04/2025,MRH Mullingar,4,0,4,0,3,1,,HSE Dublin & Midlands
21/04/2025,MRH Portlaoise,7,0,7,10,5,,,HSE Dublin & Midlands
21/04/2025,MRH Tullamore,0,0,0,11,5,,,HSE Dublin & Midlands
21/04/2025,Naas General Hospital,10,0,10,19,5,1,,HSE Dublin & Midlands
21/04/2025,St. James's Hospital,3,0,3,4,22,,,HSE Dublin & Midlands
21/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
21/04/2025,Tallaght University Hospital,14,0,14,27,9,5,,HSE Dublin & Midlands
21/04/2025,HSE Dublin and Midlands Total,42,0,42,71,54,7,0,
21/04/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
21/04/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,,
21/04/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
21/04/2025,St. Vincent's University Hospital,8,0,8,25,13,,,HSE Dublin & South East
21/04/2025,Tipperary University Hospital,6,0,6,6,10,,,HSE Dublin & South East
21/04/2025,UH Waterford,0,0,0,0,26,,,HSE Dublin & South East
21/04/2025,Wexford General Hospital,2,3,5,22,8,,,HSE Dublin & South East
21/04/2025,HSE Dublin and South East Total,16,3,19,53,84,0,0,
21/04/2025,Cork University Hospital,0,0,0,11,20,,,HSE South West
21/04/2025,Mallow General Hospital,,,,,3,,,HSE South West
21/04/2025,Mercy University Hospital,2,0,2,16,22,,,HSE South West
21/04/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
21/04/2025,UH Kerry,9,8,17,9,15,5,,HSE South West
21/04/2025,HSE South West Total,11,8,19,36,64,5,0,
21/04/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
21/04/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
21/04/2025,UH Limerick,15,46,61,28,6,25,,HSE Mid West
21/04/2025,HSE Mid West Total,15,46,61,28,20,25,0,
21/04/2025,Letterkenny University Hospital,10,3,13,11,46,1,,HSE West & North West
21/04/2025,Mayo University Hospital,7,7,14,18,7,6,,HSE West & North West
21/04/2025,Portiuncula University Hospital,0,0,0,0,2,,,HSE West & North West
21/04/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
21/04/2025,Sligo University Hospital,1,4,5,12,22,,,HSE West & North West
21/04/2025,HSE West and North West Total,21,14,35,59,127,7,0,
21/04/2025,National Total,126,71,197,285,385,44,0,
22/04/2025,Cavan General Hospital,8,0,8,6,0,,,HSE Dublin & North East
22/04/2025,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
22/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
22/04/2025,Mater Misericordiae University Hospital,24,0,24,21,13,2,,HSE Dublin & North East
22/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
22/04/2025,Our Lady of Lourdes Hospital,6,0,6,43,7,,,HSE Dublin & North East
22/04/2025,Our Lady's Hospital Navan,0,0,0,6,0,,,HSE Dublin & North East
22/04/2025,HSE Dublin and North East Total,43,0,43,94,36,2,0,
22/04/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
22/04/2025,CHI at Temple Street,2,0,2,0,1,,,HSE Dublin & Midlands
22/04/2025,MRH Mullingar,3,0,3,9,3,,,HSE Dublin & Midlands
22/04/2025,MRH Portlaoise,4,0,4,16,5,,,HSE Dublin & Midlands
22/04/2025,MRH Tullamore,0,0,0,24,5,,,HSE Dublin & Midlands
22/04/2025,Naas General Hospital,18,4,22,15,5,3,,HSE Dublin & Midlands
22/04/2025,St. James's Hospital,23,0,23,4,22,,,HSE Dublin & Midlands
22/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
22/04/2025,Tallaght University Hospital,35,4,39,27,9,10,,HSE Dublin & Midlands
22/04/2025,HSE Dublin and Midlands Total,85,8,93,95,54,13,0,
22/04/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
22/04/2025,St Luke's General Hospital Kilkenny,3,4,7,5,11,,,
22/04/2025,St. Michael's Hospital,,,,,4,,,HSE Dublin & South East
22/04/2025,St. Vincent's University Hospital,13,0,13,25,13,,,HSE Dublin & South East
22/04/2025,Tipperary University Hospital,5,0,5,20,10,2,,HSE Dublin & South East
22/04/2025,UH Waterford,0,0,0,17,26,,,HSE Dublin & South East
22/04/2025,Wexford General Hospital,6,5,11,29,8,3,1,HSE Dublin & South East
22/04/2025,HSE Dublin and South East Total,27,9,36,96,84,5,1,
22/04/2025,Cork University Hospital,3,0,3,15,20,,,HSE South West
22/04/2025,Mallow General Hospital,,,,,3,,,HSE South West
22/04/2025,Mercy University Hospital,5,0,5,16,21,,,HSE South West
22/04/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
22/04/2025,UH Kerry,17,8,25,8,15,4,2,HSE South West
22/04/2025,HSE South West Total,25,8,33,39,63,4,2,
22/04/2025,Nenagh Hospital,,,,,2,,,HSE Mid West
22/04/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
22/04/2025,UH Limerick,12,44,56,28,6,11,,HSE Mid West
22/04/2025,HSE Mid West Total,12,44,56,28,20,11,0,
22/04/2025,Letterkenny University Hospital,12,6,18,17,46,4,,HSE West & North West
22/04/2025,Mayo University Hospital,12,15,27,18,7,14,,HSE West & North West
22/04/2025,Portiuncula University Hospital,1,0,1,0,2,,,HSE West & North West
22/04/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
22/04/2025,Sligo University Hospital,4,4,8,12,22,1,,HSE West & North West
22/04/2025,HSE West and North West Total,33,25,58,67,127,19,0,
22/04/2025,National Total,225,94,319,419,384,54,3,
23/04/2025,Cavan General Hospital,5,0,5,3,0,,,HSE Dublin & North East
23/04/2025,Connolly Hospital,1,0,1,0,7,,,HSE Dublin & North East
23/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
23/04/2025,Mater Misericordiae University Hospital,20,0,20,31,14,,,HSE Dublin & North East
23/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
23/04/2025,Our Lady of Lourdes Hospital,4,0,4,31,7,,,HSE Dublin & North East
23/04/2025,Our Lady's Hospital Navan,0,0,0,4,0,,,HSE Dublin & North East
23/04/2025,HSE Dublin and North East Total,44,0,44,89,36,0,0,
23/04/2025,CHI at Tallaght,2,0,2,0,0,,,HSE Dublin & Midlands
23/04/2025,CHI at Temple Street,0,,0,,1,,,HSE Dublin & Midlands
23/04/2025,MRH Mullingar,7,0,7,10,3,,,HSE Dublin & Midlands
23/04/2025,MRH Portlaoise,7,0,7,10,6,,,HSE Dublin & Midlands
23/04/2025,MRH Tullamore,0,0,0,20,5,,,HSE Dublin & Midlands
23/04/2025,Naas General Hospital,19,1,20,13,5,3,2,HSE Dublin & Midlands
23/04/2025,St. James's Hospital,23,0,23,20,23,4,,HSE Dublin & Midlands
23/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
23/04/2025,Tallaght University Hospital,27,12,39,27,8,20,1,HSE Dublin & Midlands
23/04/2025,HSE Dublin and Midlands Total,85,13,98,100,55,27,3,
23/04/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
23/04/2025,St Luke's General Hospital Kilkenny,9,5,14,13,11,,,
23/04/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
23/04/2025,St. Vincent's University Hospital,12,0,12,25,13,,,HSE Dublin & South East
23/04/2025,Tipperary University Hospital,5,0,5,15,12,2,,HSE Dublin & South East
23/04/2025,UH Waterford,0,0,0,13,23,,,HSE Dublin & South East
23/04/2025,Wexford General Hospital,5,4,9,30,7,1,,HSE Dublin & South East
23/04/2025,HSE Dublin and South East Total,31,9,40,96,84,3,0,
23/04/2025,Cork University Hospital,19,7,26,18,19,,,HSE South West
23/04/2025,Mallow General Hospital,,,,,3,,,HSE South West
23/04/2025,Mercy University Hospital,5,0,5,16,22,,,HSE South West
23/04/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
23/04/2025,UH Kerry,25,8,33,8,14,8,3,HSE South West
23/04/2025,HSE South West Total,49,15,64,42,62,8,3,
23/04/2025,Nenagh Hospital,,,,,3,,,HSE Mid West
23/04/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
23/04/2025,UH Limerick,15,40,55,34,6,11,,HSE Mid West
23/04/2025,HSE Mid West Total,15,40,55,34,20,11,0,
23/04/2025,Letterkenny University Hospital,18,8,26,25,50,5,,HSE West & North West
23/04/2025,Mayo University Hospital,21,18,39,18,6,19,,HSE West & North West
23/04/2025,Portiuncula University Hospital,0,0,0,0,2,,,HSE West & North West
23/04/2025,Roscommon University Hospital,,,,,5,,,HSE West & North West
23/04/2025,Sligo University Hospital,5,7,12,15,22,4,1,HSE West & North West
23/04/2025,HSE West and North West Total,44,33,77,78,129,28,1,
23/04/2025,National Total,268,110,378,439,386,77,7,
24/04/2025,Cavan General Hospital,1,0,1,2,0,,,HSE Dublin & North East
24/04/2025,Connolly Hospital,1,0,1,0,7,,,HSE Dublin & North East
24/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
24/04/2025,Mater Misericordiae University Hospital,0,0,0,29,13,,,HSE Dublin & North East
24/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
24/04/2025,Our Lady of Lourdes Hospital,4,0,4,29,7,,,HSE Dublin & North East
24/04/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
24/04/2025,HSE Dublin and North East Total,20,0,20,87,35,0,0,
24/04/2025,CHI at Tallaght,1,0,1,,0,,,HSE Dublin & Midlands
24/04/2025,CHI at Temple Street,0,0,0,,1,,,HSE Dublin & Midlands
24/04/2025,MRH Mullingar,8,0,8,10,3,,,HSE Dublin & Midlands
24/04/2025,MRH Portlaoise,4,0,4,10,6,,,HSE Dublin & Midlands
24/04/2025,MRH Tullamore,0,0,0,19,5,,,HSE Dublin & Midlands
24/04/2025,Naas General Hospital,9,0,9,14,5,4,,HSE Dublin & Midlands
24/04/2025,St. James's Hospital,14,0,14,24,23,,,HSE Dublin & Midlands
24/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
24/04/2025,Tallaght University Hospital,25,19,44,40,8,20,,HSE Dublin & Midlands
24/04/2025,HSE Dublin and Midlands Total,61,19,80,117,55,24,0,
24/04/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
24/04/2025,St Luke's General Hospital Kilkenny,8,7,15,15,10,,,
24/04/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
24/04/2025,St. Vincent's University Hospital,15,0,15,25,14,,,HSE Dublin & South East
24/04/2025,Tipperary University Hospital,2,0,2,12,12,,,HSE Dublin & South East
24/04/2025,UH Waterford,0,0,0,12,28,,,HSE Dublin & South East
24/04/2025,Wexford General Hospital,5,0,5,20,8,,,HSE Dublin & South East
24/04/2025,HSE Dublin and South East Total,30,7,37,84,90,0,0,
24/04/2025,Cork University Hospital,11,6,17,22,19,,,HSE South West
24/04/2025,Mallow General Hospital,,,,,3,,,HSE South West
24/04/2025,Mercy University Hospital,8,0,8,16,17,1,,HSE South West
24/04/2025,South Infirmary Victoria University Hospital,,,,,1,,,HSE South West
24/04/2025,UH Kerry,4,0,4,10,24,,,HSE South West
24/04/2025,HSE South West Total,23,6,29,48,67,1,0,
24/04/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
24/04/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
24/04/2025,UH Limerick,13,46,59,27,6,14,,HSE Mid West
24/04/2025,HSE Mid West Total,13,46,59,27,21,14,0,
24/04/2025,Letterkenny University Hospital,7,9,16,26,45,8,,HSE West & North West
24/04/2025,Mayo University Hospital,7,14,21,16,4,17,,HSE West & North West
24/04/2025,Portiuncula University Hospital,1,0,1,0,3,,,HSE West & North West
24/04/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
24/04/2025,Sligo University Hospital,5,7,12,11,22,5,,HSE West & North West
24/04/2025,HSE West and North West Total,26,30,56,73,124,30,0,
24/04/2025,National Total,173,108,281,436,392,69,0,
25/04/2025,Cavan General Hospital,0,0,0,4,0,,,HSE Dublin & North East
25/04/2025,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
25/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
25/04/2025,Mater Misericordiae University Hospital,9,0,9,19,13,,,HSE Dublin & North East
25/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
25/04/2025,Our Lady of Lourdes Hospital,5,0,5,27,7,,,HSE Dublin & North East
25/04/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
25/04/2025,HSE Dublin and North East Total,14,0,14,72,34,0,0,
25/04/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
25/04/2025,CHI at Temple Street,1,0,1,0,1,,,HSE Dublin & Midlands
25/04/2025,MRH Mullingar,2,0,2,0,3,,,HSE Dublin & Midlands
25/04/2025,MRH Portlaoise,6,0,6,6,5,,,HSE Dublin & Midlands
25/04/2025,MRH Tullamore,0,0,0,25,5,,,HSE Dublin & Midlands
25/04/2025,Naas General Hospital,2,0,2,5,4,,,HSE Dublin & Midlands
25/04/2025,St. James's Hospital,18,0,18,15,23,,,HSE Dublin & Midlands
25/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
25/04/2025,Tallaght University Hospital,19,13,32,37,8,9,,HSE Dublin & Midlands
25/04/2025,HSE Dublin and Midlands Total,49,13,62,88,53,9,0,
25/04/2025,St. Columcille's Hospital,,,,,5,,,HSE Dublin & South East
25/04/2025,St Luke's General Hospital Kilkenny,8,4,12,16,11,,,
25/04/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
25/04/2025,St. Vincent's University Hospital,13,0,13,25,15,1,,HSE Dublin & South East
25/04/2025,Tipperary University Hospital,5,0,5,9,11,,,HSE Dublin & South East
25/04/2025,UH Waterford,0,0,0,15,28,,,HSE Dublin & South East
25/04/2025,Wexford General Hospital,1,3,4,27,8,,,HSE Dublin & South East
25/04/2025,HSE Dublin and South East Total,27,7,34,92,91,1,0,
25/04/2025,Cork University Hospital,3,2,5,13,21,,,HSE South West
25/04/2025,Mallow General Hospital,,,,,7,,,HSE South West
25/04/2025,Mercy University Hospital,5,0,5,16,18,1,,HSE South West
25/04/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
25/04/2025,UH Kerry,7,0,7,9,28,,,HSE South West
25/04/2025,HSE South West Total,15,2,17,38,79,1,0,
25/04/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
25/04/2025,St. John's Hospital Limerick,,,,,6,,,HSE Mid West
25/04/2025,UH Limerick,15,42,57,20,6,12,,HSE Mid West
25/04/2025,HSE Mid West Total,15,42,57,20,21,12,0,
25/04/2025,Letterkenny University Hospital,14,5,19,9,45,2,,HSE West & North West
25/04/2025,Mayo University Hospital,7,14,21,15,4,6,,HSE West & North West
25/04/2025,Portiuncula University Hospital,0,0,0,0,5,,,HSE West & North West
25/04/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
25/04/2025,Sligo University Hospital,9,8,17,9,22,3,,HSE West & North West
25/04/2025,HSE West and North West Total,46,34,80,53,129,11,0,
25/04/2025,National Total,166,98,264,363,407,34,0,
26/04/2025,Cavan General Hospital,0,0,0,9,0,,,HSE Dublin & North East
26/04/2025,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
26/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
26/04/2025,Mater Misericordiae University Hospital,0,0,0,14,13,,,HSE Dublin & North East
26/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
26/04/2025,Our Lady of Lourdes Hospital,0,0,0,18,7,,,HSE Dublin & North East
26/04/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
26/04/2025,HSE Dublin and North East Total,0,0,0,41,35,0,0,
26/04/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
26/04/2025,CHI at Temple Street,0,0,0,0,2,,,HSE Dublin & Midlands
26/04/2025,MRH Mullingar,1,0,1,0,3,,,HSE Dublin & Midlands
26/04/2025,MRH Portlaoise,4,0,4,10,5,,,HSE Dublin & Midlands
26/04/2025,MRH Tullamore,0,0,0,12,5,,,HSE Dublin & Midlands
26/04/2025,Naas General Hospital,3,0,3,6,5,,,HSE Dublin & Midlands
26/04/2025,St. James's Hospital,3,0,3,5,23,,,HSE Dublin & Midlands
26/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
26/04/2025,Tallaght University Hospital,5,0,5,28,10,,,HSE Dublin & Midlands
26/04/2025,HSE Dublin and Midlands Total,16,0,16,61,57,0,0,
26/04/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
26/04/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,,
26/04/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
26/04/2025,St. Vincent's University Hospital,0,0,0,25,15,,,HSE Dublin & South East
26/04/2025,Tipperary University Hospital,4,0,4,1,9,1,,HSE Dublin & South East
26/04/2025,UH Waterford,0,0,0,0,27,,,HSE Dublin & South East
26/04/2025,Wexford General Hospital,0,0,0,16,7,,,HSE Dublin & South East
26/04/2025,HSE Dublin and South East Total,4,0,4,42,83,1,0,
26/04/2025,Cork University Hospital,0,0,0,0,19,,,HSE South West
26/04/2025,Mallow General Hospital,,,,,4,,,HSE South West
26/04/2025,Mercy University Hospital,8,0,8,9,18,,,HSE South West
26/04/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
26/04/2025,UH Kerry,4,0,4,8,26,,,HSE South West
26/04/2025,HSE South West Total,12,0,12,17,72,0,0,
26/04/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
26/04/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
26/04/2025,UH Limerick,14,33,47,19,6,4,,HSE Mid West
26/04/2025,HSE Mid West Total,14,33,47,19,20,4,0,
26/04/2025,Letterkenny University Hospital,2,4,6,9,42,1,,HSE West & North West
26/04/2025,Mayo University Hospital,0,12,12,9,3,1,,HSE West & North West
26/04/2025,Portiuncula University Hospital,0,0,0,0,3,,,HSE West & North West
26/04/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
26/04/2025,Sligo University Hospital,8,7,15,10,23,5,1,HSE West & North West
26/04/2025,HSE West and North West Total,17,28,45,50,123,7,1,
26/04/2025,National Total,63,61,124,230,390,12,1,
27/04/2025,Cavan General Hospital,2,0,2,14,0,,,HSE Dublin & North East
27/04/2025,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
27/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
27/04/2025,Mater Misericordiae University Hospital,0,0,0,13,13,,,HSE Dublin & North East
27/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
27/04/2025,Our Lady of Lourdes Hospital,7,0,7,23,7,,,HSE Dublin & North East
27/04/2025,Our Lady's Hospital Navan,0,0,0,0,0,,,HSE Dublin & North East
27/04/2025,HSE Dublin and North East Total,9,0,9,50,35,0,0,
27/04/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
27/04/2025,CHI at Temple Street,2,0,2,0,2,,,HSE Dublin & Midlands
27/04/2025,MRH Mullingar,3,0,3,0,3,,,HSE Dublin & Midlands
27/04/2025,MRH Portlaoise,3,0,3,18,5,,,HSE Dublin & Midlands
27/04/2025,MRH Tullamore,0,0,0,20,5,,,HSE Dublin & Midlands
27/04/2025,Naas General Hospital,2,0,2,6,5,,,HSE Dublin & Midlands
27/04/2025,St. James's Hospital,0,0,0,6,23,,,HSE Dublin & Midlands
27/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
27/04/2025,Tallaght University Hospital,14,0,14,34,10,1,,HSE Dublin & Midlands
27/04/2025,HSE Dublin and Midlands Total,25,0,25,84,57,1,0,
27/04/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
27/04/2025,St Luke's General Hospital Kilkenny,0,0,0,1,11,,,
27/04/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
27/04/2025,St. Vincent's University Hospital,11,0,11,25,15,,,HSE Dublin & South East
27/04/2025,Tipperary University Hospital,6,0,6,8,9,1,,HSE Dublin & South East
27/04/2025,UH Waterford,0,0,0,0,27,,,HSE Dublin & South East
27/04/2025,Wexford General Hospital,0,1,1,16,7,,,HSE Dublin & South East
27/04/2025,HSE Dublin and South East Total,17,1,18,50,83,1,0,
27/04/2025,Cork University Hospital,8,0,8,2,19,,,HSE South West
27/04/2025,Mallow General Hospital,,,,,2,,,HSE South West
27/04/2025,Mercy University Hospital,7,2,9,9,18,2,,HSE South West
27/04/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
27/04/2025,UH Kerry,5,0,5,8,26,,,HSE South West
27/04/2025,HSE South West Total,20,2,22,19,70,2,0,
27/04/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
27/04/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
27/04/2025,UH Limerick,19,43,62,21,6,19,,HSE Mid West
27/04/2025,HSE Mid West Total,19,43,62,21,20,19,0,
27/04/2025,Letterkenny University Hospital,12,8,20,12,42,2,,HSE West & North West
27/04/2025,Mayo University Hospital,0,7,7,9,3,4,,HSE West & North West
27/04/2025,Portiuncula University Hospital,8,0,8,0,3,,,HSE West & North West
27/04/2025,Roscommon University Hospital,,,,,7,,,HSE West & North West
27/04/2025,Sligo University Hospital,10,7,17,17,23,5,,HSE West & North West
27/04/2025,HSE West and North West Total,45,23,68,79,122,12,0,
27/04/2025,National Total,135,69,204,303,387,35,0,
28/04/2025,Cavan General Hospital,10,0,10,4,0,,,HSE Dublin & North East
28/04/2025,Connolly Hospital,0,0,0,0,7,,,HSE Dublin & North East
28/04/2025,Louth County Hospital,,,,,0,,,HSE Dublin & North East
28/04/2025,Mater Misericordiae University Hospital,3,0,3,14,13,,,HSE Dublin & North East
28/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,,HSE Dublin & North East
28/04/2025,Our Lady of Lourdes Hospital,19,0,19,29,7,,,HSE Dublin & North East
28/04/2025,Our Lady's Hospital Navan,0,0,0,6,0,,,HSE Dublin & North East
28/04/2025,HSE Dublin and North East Total,38,0,38,60,35,0,0,
28/04/2025,CHI at Tallaght,0,0,0,0,0,,,HSE Dublin & Midlands
28/04/2025,CHI at Temple Street,4,0,4,0,2,,,HSE Dublin & Midlands
28/04/2025,MRH Mullingar,7,0,7,8,3,,,HSE Dublin & Midlands
28/04/2025,MRH Portlaoise,9,0,9,16,5,,,HSE Dublin & Midlands
28/04/2025,MRH Tullamore,0,0,0,20,5,,,HSE Dublin & Midlands
28/04/2025,Naas General Hospital,4,0,4,9,5,,,HSE Dublin & Midlands
28/04/2025,St. James's Hospital,7,0,7,7,23,,,HSE Dublin & Midlands
28/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,,HSE Dublin & Midlands
28/04/2025,Tallaght University Hospital,14,0,14,36,10,1,,HSE Dublin & Midlands
28/04/2025,HSE Dublin and Midlands Total,45,0,45,96,57,1,0,
28/04/2025,St. Columcille's Hospital,,,,,2,,,HSE Dublin & South East
28/04/2025,St Luke's General Hospital Kilkenny,9,2,11,17,11,,,
28/04/2025,St. Michael's Hospital,,,,,3,,,HSE Dublin & South East
28/04/2025,St. Vincent's University Hospital,10,0,10,25,15,2,,HSE Dublin & South East
28/04/2025,Tipperary University Hospital,2,,2,7,9,1,,HSE Dublin & South East
28/04/2025,UH Waterford,0,0,0,5,27,,,HSE Dublin & South East
28/04/2025,Wexford General Hospital,2,3,5,19,7,1,,HSE Dublin & South East
28/04/2025,HSE Dublin and South East Total,23,5,28,73,83,4,0,
28/04/2025,Cork University Hospital,9,4,13,15,19,,,HSE South West
28/04/2025,Mallow General Hospital,,,,,2,,,HSE South West
28/04/2025,Mercy University Hospital,8,2,10,16,18,2,,HSE South West
28/04/2025,South Infirmary Victoria University Hospital,,,,,3,,,HSE South West
28/04/2025,UH Kerry,2,4,6,8,25,,,HSE South West
28/04/2025,HSE South West Total,19,10,29,39,69,2,0,
28/04/2025,Nenagh Hospital,,,,,4,,,HSE Mid West
28/04/2025,St. John's Hospital Limerick,,,,,5,,,HSE Mid West
28/04/2025,UH Limerick,20,50,70,43,6,30,,HSE Mid West
28/04/2025,HSE Mid West Total,20,50,70,43,20,30,0,
28/04/2025,Letterkenny University Hospital,14,8,22,19,42,7,,HSE West & North West
28/04/2025,Mayo University Hospital,6,11,17,15,3,7,,HSE West & North West
