Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
11/11/2024,St. John's Hospital Limerick,,,,,4,,
11/11/2024,UH Limerick,16,36,52,49,6,23,8
11/11/2024,HSE Mid West Total,16,36,52,49,13,23,8
11/11/2024,Galway University Hospital,24,8,32,22,44,4,
11/11/2024,Letterkenny University Hospital,11,4,15,9,30,4,
11/11/2024,Mayo University Hospital,6,13,19,0,10,11,
11/11/2024,Portiuncula University Hospital,4,0,4,6,3,,
11/11/2024,Roscommon University Hospital,,,,,2,,
11/11/2024,Sligo University Hospital,8,5,13,13,27,5,
11/11/2024,HSE West and North West Total,53,30,83,50,116,24,0
11/11/2024,National Total,278,106,384,402,403,79,16
12/11/2024,Beaumont Hospital,16,0,16,15,14,,
12/11/2024,Cavan General Hospital,4,0,4,8,0,,
12/11/2024,Connolly Hospital,0,0,0,0,7,,
12/11/2024,Louth County Hospital,,,,,0,,
12/11/2024,Mater Misericordiae University Hospital,19,0,19,8,15,2,
12/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
12/11/2024,Our Lady of Lourdes Hospital,20,0,20,29,0,,
12/11/2024,Our Lady's Hospital Navan,0,0,0,5,3,,
12/11/2024,HSE Dublin and North East Total,59,0,59,65,39,2,0
12/11/2024,CHI at Crumlin,6,0,6,0,5,,
12/11/2024,CHI at Tallaght,3,0,3,0,0,,
12/11/2024,CHI at Temple Street,3,0,3,0,1,,
12/11/2024,MRH Mullingar,7,4,11,18,3,,
12/11/2024,MRH Portlaoise,0,0,0,7,6,,
12/11/2024,MRH Tullamore,0,0,0,24,6,,
12/11/2024,Naas General Hospital,15,4,19,13,13,3,
12/11/2024,St. James's Hospital,21,0,21,17,20,2,1
12/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
12/11/2024,Tallaght University Hospital,19,7,26,27,18,7,
12/11/2024,HSE Dublin and Midlands Total,74,15,89,106,72,12,1
12/11/2024,National Rehabilitation Hospital,,,,,14,,
12/11/2024,St. Columcille's Hospital,,,,,3,,
12/11/2024,St Luke's General Hospital Kilkenny,6,0,6,22,9,,
12/11/2024,St. Michael's Hospital,,,,,6,,
12/11/2024,St. Vincent's University Hospital,25,2,27,39,15,7,4
12/11/2024,Tipperary University Hospital,4,1,5,0,7,1,
12/11/2024,UH Waterford,0,0,0,1,15,,
12/11/2024,Wexford General Hospital,3,0,3,22,9,,
12/11/2024,HSE Dublin and South East Total,38,3,41,84,78,8,4
12/11/2024,Bantry General Hospital,,,,,4,,
12/11/2024,Cork University Hospital,11,11,22,27,22,3,
12/11/2024,Mallow General Hospital,,,,,3,,
12/11/2024,Mercy University Hospital,8,4,12,7,7,,
12/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
12/11/2024,UH Kerry,19,7,26,11,29,3,
12/11/2024,HSE South West Total,38,22,60,45,68,6,0
12/11/2024,Ennis Hospital,,,,,1,,
12/11/2024,Nenagh Hospital,,,,,2,,
12/11/2024,St. John's Hospital Limerick,,,,,4,,
12/11/2024,UH Limerick,26,36,62,41,8,17,
12/11/2024,HSE Mid West Total,26,36,62,41,15,17,0
12/11/2024,Galway University Hospital,23,6,29,20,40,4,
12/11/2024,Letterkenny University Hospital,10,7,17,10,28,4,
12/11/2024,Mayo University Hospital,3,14,17,0,9,7,
12/11/2024,Portiuncula University Hospital,13,0,13,9,3,1,
12/11/2024,Roscommon University Hospital,,,,,2,,
12/11/2024,Sligo University Hospital,16,8,24,9,25,2,
12/11/2024,HSE West and North West Total,65,35,100,48,107,18,0
12/11/2024,National Total,300,111,411,389,379,63,5
13/11/2024,Beaumont Hospital,23,0,23,13,14,,
13/11/2024,Cavan General Hospital,2,0,2,2,2,,
13/11/2024,Connolly Hospital,0,0,0,0,7,,
13/11/2024,Louth County Hospital,,,,,0,,
13/11/2024,Mater Misericordiae University Hospital,27,0,27,8,16,,
13/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
13/11/2024,Our Lady of Lourdes Hospital,19,0,19,33,0,,
13/11/2024,Our Lady's Hospital Navan,1,0,1,10,2,,
13/11/2024,HSE Dublin and North East Total,72,0,72,66,41,0,0
13/11/2024,CHI at Crumlin,0,0,0,,5,,
13/11/2024,CHI at Tallaght,7,0,7,0,0,,
13/11/2024,CHI at Temple Street,3,0,3,0,1,,
13/11/2024,MRH Mullingar,4,0,4,19,3,,
13/11/2024,MRH Portlaoise,1,0,1,7,7,,
13/11/2024,MRH Tullamore,0,0,0,29,8,,
13/11/2024,Naas General Hospital,12,4,16,14,11,3,
13/11/2024,St. James's Hospital,25,0,25,17,20,3,
13/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
13/11/2024,Tallaght University Hospital,15,0,15,26,20,4,1
13/11/2024,HSE Dublin and Midlands Total,67,4,71,112,75,10,1
13/11/2024,National Rehabilitation Hospital,,,,,14,,
13/11/2024,St. Columcille's Hospital,,,,,4,,
13/11/2024,St Luke's General Hospital Kilkenny,5,1,6,32,9,,
13/11/2024,St. Michael's Hospital,,,,,5,,
13/11/2024,St. Vincent's University Hospital,14,0,14,39,17,2,1
13/11/2024,Tipperary University Hospital,5,0,5,0,7,,
13/11/2024,UH Waterford,0,0,0,7,13,,
13/11/2024,Wexford General Hospital,9,5,14,28,11,,
13/11/2024,HSE Dublin and South East Total,33,6,39,106,80,2,1
13/11/2024,Bantry General Hospital,,,,,4,,
13/11/2024,Cork University Hospital,5,3,8,25,24,,
13/11/2024,Mallow General Hospital,,,,,2,,
13/11/2024,Mercy University Hospital,10,3,13,7,8,1,
13/11/2024,South Infirmary Victoria University Hospital,,,,,4,,
13/11/2024,UH Kerry,12,0,12,12,30,2,
13/11/2024,HSE South West Total,27,6,33,44,72,3,0
13/11/2024,Ennis Hospital,,,,,1,,
13/11/2024,Nenagh Hospital,,,,,2,,
13/11/2024,St. John's Hospital Limerick,,,,,4,,
13/11/2024,UH Limerick,33,34,67,52,7,10,
13/11/2024,HSE Mid West Total,33,34,67,52,14,10,0
13/11/2024,Galway University Hospital,17,16,33,20,48,5,
13/11/2024,Letterkenny University Hospital,11,7,18,7,29,3,
13/11/2024,Mayo University Hospital,6,16,22,0,7,13,
13/11/2024,Portiuncula University Hospital,4,0,4,11,0,,
13/11/2024,Roscommon University Hospital,,,,,3,,
13/11/2024,Sligo University Hospital,14,13,27,9,25,11,
13/11/2024,HSE West and North West Total,52,52,104,47,112,32,0
13/11/2024,National Total,284,102,386,427,394,57,2
14/11/2024,Beaumont Hospital,16,0,16,12,14,,
14/11/2024,Cavan General Hospital,0,0,0,3,2,,
14/11/2024,Connolly Hospital,0,0,0,0,7,,
14/11/2024,Louth County Hospital,,,,,0,,
14/11/2024,Mater Misericordiae University Hospital,13,0,13,10,16,,
14/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
14/11/2024,Our Lady of Lourdes Hospital,9,0,9,30,0,,
14/11/2024,Our Lady's Hospital Navan,1,0,1,10,2,,
14/11/2024,HSE Dublin and North East Total,39,0,39,65,41,0,0
14/11/2024,CHI at Crumlin,8,0,8,0,5,,
14/11/2024,CHI at Tallaght,0,2,2,0,0,,
14/11/2024,CHI at Temple Street,1,0,1,0,1,,
14/11/2024,MRH Mullingar,4,0,4,19,3,,
14/11/2024,MRH Portlaoise,0,0,0,0,7,,
14/11/2024,MRH Tullamore,0,0,0,24,8,,
14/11/2024,Naas General Hospital,14,4,18,10,10,2,
14/11/2024,St. James's Hospital,19,0,19,25,20,1,
14/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
14/11/2024,Tallaght University Hospital,16,0,16,27,20,1,1
14/11/2024,HSE Dublin and Midlands Total,62,6,68,105,74,4,1
14/11/2024,National Rehabilitation Hospital,,,,,14,,
14/11/2024,St. Columcille's Hospital,,,,,3,,
14/11/2024,St Luke's General Hospital Kilkenny,5,1,6,32,9,,
14/11/2024,St. Michael's Hospital,,,,,5,,
14/11/2024,St. Vincent's University Hospital,15,1,16,39,17,,
14/11/2024,Tipperary University Hospital,7,7,14,2,6,4,
14/11/2024,UH Waterford,0,0,0,3,14,,
14/11/2024,Wexford General Hospital,7,8,15,21,10,1,
14/11/2024,HSE Dublin and South East Total,34,17,51,97,78,5,0
14/11/2024,Bantry General Hospital,,,,,4,,
14/11/2024,Cork University Hospital,6,0,6,23,24,,
14/11/2024,Mallow General Hospital,,,,,2,,
14/11/2024,Mercy University Hospital,8,4,12,7,8,2,
14/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
14/11/2024,UH Kerry,6,0,6,8,24,,
14/11/2024,HSE South West Total,20,4,24,38,65,2,0
14/11/2024,Ennis Hospital,,,,,2,,
14/11/2024,Nenagh Hospital,,,,,3,,
14/11/2024,St. John's Hospital Limerick,,,,,4,,
14/11/2024,UH Limerick,23,34,57,45,6,14,
14/11/2024,HSE Mid West Total,23,34,57,45,15,14,0
14/11/2024,Galway University Hospital,14,7,21,20,46,2,
14/11/2024,Letterkenny University Hospital,7,3,10,10,28,,
14/11/2024,Mayo University Hospital,6,14,20,9,4,9,
14/11/2024,Portiuncula University Hospital,9,0,9,6,1,,
14/11/2024,Roscommon University Hospital,,,,,1,,
14/11/2024,Sligo University Hospital,7,8,15,9,31,8,
14/11/2024,HSE West and North West Total,43,32,75,54,111,19,0
14/11/2024,National Total,221,93,314,404,384,44,1
15/11/2024,Beaumont Hospital,0,0,0,0,14,,
15/11/2024,Cavan General Hospital,8,0,8,4,2,,
15/11/2024,Connolly Hospital,0,0,0,0,7,,
15/11/2024,Louth County Hospital,,,,,0,,
15/11/2024,Mater Misericordiae University Hospital,10,0,10,9,16,,
15/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
15/11/2024,Our Lady of Lourdes Hospital,9,0,9,26,0,,
15/11/2024,Our Lady's Hospital Navan,0,0,0,10,2,,
15/11/2024,HSE Dublin and North East Total,27,0,27,49,41,0,0
15/11/2024,CHI at Crumlin,1,0,1,,5,,
15/11/2024,CHI at Tallaght,0,0,0,,0,,
15/11/2024,CHI at Temple Street,1,0,1,,1,,
15/11/2024,MRH Mullingar,1,0,1,18,3,,
15/11/2024,MRH Portlaoise,0,0,0,0,7,,
15/11/2024,MRH Tullamore,0,0,0,15,8,,
15/11/2024,Naas General Hospital,3,4,7,13,12,,
15/11/2024,St. James's Hospital,33,0,33,21,19,4,
15/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
15/11/2024,Tallaght University Hospital,6,0,6,25,20,1,
15/11/2024,HSE Dublin and Midlands Total,45,4,49,92,75,5,0
15/11/2024,National Rehabilitation Hospital,,,,,13,,
15/11/2024,St. Columcille's Hospital,,,,,3,,
15/11/2024,St Luke's General Hospital Kilkenny,0,0,0,20,9,,
15/11/2024,St. Michael's Hospital,,,,,5,,
15/11/2024,St. Vincent's University Hospital,15,0,15,39,16,,
15/11/2024,Tipperary University Hospital,5,1,6,0,12,,
15/11/2024,UH Waterford,0,0,0,2,19,,
15/11/2024,Wexford General Hospital,5,4,9,23,9,2,
15/11/2024,HSE Dublin and South East Total,25,5,30,84,86,2,0
15/11/2024,Bantry General Hospital,,,,,4,,
15/11/2024,Cork University Hospital,0,0,0,19,21,,
15/11/2024,Mallow General Hospital,,,,,2,,
15/11/2024,Mercy University Hospital,9,4,13,7,8,,
15/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
15/11/2024,UH Kerry,1,0.,1,9,27,,
15/11/2024,HSE South West Total,10,4,14,35,65,0,0
15/11/2024,Ennis Hospital,,,,,2,,
15/11/2024,Nenagh Hospital,,,,,3,,
15/11/2024,St. John's Hospital Limerick,,,,,4,,
15/11/2024,UH Limerick,21,35,56,54,6,14,
15/11/2024,HSE Mid West Total,21,35,56,54,15,14,0
15/11/2024,Galway University Hospital,15,9,24,20,42,4,
15/11/2024,Letterkenny University Hospital,7,3,10,10,28,1,
15/11/2024,Mayo University Hospital,4,12,16,7,3,6,
15/11/2024,Portiuncula University Hospital,13,0,13,4,2,1,
15/11/2024,Roscommon University Hospital,,,,,1,,
15/11/2024,Sligo University Hospital,2,1,3,9,28,1,
15/11/2024,HSE West and North West Total,41,25,66,50,104,13,0
15/11/2024,National Total,169,73,242,364,386,34,0
16/11/2024,Beaumont Hospital,0,0,0,1,15,,
16/11/2024,Cavan General Hospital,0,0,0,9,2,,
16/11/2024,Connolly Hospital,0,0,0,0,7,,
16/11/2024,Louth County Hospital,,,,,0,,
16/11/2024,Mater Misericordiae University Hospital,5,0,5,8,16,,
16/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
16/11/2024,Our Lady of Lourdes Hospital,4,0,4,13,0,,
16/11/2024,Our Lady's Hospital Navan,0,0,0,3,2,,
16/11/2024,HSE Dublin and North East Total,9,0,9,34,42,0,0
16/11/2024,CHI at Crumlin,1,,1,0,5,,
16/11/2024,CHI at Tallaght,0,0,0,0,0,,
16/11/2024,CHI at Temple Street,2,,2,0,2,,
16/11/2024,MRH Mullingar,0,0,0,17,4,,
16/11/2024,MRH Portlaoise,2,0,2,0,5,,
16/11/2024,MRH Tullamore,0,0,0,0,8,,
16/11/2024,Naas General Hospital,2,0,2,0,10,,
16/11/2024,St. James's Hospital,13,0,13,8,19,,
16/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
16/11/2024,Tallaght University Hospital,5,0,5,6,20,,
16/11/2024,HSE Dublin and Midlands Total,25,0,25,31,73,0,0
16/11/2024,National Rehabilitation Hospital,,,,,13,,
16/11/2024,St. Columcille's Hospital,,,,,2,,
16/11/2024,St Luke's General Hospital Kilkenny,0,0,0,0,10,,
16/11/2024,St. Michael's Hospital,,,,,5,,
16/11/2024,St. Vincent's University Hospital,15,0,15,39,15,2,
16/11/2024,Tipperary University Hospital,0,0,0,0,9,,
16/11/2024,UH Waterford,0,0,0,0,21,,
16/11/2024,Wexford General Hospital,7,5,12,16,9,1,
16/11/2024,HSE Dublin and South East Total,22,5,27,55,84,3,0
16/11/2024,Bantry General Hospital,,,,,4,,
16/11/2024,Cork University Hospital,0,0,0,18,25,,
16/11/2024,Mallow General Hospital,,,,,2,,
16/11/2024,Mercy University Hospital,4,3,7,7,7,,
16/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
16/11/2024,UH Kerry,6,0,6,10,27,,
16/11/2024,HSE South West Total,10,3,13,35,68,0,0
16/11/2024,Ennis Hospital,,,,,3,,
16/11/2024,Nenagh Hospital,,,,,3,,
16/11/2024,St. John's Hospital Limerick,,,,,3,,
16/11/2024,UH Limerick,16,30,46,27,6,12,
16/11/2024,HSE Mid West Total,16,30,46,27,15,12,0
16/11/2024,Galway University Hospital,15,4,19,22,42,,
16/11/2024,Letterkenny University Hospital,0,2,2,1,24,1,
16/11/2024,Mayo University Hospital,3,0,3,6,4,,
16/11/2024,Portiuncula University Hospital,1,0,1,1,2,,
16/11/2024,Roscommon University Hospital,,,,,1,,
16/11/2024,Sligo University Hospital,3,0,3,7,28,,
16/11/2024,HSE West and North West Total,22,6,28,37,101,1,0
16/11/2024,National Total,104,44,148,219,383,16,0
17/11/2024,Beaumont Hospital,0,0,0,2,15,,
17/11/2024,Cavan General Hospital,8,0,8,12,2,,
17/11/2024,Connolly Hospital,0,0,0,0,7,,
17/11/2024,Louth County Hospital,,,,,0,,
17/11/2024,Mater Misericordiae University Hospital,17,0,17,8,16,,
17/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
17/11/2024,Our Lady of Lourdes Hospital,5,0,5,24,0,,
17/11/2024,Our Lady's Hospital Navan,1,0,1,6,2,,
17/11/2024,HSE Dublin and North East Total,31,0,31,52,42,0,0
17/11/2024,CHI at Crumlin,1,,1,,5,,
17/11/2024,CHI at Tallaght,0,,0,0,0,,
17/11/2024,CHI at Temple Street,1,,1,0,2,,
17/11/2024,MRH Mullingar,3,0,3,7,4,,
17/11/2024,MRH Portlaoise,0,0,0,0,5,,
17/11/2024,MRH Tullamore,0,0,0,8,8,,
17/11/2024,Naas General Hospital,6,3,9,4,10,,
17/11/2024,St. James's Hospital,10,0,10,8,19,,
17/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
17/11/2024,Tallaght University Hospital,11,0,11,10,20,,
17/11/2024,HSE Dublin and Midlands Total,32,3,35,37,73,0,0
17/11/2024,National Rehabilitation Hospital,,,,,13,,
17/11/2024,St. Columcille's Hospital,,,,,2,,
17/11/2024,St Luke's General Hospital Kilkenny,0,0,0,7,10,,
17/11/2024,St. Michael's Hospital,,,,,5,,
17/11/2024,St. Vincent's University Hospital,21,0,21,39,15,5,
17/11/2024,Tipperary University Hospital,3,0,3,1,9,,
17/11/2024,UH Waterford,0,0,0,0,21,,
17/11/2024,Wexford General Hospital,6,6,12,16,9,4,1
17/11/2024,HSE Dublin and South East Total,30,6,36,63,84,9,1
17/11/2024,Bantry General Hospital,,,,,4,,
17/11/2024,Cork University Hospital,0,0,0,19,25,,
17/11/2024,Mallow General Hospital,,,,,2,,
17/11/2024,Mercy University Hospital,6,1,7,7,7,,
17/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
17/11/2024,UH Kerry,11,0,11,8,27,2,
17/11/2024,HSE South West Total,17,1,18,34,68,2,0
17/11/2024,Ennis Hospital,,,,,3,,
17/11/2024,Nenagh Hospital,,,,,3,,
17/11/2024,St. John's Hospital Limerick,,,,,3,,
17/11/2024,UH Limerick,22,36,58,22,6,20,3
17/11/2024,HSE Mid West Total,22,36,58,22,15,20,3
17/11/2024,Galway University Hospital,10,3,13,40,42,,
17/11/2024,Letterkenny University Hospital,5,5,10,5,24,2,
17/11/2024,Mayo University Hospital,3,3,6,10,4,2,
17/11/2024,Portiuncula University Hospital,2,0,2,5,2,,
17/11/2024,Roscommon University Hospital,,,,,1,,
17/11/2024,Sligo University Hospital,6,1,7,8,28,1,
17/11/2024,HSE West and North West Total,26,12,38,68,101,5,0
17/11/2024,National Total,158,58,216,276,383,36,4
18/11/2024,Beaumont Hospital,0,0,0,3,15,,
18/11/2024,Cavan General Hospital,23,0,23,9,2,1,1
18/11/2024,Connolly Hospital,1,0,1,0,7,,
18/11/2024,Louth County Hospital,,,,,0,,
18/11/2024,Mater Misericordiae University Hospital,32,0,32,15,16,7,
18/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
18/11/2024,Our Lady of Lourdes Hospital,20,0,20,29,0,,
18/11/2024,Our Lady's Hospital Navan,0,0-,0,10,2,,
18/11/2024,HSE Dublin and North East Total,76,0,76,66,42,8,1
18/11/2024,CHI at Crumlin,2,,2,,5,,
18/11/2024,CHI at Tallaght,0,0,0,0,0,,
18/11/2024,CHI at Temple Street,3,,3,,2,,
18/11/2024,MRH Mullingar,2,0,2,9,4,1,
18/11/2024,MRH Portlaoise,0,0,0,0,5,,
18/11/2024,MRH Tullamore,0,0,0,16,8,,
18/11/2024,Naas General Hospital,16,4,20,15,10,3,
18/11/2024,St. James's Hospital,23,0,23,16,19,,
18/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
18/11/2024,Tallaght University Hospital,16,0,16,17,20,3,
18/11/2024,HSE Dublin and Midlands Total,62,4,66,73,73,7,0
18/11/2024,National Rehabilitation Hospital,,,,,13,,
18/11/2024,St. Columcille's Hospital,,,,,2,,
18/11/2024,St Luke's General Hospital Kilkenny,0,0,0,10,10,,
18/11/2024,St. Michael's Hospital,,,,,5,,
18/11/2024,St. Vincent's University Hospital,32,2,34,54,15,13,5
18/11/2024,Tipperary University Hospital,8,3,11,0,9,2,
18/11/2024,UH Waterford,0,0,0,2,21,,
18/11/2024,Wexford General Hospital,3,6,9,30,9,4,1
18/11/2024,HSE Dublin and South East Total,43,11,54,96,84,19,6
18/11/2024,Bantry General Hospital,,,,,4,,
18/11/2024,Cork University Hospital,8,2,10,27,25,,
18/11/2024,Mallow General Hospital,,,,,3,,
18/11/2024,Mercy University Hospital,12,6,18,8,7,2,
18/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
18/11/2024,UH Kerry,13,0,13,8,25,4,
18/11/2024,HSE South West Total,33,8,41,43,67,6,0
18/11/2024,Ennis Hospital,,,,,3,,
18/11/2024,Nenagh Hospital,,,,,3,,
18/11/2024,St. John's Hospital Limerick,,,,,3,,
18/11/2024,UH Limerick,24,37,61,43,6,28,2
18/11/2024,HSE Mid West Total,24,37,61,43,15,28,2
18/11/2024,Galway University Hospital,11,3,14,22,42,1,
18/11/2024,Letterkenny University Hospital,14,7,21,11,24,4,
18/11/2024,Mayo University Hospital,6,12,18,13,4,4,
18/11/2024,Portiuncula University Hospital,2,0,2,4,2,,
18/11/2024,Roscommon University Hospital,,,,,1,,
18/11/2024,Sligo University Hospital,8,5,13,8,28,1,
18/11/2024,HSE West and North West Total,41,27,68,58,101,10,0
18/11/2024,National Total,279,87,366,379,382,78,9
19/11/2024,Beaumont Hospital,7,0,7,6,16,,
19/11/2024,Cavan General Hospital,9,0,9,13,2,,
19/11/2024,Connolly Hospital,0,0,0,0,6,,
19/11/2024,Louth County Hospital,,,,,0,,
19/11/2024,Mater Misericordiae University Hospital,20,0,20,10,14,,
19/11/2024,National Orthopaedic Hospital Cappagh,,,,,0,,
19/11/2024,Our Lady of Lourdes Hospital,20,0,20,28,0,,
19/11/2024,Our Lady's Hospital Navan,3,0,3,11,2,,
19/11/2024,HSE Dublin and North East Total,59,0,59,68,40,0,0
19/11/2024,CHI at Crumlin,7,,7,0,4,,
19/11/2024,CHI at Tallaght,2,2,4,0,0,,
19/11/2024,CHI at Temple Street,1,,1,0,2,,
19/11/2024,MRH Mullingar,8,0,8,11,4,,
19/11/2024,MRH Portlaoise,1,0,1,3,4,,
19/11/2024,MRH Tullamore,0,0,0,21,6,,
19/11/2024,Naas General Hospital,10,4,14,13,10,2,
19/11/2024,St. James's Hospital,3,0.,3,14,20,,
19/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
19/11/2024,Tallaght University Hospital,16,0,16,24,20,4,
19/11/2024,HSE Dublin and Midlands Total,48,6,54,86,70,6,0
19/11/2024,National Rehabilitation Hospital,,,,,12,,
19/11/2024,St. Columcille's Hospital,,,,,2,,
19/11/2024,St Luke's General Hospital Kilkenny,5,0,5,20,9,,
19/11/2024,St. Michael's Hospital,,,,,4,,
19/11/2024,St. Vincent's University Hospital,21,0,21,54,14,3,1
19/11/2024,Tipperary University Hospital,8,3,11,1,6,,
19/11/2024,UH Waterford,0,0,0,2,21,,
19/11/2024,Wexford General Hospital,10,8,18,38,9,4,1
19/11/2024,HSE Dublin and South East Total,44,11,55,115,77,7,2
19/11/2024,Bantry General Hospital,,,,,3,,
19/11/2024,Cork University Hospital,10,7,17,22,26,,
19/11/2024,Mallow General Hospital,,,,,3,,
19/11/2024,Mercy University Hospital,14,4,18,7,8,3,1
19/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
19/11/2024,UH Kerry,14,0,14,9,27,4,
19/11/2024,HSE South West Total,38,11,49,38,70,7,1
19/11/2024,Ennis Hospital,,,,,3,,
19/11/2024,Nenagh Hospital,,,,,1,,
19/11/2024,St. John's Hospital Limerick,,,,,3,,
19/11/2024,UH Limerick,37,43,80,56,6,29,
19/11/2024,HSE Mid West Total,37,43,80,56,13,29,0
19/11/2024,Galway University Hospital,9,5,14,21,34,,
19/11/2024,Letterkenny University Hospital,8,8,16,9,20,3,
19/11/2024,Mayo University Hospital,6,13,19,12,5,10,
19/11/2024,Portiuncula University Hospital,2,0,2,0,2,,
19/11/2024,Roscommon University Hospital,,,,,0,,
19/11/2024,Sligo University Hospital,7,5,12,8,30,4,
19/11/2024,HSE West and North West Total,32,31,63,50,91,17,0
19/11/2024,National Total,258,102,360,413,361,66,3
20/11/2024,Beaumont Hospital,18,0,18,7,17,,
20/11/2024,Cavan General Hospital,1,0,1,8,2,,
20/11/2024,Connolly Hospital,0,0,0,0,6,,
20/11/2024,Louth County Hospital,,,,,0,,
20/11/2024,Mater Misericordiae University Hospital,23,0,23,9,14,1,
20/11/2024,National Orthopaedic Hospital Cappagh,,,,,1,,
20/11/2024,Our Lady of Lourdes Hospital,20,0,20,29,0,,
20/11/2024,Our Lady's Hospital Navan,0,0,0,8,5,,
20/11/2024,HSE Dublin and North East Total,62,0,62,61,45,1,0
20/11/2024,CHI at Crumlin,5,0,5,2,4,,
20/11/2024,CHI at Tallaght,7,0,7,2,1,,
20/11/2024,CHI at Temple Street,3,0,3,,3,,
20/11/2024,MRH Mullingar,5,0,5,15,4,,
20/11/2024,MRH Portlaoise,0,0,0,0,4,,
20/11/2024,MRH Tullamore,0,0,0,24,7,,
20/11/2024,Naas General Hospital,11,4,15,14,11,3,
20/11/2024,St. James's Hospital,14,0,14,15,20,,
20/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
20/11/2024,Tallaght University Hospital,16,8,24,28,24,7,
20/11/2024,HSE Dublin and Midlands Total,61,12,73,100,78,10,0
20/11/2024,National Rehabilitation Hospital,,,,,12,,
20/11/2024,St. Columcille's Hospital,,,,,2,,
20/11/2024,St Luke's General Hospital Kilkenny,7,0,7,10,11,,
20/11/2024,St. Michael's Hospital,,,,,4,,
20/11/2024,St. Vincent's University Hospital,30,4,34,54,15,9,5
20/11/2024,Tipperary University Hospital,9,0,9,2,8,5,
20/11/2024,UH Waterford,0,0,0,7,16,,
20/11/2024,Wexford General Hospital,11,7,18,24,8,3,1
20/11/2024,HSE Dublin and South East Total,57,11,68,97,76,17,6
20/11/2024,Bantry General Hospital,,,,,3,,
20/11/2024,Cork University Hospital,8,7,15,24,26,,
20/11/2024,Mallow General Hospital,,,,,4,,
20/11/2024,Mercy University Hospital,7,4,11,7,8,2,
20/11/2024,South Infirmary Victoria University Hospital,,,,,3,,
20/11/2024,UH Kerry,14,0,14,8,28,3,
20/11/2024,HSE South West Total,29,11,40,39,72,5,0
20/11/2024,Ennis Hospital,,,,,3,,
20/11/2024,Nenagh Hospital,,,,,1,,
20/11/2024,St. John's Hospital Limerick,,,,,2,,
20/11/2024,UH Limerick,27,48,75,51,5,24,
20/11/2024,HSE Mid West Total,27,48,75,51,11,24,0
20/11/2024,Galway University Hospital,9,6,15,20,35,,
20/11/2024,Letterkenny University Hospital,5,6,11,8,27,2,
20/11/2024,Mayo University Hospital,11,16,27,15,9,9,
20/11/2024,Portiuncula University Hospital,2,0,2,0,4,,
20/11/2024,Roscommon University Hospital,,,,,0,,
20/11/2024,Sligo University Hospital,14,13,27,9,27,3,
20/11/2024,HSE West and North West Total,41,41,82,52,102,14,0
20/11/2024,National Total,277,123,400,400,384,71,6
21/11/2024,Beaumont Hospital,25,0,25,14,17,,
21/11/2024,Cavan General Hospital,3,0,3,7,2,,
21/11/2024,Connolly Hospital,0,0,0,0,6,,
21/11/2024,Louth County Hospital,,,,,0,,
21/11/2024,Mater Misericordiae University Hospital,30,0,30,13,14,4,
21/11/2024,National Orthopaedic Hospital Cappagh,,,,,1,,
21/11/2024,Our Lady of Lourdes Hospital,16,0,16,29,0,,
21/11/2024,Our Lady's Hospital Navan,0,0,0,7,4,,
21/11/2024,HSE Dublin and North East Total,74,0,74,70,44,4,0
21/11/2024,CHI at Crumlin,4,0,4,0,4,,
21/11/2024,CHI at Tallaght,2,0,2,0,0,,
21/11/2024,CHI at Temple Street,0,0,0,0,3,,
21/11/2024,MRH Mullingar,3,0,3,15,4,2,
21/11/2024,MRH Portlaoise,0,0,0,3,5,,
21/11/2024,MRH Tullamore,0,0,0,23,7,,
21/11/2024,Naas General Hospital,10,3,13,12,12,3,
21/11/2024,St. James's Hospital,14,0,14,12,20,,
21/11/2024,St. Luke's Radiation Oncology Network,,,,,0,,
21/11/2024,Tallaght University Hospital,10,0,10,25,24,,
21/11/2024,HSE Dublin and Midlands Total,43,3,46,90,79,5,0
