Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
28/04/2025,Our Lady's Hospital Navan,0,0,0,6,0,,
28/04/2025,HSE Dublin and North East Total,38,0,38,60,35,0,0
28/04/2025,CHI at Crumlin,0,0,0,0,4,,
28/04/2025,CHI at Tallaght,0,0,0,0,0,,
28/04/2025,CHI at Temple Street,4,0,4,0,2,,
28/04/2025,MRH Mullingar,7,0,7,8,3,,
28/04/2025,MRH Portlaoise,9,0,9,16,5,,
28/04/2025,MRH Tullamore,0,0,0,20,5,,
28/04/2025,Naas General Hospital,4,0,4,9,5,,
28/04/2025,St. James's Hospital,7,0,7,7,23,,
28/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,
28/04/2025,Tallaght University Hospital,14,0,14,36,10,1,
28/04/2025,HSE Dublin and Midlands Total,45,0,45,96,57,1,0
28/04/2025,National Rehabilitation Hospital,,,,,9,,
28/04/2025,St. Columcille's Hospital,,,,,2,,
28/04/2025,St Luke's General Hospital Kilkenny,9,2,11,17,11,,
28/04/2025,St. Michael's Hospital,,,,,3,,
28/04/2025,St. Vincent's University Hospital,10,0,10,25,15,2,
28/04/2025,Tipperary University Hospital,2,,2,7,9,1,
28/04/2025,UH Waterford,0,0,0,5,27,,
28/04/2025,Wexford General Hospital,2,3,5,19,7,1,
28/04/2025,HSE Dublin and South East Total,23,5,28,73,83,4,0
28/04/2025,Bantry General Hospital,,,,,2,,
28/04/2025,Cork University Hospital,9,4,13,15,19,,
28/04/2025,Mallow General Hospital,,,,,2,,
28/04/2025,Mercy University Hospital,8,2,10,16,18,2,
28/04/2025,South Infirmary Victoria University Hospital,,,,,3,,
28/04/2025,UH Kerry,2,4,6,8,25,,
28/04/2025,HSE South West Total,19,10,29,39,69,2,0
28/04/2025,Ennis Hospital,,,,,5,,
28/04/2025,Nenagh Hospital,,,,,4,,
28/04/2025,St. John's Hospital Limerick,,,,,5,,
28/04/2025,UH Limerick,20,50,70,43,6,30,
28/04/2025,HSE Mid West Total,20,50,70,43,20,30,0
28/04/2025,Galway University Hospital,18,10,28,21,43,3,1
28/04/2025,Letterkenny University Hospital,14,8,22,19,42,7,
28/04/2025,Mayo University Hospital,6,11,17,15,3,7,
28/04/2025,Portiuncula University Hospital,13,0,13,5,3,4,
28/04/2025,Roscommon University Hospital,,,,,7,,
28/04/2025,Sligo University Hospital,14,9,23,17,23,7,2
28/04/2025,HSE West and North West Total,65,38,103,77,121,28,3
28/04/2025,National Total,210,103,313,388,385,65,3
29/04/2025,Beaumont Hospital,14,0,14,10,9,,
29/04/2025,Cavan General Hospital,3,0,3,5,0,,
29/04/2025,Connolly Hospital,2,0,2,0,7,,
29/04/2025,Louth County Hospital,,,,,0,,
29/04/2025,Mater Misericordiae University Hospital,12,0,12,19,14,,
29/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
29/04/2025,Our Lady of Lourdes Hospital,14,0,14,35,7,,
29/04/2025,Our Lady's Hospital Navan,0,0,0,6,0,,
29/04/2025,HSE Dublin and North East Total,45,0,45,75,37,0,0
29/04/2025,CHI at Crumlin,1,0,1,0,4,,
29/04/2025,CHI at Tallaght,1,0,1,0,0,,
29/04/2025,CHI at Temple Street,3,0,3,0,2,,
29/04/2025,MRH Mullingar,0,0,0,10,3,,
29/04/2025,MRH Portlaoise,4,0,4,15,6,,
29/04/2025,MRH Tullamore,0,0,0,28,8,,
29/04/2025,Naas General Hospital,1,0,1,1,6,,
29/04/2025,St. James's Hospital,14,0,14,7,24,,
29/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,
29/04/2025,Tallaght University Hospital,22,3,25,33,10,4,
29/04/2025,HSE Dublin and Midlands Total,46,3,49,94,63,4,0
29/04/2025,National Rehabilitation Hospital,,,,,8,,
29/04/2025,St. Columcille's Hospital,,,,,2,,
29/04/2025,St Luke's General Hospital Kilkenny,4,6,10,23,11,,
29/04/2025,St. Michael's Hospital,,,,,3,,
29/04/2025,St. Vincent's University Hospital,15,0,15,25,13,1,
29/04/2025,Tipperary University Hospital,4,0,4,9,7,,
29/04/2025,UH Waterford,0,0,0,7,24,,
29/04/2025,Wexford General Hospital,1,2,3,25,8,,
29/04/2025,HSE Dublin and South East Total,24,8,32,89,76,1,0
29/04/2025,Bantry General Hospital,,,,,2,,
29/04/2025,Cork University Hospital,15,10,25,17,19,1,
29/04/2025,Mallow General Hospital,,,,,2,,
29/04/2025,Mercy University Hospital,13,1,14,16,17,2,
29/04/2025,South Infirmary Victoria University Hospital,,,,,3,,
29/04/2025,UH Kerry,5,0,5,9,28,,
29/04/2025,HSE South West Total,33,11,44,42,71,3,0
29/04/2025,Ennis Hospital,,,,,5,,
29/04/2025,Nenagh Hospital,,,,,5,,
29/04/2025,St. John's Hospital Limerick,,,,,5,,
29/04/2025,UH Limerick,10,51,61,33,6,16,
29/04/2025,HSE Mid West Total,10,51,61,33,21,16,0
29/04/2025,Galway University Hospital,6,4,10,20,43,3,
29/04/2025,Letterkenny University Hospital,19,8,27,20,43,6,
29/04/2025,Mayo University Hospital,3,17,20,14,8,11,
29/04/2025,Portiuncula University Hospital,7,0,7,8,6,,
29/04/2025,Roscommon University Hospital,,,,,6,,
29/04/2025,Sligo University Hospital,9,6,15,8,27,3,
29/04/2025,HSE West and North West Total,44,35,79,70,133,23,0
29/04/2025,National Total,202,108,310,403,401,47,0
30/04/2025,Beaumont Hospital,0,0,0,5,10,,
30/04/2025,Cavan General Hospital,5,0,5,5,0,,
30/04/2025,Connolly Hospital,0,0,0,0,7,,
30/04/2025,Louth County Hospital,,,,,0,,
30/04/2025,Mater Misericordiae University Hospital,12,0,12,19,15,,
30/04/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
30/04/2025,Our Lady of Lourdes Hospital,19,0,19,33,7,,
30/04/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
30/04/2025,HSE Dublin and North East Total,36,0,36,62,39,0,0
30/04/2025,CHI at Crumlin,3,0,3,0,2,,
30/04/2025,CHI at Tallaght,0,0,0,0,0,,
30/04/2025,CHI at Temple Street,1,0,1,1,3,,
30/04/2025,MRH Mullingar,6,1,7,0,3,,
30/04/2025,MRH Portlaoise,3,0,3,10,6,,
30/04/2025,MRH Tullamore,0,0,0,30,8,,
30/04/2025,Naas General Hospital,3,0,3,1,5,,
30/04/2025,St. James's Hospital,14,0,14,1,23,1,
30/04/2025,St. Luke's Radiation Oncology Network,,,,,0,,
30/04/2025,Tallaght University Hospital,25,1,26,33,11,3,
30/04/2025,HSE Dublin and Midlands Total,55,2,57,76,61,4,0
30/04/2025,National Rehabilitation Hospital,,,,,10,,
30/04/2025,St. Columcille's Hospital,,,,,2,,
30/04/2025,St Luke's General Hospital Kilkenny,0,0,0,18,11,,
30/04/2025,St. Michael's Hospital,,,,,3,,
30/04/2025,St. Vincent's University Hospital,22,0,22,25,18,3,
30/04/2025,Tipperary University Hospital,5,0,5,10,12,2,
30/04/2025,UH Waterford,0,0,0,9,25,,
30/04/2025,Wexford General Hospital,0,5,5,17,8,,
30/04/2025,HSE Dublin and South East Total,27,5,32,79,89,5,0
30/04/2025,Bantry General Hospital,,,,,2,,
30/04/2025,Cork University Hospital,10,0,10,21,20,,
30/04/2025,Mallow General Hospital,,,,,2,,
30/04/2025,Mercy University Hospital,11,6,17,16,18,2,
30/04/2025,South Infirmary Victoria University Hospital,,,,,3,,
30/04/2025,UH Kerry,3,0,3,10,24,1,
30/04/2025,HSE South West Total,24,6,30,47,69,3,0
30/04/2025,Ennis Hospital,,,,,5,,
30/04/2025,Nenagh Hospital,,,,,5,,
30/04/2025,St. John's Hospital Limerick,,,,,5,,
30/04/2025,UH Limerick,18,50,68,36,6,16,
30/04/2025,HSE Mid West Total,18,50,68,36,21,16,0
30/04/2025,Galway University Hospital,4,2,6,22,43,3,
30/04/2025,Letterkenny University Hospital,18,8,26,18,42,7,
30/04/2025,Mayo University Hospital,2,8,10,12,11,6,
30/04/2025,Portiuncula University Hospital,1,0,1,0,7,,
30/04/2025,Roscommon University Hospital,,,,,6,,
30/04/2025,Sligo University Hospital,10,7,17,11,30,4,
30/04/2025,HSE West and North West Total,35,25,60,63,139,20,0
30/04/2025,National Total,195,88,283,363,418,48,0
01/05/2025,Beaumont Hospital,0,0,0,7,13,,
01/05/2025,Cavan General Hospital,2,0,2,5,0,,
01/05/2025,Connolly Hospital,0,0,0,0,7,,
01/05/2025,Louth County Hospital,,,,,0,,
01/05/2025,Mater Misericordiae University Hospital,1,0,1,19,15,,
01/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
01/05/2025,Our Lady of Lourdes Hospital,12,0,12,29,7,,
01/05/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
01/05/2025,HSE Dublin and North East Total,15,0,15,60,42,0,0
01/05/2025,CHI at Crumlin,4,0,4,0,2,,
01/05/2025,CHI at Tallaght,0,0,0,0,0,,
01/05/2025,CHI at Temple Street,2,0,2,0,3,,
01/05/2025,MRH Mullingar,3,0,3,0,3,,
01/05/2025,MRH Portlaoise,2,0,2,9,10,,
01/05/2025,MRH Tullamore,0,0,0,36,8,,
01/05/2025,Naas General Hospital,1,0,1,0,5,,
01/05/2025,St. James's Hospital,7,0,7,4,21,,
01/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
01/05/2025,Tallaght University Hospital,23,0,23,27,10,6,
01/05/2025,HSE Dublin and Midlands Total,42,0,42,76,62,6,0
01/05/2025,National Rehabilitation Hospital,,,,,10,,
01/05/2025,St. Columcille's Hospital,,,,,2,,
01/05/2025,St Luke's General Hospital Kilkenny,4,1,5,13,10,,
01/05/2025,St. Michael's Hospital,,,,,3,,
01/05/2025,St. Vincent's University Hospital,13,0,13,25,17,1,
01/05/2025,Tipperary University Hospital,4,0,4,14,12,1,
01/05/2025,UH Waterford,0,0,0,0,21,,
01/05/2025,Wexford General Hospital,1,0,1,11,9,,
01/05/2025,HSE Dublin and South East Total,22,1,23,63,84,2,0
01/05/2025,Bantry General Hospital,,,,,4,,
01/05/2025,Cork University Hospital,1,0,1,13,21,,
01/05/2025,Mallow General Hospital,,,,,2,,
01/05/2025,Mercy University Hospital,14,7,21,16,16,,
01/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
01/05/2025,UH Kerry,0,0,0,10,21,,
01/05/2025,HSE South West Total,15,7,22,39,67,0,0
01/05/2025,Ennis Hospital,,,,,5,,
01/05/2025,Nenagh Hospital,,,,,5,,
01/05/2025,St. John's Hospital Limerick,,,,,5,,
01/05/2025,UH Limerick,14,48,62,38,6,19,
01/05/2025,HSE Mid West Total,14,48,62,38,21,19,0
01/05/2025,Galway University Hospital,8,1,9,20,44,,
01/05/2025,Letterkenny University Hospital,12,8,20,11,42,4,
01/05/2025,Mayo University Hospital,3,8,11,10,12,8,
01/05/2025,Portiuncula University Hospital,0,0,0,0,4,,
01/05/2025,Roscommon University Hospital,,,,,8,,
01/05/2025,Sligo University Hospital,6,6,12,12,25,2,
01/05/2025,HSE West and North West Total,29,23,52,53,135,14,0
01/05/2025,National Total,137,79,216,329,411,41,0
02/05/2025,Beaumont Hospital,4,0,4,6,12,,
02/05/2025,Cavan General Hospital,0,0,0,0,0,,
02/05/2025,Connolly Hospital,0,0,0,0,8,,
02/05/2025,Louth County Hospital,,,,,0,,
02/05/2025,Mater Misericordiae University Hospital,1,0,1,7,15,,
02/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
02/05/2025,Our Lady of Lourdes Hospital,9,0,9,30,7,,
02/05/2025,Our Lady's Hospital Navan,2,0,2,3,0,,
02/05/2025,HSE Dublin and North East Total,16,0,16,46,42,0,0
02/05/2025,CHI at Crumlin,0,0,0,0,2,,
02/05/2025,CHI at Tallaght,0,0,0,0,0,,
02/05/2025,CHI at Temple Street,4,0,4,0,3,,
02/05/2025,MRH Mullingar,4,0,4,0,3,,
02/05/2025,MRH Portlaoise,6,0,6,10,10,,
02/05/2025,MRH Tullamore,0,0,0,27,8,,
02/05/2025,Naas General Hospital,4,0,4,0,5,,
02/05/2025,St. James's Hospital,0,0,0,5,22,,
02/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
02/05/2025,Tallaght University Hospital,14,0,14,32,10,5,
02/05/2025,HSE Dublin and Midlands Total,32,0,32,74,63,5,0
02/05/2025,National Rehabilitation Hospital,,,,,11,,
02/05/2025,St. Columcille's Hospital,,,,,2,,
02/05/2025,St Luke's General Hospital Kilkenny,3,1,4,17,10,,
02/05/2025,St. Michael's Hospital,,,,,3,,
02/05/2025,St. Vincent's University Hospital,10,0,10,25,16,,
02/05/2025,Tipperary University Hospital,6,0,6,14,12,,
02/05/2025,UH Waterford,0,0,0,0,20,,
02/05/2025,Wexford General Hospital,1,0,1,0,10,,
02/05/2025,HSE Dublin and South East Total,20,1,21,56,84,0,0
02/05/2025,Bantry General Hospital,,,,,4,,
02/05/2025,Cork University Hospital,9,2,11,15,21,,
02/05/2025,Mallow General Hospital,,,,,2,,
02/05/2025,Mercy University Hospital,6,0,6,16,15,2,
02/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
02/05/2025,UH Kerry,0,0,0,9,17,,
02/05/2025,HSE South West Total,15,2,17,40,62,2,0
02/05/2025,Ennis Hospital,,,,,5,,
02/05/2025,Nenagh Hospital,,,,,5,,
02/05/2025,St. John's Hospital Limerick,,,,,4,,
02/05/2025,UH Limerick,11,34,45,29,5,10,
02/05/2025,HSE Mid West Total,11,34,45,29,19,10,0
02/05/2025,Galway University Hospital,0,0,0,21,44,,
02/05/2025,Letterkenny University Hospital,3,4,7,6,43,3,
02/05/2025,Mayo University Hospital,5,6,11,14,9,3,
02/05/2025,Portiuncula University Hospital,0,0,0,0,4,,
02/05/2025,Roscommon University Hospital,,,,,7,,
02/05/2025,Sligo University Hospital,0,6,6,10,23,3,
02/05/2025,HSE West and North West Total,8,16,24,51,130,9,0
02/05/2025,National Total,102,53,155,296,400,26,0
03/05/2025,Beaumont Hospital,0,0,0,0,11,,
03/05/2025,Cavan General Hospital,0,0,0,5,0,,
03/05/2025,Connolly Hospital,0,0,0,0,7,,
03/05/2025,Louth County Hospital,,,,,0,,
03/05/2025,Mater Misericordiae University Hospital,1,0,1,0,15,,
03/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
03/05/2025,Our Lady of Lourdes Hospital,0,0,0,17,7,,
03/05/2025,Our Lady's Hospital Navan,0,0,0,4,1,,
03/05/2025,HSE Dublin and North East Total,1,0,1,26,41,0,0
03/05/2025,CHI at Crumlin,0,0,0,0,2,,
03/05/2025,CHI at Tallaght,0,0,0,0,0,,
03/05/2025,CHI at Temple Street,0,0,0,0,3,,
03/05/2025,MRH Mullingar,0,0,0,0,3,,
03/05/2025,MRH Portlaoise,4,0,4,0,8,,
03/05/2025,MRH Tullamore,0,0,0,15,8,,
03/05/2025,Naas General Hospital,0,0,0,0,6,,
03/05/2025,St. James's Hospital,2,0,2,5,20,,
03/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
03/05/2025,Tallaght University Hospital,9,0,9,13,10,4,
03/05/2025,HSE Dublin and Midlands Total,15,0,15,33,60,4,0
03/05/2025,National Rehabilitation Hospital,,,,,11,,
03/05/2025,St. Columcille's Hospital,,,,,2,,
03/05/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,
03/05/2025,St. Michael's Hospital,,,,,3,,
03/05/2025,St. Vincent's University Hospital,9,0,9,25,16,,
03/05/2025,Tipperary University Hospital,6,0,6,10,8,,
03/05/2025,UH Waterford,0,0,0,0,18,,
03/05/2025,Wexford General Hospital,1,0,1,10,10,,
03/05/2025,HSE Dublin and South East Total,16,0,16,45,79,0,0
03/05/2025,Bantry General Hospital,,,,,4,,
03/05/2025,Cork University Hospital,5,0,5,1,20,,
03/05/2025,Mallow General Hospital,,,,,3,,
03/05/2025,Mercy University Hospital,2,0,2,8,13,,
03/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
03/05/2025,UH Kerry,0,0,0,0,20,,
03/05/2025,HSE South West Total,7,0,7,9,63,0,0
03/05/2025,Ennis Hospital,,,,,5,,
03/05/2025,Nenagh Hospital,,,,,5,,
03/05/2025,St. John's Hospital Limerick,,,,,4,,
03/05/2025,UH Limerick,3,16,19,26,5,2,
03/05/2025,HSE Mid West Total,3,16,19,26,19,2,0
03/05/2025,Galway University Hospital,4,0,4,21,44,,
03/05/2025,Letterkenny University Hospital,4,0,4,0,43,,
03/05/2025,Mayo University Hospital,0,0,0,15,8,,
03/05/2025,Portiuncula University Hospital,0,0,0,0,4,,
03/05/2025,Roscommon University Hospital,,,,,7,,
03/05/2025,Sligo University Hospital,6,0,6,8,23,,
03/05/2025,HSE West and North West Total,14,0,14,44,129,0,0
03/05/2025,National Total,56,16,72,183,391,6,0
04/05/2025,Beaumont Hospital,0,0,0,0,11,,
04/05/2025,Cavan General Hospital,2,0,2,6,0,,
04/05/2025,Connolly Hospital,0,0,0,0,7,,
04/05/2025,Louth County Hospital,,,,,0,,
04/05/2025,Mater Misericordiae University Hospital,6,0,6,0,15,,
04/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
04/05/2025,Our Lady of Lourdes Hospital,0,0,0,24,7,,
04/05/2025,Our Lady's Hospital Navan,0,0,0,3,1,,
04/05/2025,HSE Dublin and North East Total,8,0,8,33,41,0,0
04/05/2025,CHI at Crumlin,1,0,1,0,2,,
04/05/2025,CHI at Tallaght,1,0,1,0,0,,
04/05/2025,CHI at Temple Street,0,0,0,0,3,,
04/05/2025,MRH Mullingar,0,0,0,0,3,,
04/05/2025,MRH Portlaoise,0,0,0,0,8,,
04/05/2025,MRH Tullamore,0,0,0,13,8,,
04/05/2025,Naas General Hospital,4,0,4,8,6,,
04/05/2025,St. James's Hospital,1,0,1,4,20,,
04/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
04/05/2025,Tallaght University Hospital,14,0,14,16,10,2,
04/05/2025,HSE Dublin and Midlands Total,21,0,21,41,60,2,0
04/05/2025,National Rehabilitation Hospital,,,,,11,,
04/05/2025,St. Columcille's Hospital,,,,,2,,
04/05/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,
04/05/2025,St. Michael's Hospital,,,,,3,,
04/05/2025,St. Vincent's University Hospital,14,0,14,25,16,1,
04/05/2025,Tipperary University Hospital,7,0,7,10,8,1,
04/05/2025,UH Waterford,0,0,0,0,18,,
04/05/2025,Wexford General Hospital,0,0,0,13,10,,
04/05/2025,HSE Dublin and South East Total,21,0,21,48,79,2,0
04/05/2025,Bantry General Hospital,,,,,4,,
04/05/2025,Cork University Hospital,4,0,4,0,20,,
04/05/2025,Mallow General Hospital,,,,,3,,
04/05/2025,Mercy University Hospital,1,0,1,9,13,,
04/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
04/05/2025,UH Kerry,2,0,2,9,21,,
04/05/2025,HSE South West Total,7,0,7,18,64,0,0
04/05/2025,Ennis Hospital,,,,,5,,
04/05/2025,Nenagh Hospital,,,,,5,,
04/05/2025,St. John's Hospital Limerick,,,,,4,,
04/05/2025,UH Limerick,2,20,22,11,5,9,
04/05/2025,HSE Mid West Total,2,20,22,11,19,9,0
04/05/2025,Galway University Hospital,2,0,2,20,44,,
04/05/2025,Letterkenny University Hospital,1,2,3,0,43,,
04/05/2025,Mayo University Hospital,1,4,5,13,8,1,
04/05/2025,Portiuncula University Hospital,0,0,0,0,4,,
04/05/2025,Roscommon University Hospital,,,,,7,,
04/05/2025,Sligo University Hospital,6,1,7,11,23,,
04/05/2025,HSE West and North West Total,10,7,17,44,129,1,0
04/05/2025,National Total,69,27,96,195,392,14,0
05/05/2025,Beaumont Hospital,0,0,0,13,11,,
05/05/2025,Cavan General Hospital,0,0,0,6,0,,
05/05/2025,Connolly Hospital,0,0,0,0,7,,
05/05/2025,Louth County Hospital,,,,,0,,
05/05/2025,Mater Misericordiae University Hospital,4,0,4,0,15,,
05/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
05/05/2025,Our Lady of Lourdes Hospital,8,0,8,27,7,,
05/05/2025,Our Lady's Hospital Navan,0,0,0,3,1,,
05/05/2025,HSE Dublin and North East Total,12,0,12,49,41,0,0
05/05/2025,CHI at Crumlin,0,0,0,0,2,,
05/05/2025,CHI at Tallaght,1,0,1,0,0,,
05/05/2025,CHI at Temple Street,1,0,1,0,3,,
05/05/2025,MRH Mullingar,4,0,4,0,3,,
05/05/2025,MRH Portlaoise,7,0,7,0,8,,
05/05/2025,MRH Tullamore,0,0,0,14,8,,
05/05/2025,Naas General Hospital,8,0,8,11,6,1,
05/05/2025,St. James's Hospital,0,0,0,0,20,,
05/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
05/05/2025,Tallaght University Hospital,14,0,14,29,10,5,
05/05/2025,HSE Dublin and Midlands Total,35,0,35,54,60,6,0
05/05/2025,National Rehabilitation Hospital,,,,,11,,
05/05/2025,St. Columcille's Hospital,,,,,2,,
05/05/2025,St Luke's General Hospital Kilkenny,0,0,0,0,11,,
05/05/2025,St. Michael's Hospital,,,,,3,,
05/05/2025,St. Vincent's University Hospital,18,0,18,25,16,2,
05/05/2025,Tipperary University Hospital,6,0,6,19,8,3,
05/05/2025,UH Waterford,0,0,0,2,18,,
05/05/2025,Wexford General Hospital,1,0,1,15,10,,
05/05/2025,HSE Dublin and South East Total,25,0,25,61,79,5,0
05/05/2025,Bantry General Hospital,,,,,4,,
05/05/2025,Cork University Hospital,8,4,12,12,20,,
05/05/2025,Mallow General Hospital,,,,,3,,
05/05/2025,Mercy University Hospital,6,0,6,0,13,,
05/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
05/05/2025,UH Kerry,1,0,1,8,20,,
05/05/2025,HSE South West Total,15,4,19,20,63,0,0
05/05/2025,Ennis Hospital,,,,,4,,
05/05/2025,Nenagh Hospital,,,,,5,,
05/05/2025,St. John's Hospital Limerick,,,,,4,,
05/05/2025,UH Limerick,8,33,41,20,5,17,
05/05/2025,HSE Mid West Total,8,33,41,20,18,17,0
05/05/2025,Galway University Hospital,8,4,12,22,44,,
05/05/2025,Letterkenny University Hospital,3,6,9,1,43,1,
05/05/2025,Mayo University Hospital,1,7,8,9,8,2,
05/05/2025,Portiuncula University Hospital,0,0,0,0,4,,
05/05/2025,Roscommon University Hospital,,,,,7,,
05/05/2025,Sligo University Hospital,4,4,8,11,23,,
05/05/2025,HSE West and North West Total,16,21,37,43,129,3,0
05/05/2025,National Total,111,58,169,247,390,31,0
06/05/2025,Beaumont Hospital,10,0,10,23,11,,
06/05/2025,Cavan General Hospital,3,0,3,13,0,,
06/05/2025,Connolly Hospital,0,0,0,0,7,,
06/05/2025,Louth County Hospital,,,,,0,,
06/05/2025,Mater Misericordiae University Hospital,14,0,14,20,15,,
06/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
06/05/2025,Our Lady of Lourdes Hospital,22,0,22,41,7,,
06/05/2025,Our Lady's Hospital Navan,1,0,1,11,1,,
06/05/2025,HSE Dublin and North East Total,50,0,50,108,41,0,0
06/05/2025,CHI at Crumlin,0,0,0,0,2,,
06/05/2025,CHI at Tallaght,0,0,0,0,0,,
06/05/2025,CHI at Temple Street,0,0,0,0,3,,
06/05/2025,MRH Mullingar,3,0,3,0,3,1,1
06/05/2025,MRH Portlaoise,0,0,0,7,8,,
06/05/2025,MRH Tullamore,0,0,0,22,8,,
06/05/2025,Naas General Hospital,9,3,12,16,6,4,
06/05/2025,St. James's Hospital,0,0,0,4,20,,
06/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
06/05/2025,Tallaght University Hospital,15,0,15,33,10,6,
06/05/2025,HSE Dublin and Midlands Total,27,3,30,82,60,11,1
06/05/2025,National Rehabilitation Hospital,,,,,11,,
06/05/2025,St. Columcille's Hospital,,,,,2,,
06/05/2025,St Luke's General Hospital Kilkenny,0,0,0,9,11,,
06/05/2025,St. Michael's Hospital,,,,,3,,
06/05/2025,St. Vincent's University Hospital,23,5,28,34,16,6,1
06/05/2025,Tipperary University Hospital,8,0,8,21,8,2,
06/05/2025,UH Waterford,0,0,0,6,18,,
06/05/2025,Wexford General Hospital,0,0,0,20,10,,
06/05/2025,HSE Dublin and South East Total,31,5,36,90,79,8,1
06/05/2025,Bantry General Hospital,,,,,4,,
06/05/2025,Cork University Hospital,11,2,13,27,20,,
06/05/2025,Mallow General Hospital,,,,,3,,
06/05/2025,Mercy University Hospital,1,2,3,16,15,1,
06/05/2025,South Infirmary Victoria University Hospital,,,,,3,,
06/05/2025,UH Kerry,7,8,15,8,19,2,
06/05/2025,HSE South West Total,19,12,31,51,64,3,0
06/05/2025,Ennis Hospital,,,,,4,,
06/05/2025,Nenagh Hospital,,,,,4,,
06/05/2025,St. John's Hospital Limerick,,,,,4,,
06/05/2025,UH Limerick,17,44,61,26,5,26,
06/05/2025,HSE Mid West Total,17,44,61,26,17,26,0
06/05/2025,Galway University Hospital,18,6,24,22,44,1,
06/05/2025,Letterkenny University Hospital,11,7,18,7,43,3,
06/05/2025,Mayo University Hospital,1,14,15,12,8,6,
06/05/2025,Portiuncula University Hospital,1,0,1,0,4,,
06/05/2025,Roscommon University Hospital,,,,,7,,
06/05/2025,Sligo University Hospital,8,11,19,12,23,5,
06/05/2025,HSE West and North West Total,39,38,77,53,129,15,0
06/05/2025,National Total,183,102,285,410,390,63,2
07/05/2025,Beaumont Hospital,0,0,0,21,20,,
07/05/2025,Cavan General Hospital,0,0,0,3,0,,
07/05/2025,Connolly Hospital,0,0,0,0,7,,
07/05/2025,Louth County Hospital,,,,,0,,
07/05/2025,Mater Misericordiae University Hospital,11,0,11,19,16,,
07/05/2025,National Orthopaedic Hospital Cappagh,,,,,0,,
07/05/2025,Our Lady of Lourdes Hospital,19,0,19,32,6,,
07/05/2025,Our Lady's Hospital Navan,0,0,0,7,1,,
07/05/2025,HSE Dublin and North East Total,30,0,30,82,50,0,0
07/05/2025,CHI at Crumlin,0,0,0,0,2,,
07/05/2025,CHI at Tallaght,1,0,1,0,0,,
07/05/2025,CHI at Temple Street,0,0,0,0,3,,
07/05/2025,MRH Mullingar,7,0,7,7,3,2,
07/05/2025,MRH Portlaoise,10,0,10,4,9,,
07/05/2025,MRH Tullamore,0,0,0,23,9,,
07/05/2025,Naas General Hospital,9,0,9,12,8,,o
07/05/2025,St. James's Hospital,7,0,7,4,22,,
07/05/2025,St. Luke's Radiation Oncology Network,,,,,0,,
07/05/2025,Tallaght University Hospital,22,6,28,33,10,7,
07/05/2025,HSE Dublin and Midlands Total,56,6,62,83,66,9,0
07/05/2025,National Rehabilitation Hospital,,,,,9,,
07/05/2025,St. Columcille's Hospital,,,,,4,,
07/05/2025,St Luke's General Hospital Kilkenny,0,0,0,9,11,,
07/05/2025,St. Michael's Hospital,,,,,3,,
07/05/2025,St. Vincent's University Hospital,23,10,33,35,15,2,
07/05/2025,Tipperary University Hospital,6,0,6,17,10,3,
07/05/2025,UH Waterford,0,0,0,13,12,,
07/05/2025,Wexford General Hospital,2,0,2,21,9,,
07/05/2025,HSE Dublin and South East Total,31,10,41,95,73,5,0
07/05/2025,Bantry General Hospital,,,,,6,,
07/05/2025,Cork University Hospital,17,7,24,28,21,,
07/05/2025,Mallow General Hospital,,,,,2,,
07/05/2025,Mercy University Hospital,6,1,7,16,14,,
07/05/2025,South Infirmary Victoria University Hospital,,,,,2,,
07/05/2025,UH Kerry,6,7,13,11,24,2,
07/05/2025,HSE South West Total,29,15,44,55,69,2,0
07/05/2025,Ennis Hospital,,,,,4,,
07/05/2025,Nenagh Hospital,,,,,4,,
07/05/2025,St. John's Hospital Limerick,,,,,4,,
