Date,Hospital,ED Trolleys,Ward Trolleys,Total,Surge Capacity in Use (Full report @14:00),Delayed Transfers of Care (As of Midnight),No of Total Waiting >24hrs,No of >75+yrs Waiting >24hrs
27/10/2025,Mercy University Hospital,12,0,12,16,9,6,
27/10/2025,South Infirmary Victoria University Hospital,,,,,1,,
27/10/2025,UH Kerry,5,0,5,0,25,2,
27/10/2025,HSE South West Total,20,3,23,34,74,8,0
27/10/2025,Ennis Hospital,,,,,2,,
27/10/2025,Nenagh Hospital,,,,,4,,
27/10/2025,St. John's Hospital Limerick,,,,,2,,
27/10/2025,UH Limerick,6,14,20,2,5,4,
27/10/2025,HSE Mid West Total,6,14,20,2,13,4,0
27/10/2025,Galway University Hospital,12,0,12,21,46,,
27/10/2025,Letterkenny University Hospital,2,6,8,8,45,,
27/10/2025,Mayo University Hospital,9,7,16,18,11,6,
27/10/2025,Portiuncula University Hospital,7,5,12,5,6,5,
27/10/2025,Roscommon University Hospital,,,,,10,,
27/10/2025,Sligo University Hospital,4,1,5,14,23,,
27/10/2025,HSE West and North West Total,34,19,53,66,141,11,0
27/10/2025,National Total,123,41,164,313,426,23,0
28/10/2025,Beaumont Hospital,14,0,14,31,14,,
28/10/2025,Cavan General Hospital,9,0,9,7,0,,
28/10/2025,Connolly Hospital,2,0,2,10,4,,
28/10/2025,Louth County Hospital,,,,,0,,
28/10/2025,Mater Misericordiae University Hospital,9,0,9,19,11,,
28/10/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
28/10/2025,Our Lady of Lourdes Hospital,5,0,5,24,6,,
28/10/2025,Our Lady's Hospital Navan,0,0,0,6,0,,
28/10/2025,HSE Dublin and North East Total,39,0,39,97,36,0,0
28/10/2025,CHI at Crumlin,0,0,0,0,3,,
28/10/2025,CHI at Tallaght,0,0,0,0,0,,
28/10/2025,CHI at Temple Street,1,0,1,0,2,,
28/10/2025,MRH Mullingar,6,0,6,0,5,,
28/10/2025,MRH Portlaoise,6,0,6,14,9,1,
28/10/2025,MRH Tullamore,0,0,0,44,8,,
28/10/2025,Naas General Hospital,3,0,3,0,12,,
28/10/2025,St. James's Hospital,12,0,12,3,24,,
28/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,
28/10/2025,Tallaght University Hospital,0,0,0,17,10,,
28/10/2025,HSE Dublin and Midlands Total,28,0,28,78,73,1,0
28/10/2025,National Rehabilitation Hospital,,,,,8,,
28/10/2025,St. Columcille's Hospital,,,,,5,,
28/10/2025,St Luke's General Hospital Kilkenny,6,0,6,45,13,1,
28/10/2025,St. Michael's Hospital,,,,,2,,
28/10/2025,St. Vincent's University Hospital,14,0,14,40,18,1,
28/10/2025,Tipperary University Hospital,8,0,8,8,10,3,
28/10/2025,UH Waterford,0,0,0,11,22,,
28/10/2025,Wexford General Hospital,4,7,11,25,10,1,1
28/10/2025,HSE Dublin and South East Total,32,7,39,129,88,6,1
28/10/2025,Bantry General Hospital,,,,,7,,
28/10/2025,Cork University Hospital,17,4,21,29,27,,
28/10/2025,Mallow General Hospital,,,,,5,,
28/10/2025,Mercy University Hospital,14,0,14,20,11,3,
28/10/2025,South Infirmary Victoria University Hospital,,,,,1,,
28/10/2025,UH Kerry,9,0,9,8,25,1,
28/10/2025,HSE South West Total,40,4,44,57,76,4,0
28/10/2025,Ennis Hospital,,,,,2,,
28/10/2025,Nenagh Hospital,,,,,4,,
28/10/2025,St. John's Hospital Limerick,,,,,2,,
28/10/2025,UH Limerick,10,20,30,4,5,9,
28/10/2025,HSE Mid West Total,10,20,30,4,13,9,0
28/10/2025,Galway University Hospital,17,3,20,45,46,1,
28/10/2025,Letterkenny University Hospital,8,6,14,13,45,5,
28/10/2025,Mayo University Hospital,12,10,22,18,11,15,
28/10/2025,Portiuncula University Hospital,13,5,18,6,6,2,
28/10/2025,Roscommon University Hospital,,,,,10,,
28/10/2025,Sligo University Hospital,5,3,8,19,23,2,
28/10/2025,HSE West and North West Total,55,27,82,101,141,25,0
28/10/2025,National Total,204,58,262,466,427,45,1
29/10/2025,Beaumont Hospital,22,0,22,26,11,,
29/10/2025,Cavan General Hospital,10,0,10,10,0,,
29/10/2025,Connolly Hospital,0,0,0,0,4,,
29/10/2025,Louth County Hospital,,,,,0,,
29/10/2025,Mater Misericordiae University Hospital,8,0,8,17,11,,
29/10/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
29/10/2025,Our Lady of Lourdes Hospital,0,0,0,23,6,,
29/10/2025,Our Lady's Hospital Navan,0,0,0,6,0,,
29/10/2025,HSE Dublin and North East Total,40,0,40,82,33,0,0
29/10/2025,CHI at Crumlin,0,0,0,0,2,,
29/10/2025,CHI at Tallaght,0,0,0,0,0,,
29/10/2025,CHI at Temple Street,4,0,4,0,2,,
29/10/2025,MRH Mullingar,9,3,12,0,5,1,
29/10/2025,MRH Portlaoise,7,0,7,9,7,,
29/10/2025,MRH Tullamore,0,0,0,33,7,,
29/10/2025,Naas General Hospital,1,0,1,0,12,,
29/10/2025,St. James's Hospital,14,0,14,12,24,,
29/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,
29/10/2025,Tallaght University Hospital,3,3,6,23,10,,
29/10/2025,HSE Dublin and Midlands Total,38,6,44,77,69,1,0
29/10/2025,National Rehabilitation Hospital,,,,,7,,
29/10/2025,St. Columcille's Hospital,,,,,5,,
29/10/2025,St Luke's General Hospital Kilkenny,11,0,11,41,11,,
29/10/2025,St. Michael's Hospital,,,,,2,,
29/10/2025,St. Vincent's University Hospital,20,0,20,40,16,,
29/10/2025,Tipperary University Hospital,5,0,5,11,11,3,
29/10/2025,UH Waterford,0,0,0,13,16,,
29/10/2025,Wexford General Hospital,8,9,17,26,10,5,1
29/10/2025,HSE Dublin and South East Total,44,9,53,131,78,8,1
29/10/2025,Bantry General Hospital,,,,,7,,
29/10/2025,Cork University Hospital,29,2,31,34,22,,
29/10/2025,Mallow General Hospital,,,,,5,,
29/10/2025,Mercy University Hospital,11,0,11,14,11,1,
29/10/2025,South Infirmary Victoria University Hospital,,,,,1,,
29/10/2025,UH Kerry,19,7,26,8,21,2,
29/10/2025,HSE South West Total,59,9,68,56,67,3,0
29/10/2025,Ennis Hospital,,,,,2,,
29/10/2025,Nenagh Hospital,,,,,4,,
29/10/2025,St. John's Hospital Limerick,,,,,2,,
29/10/2025,UH Limerick,10,21,31,3,5,10,
29/10/2025,HSE Mid West Total,10,21,31,3,13,10,0
29/10/2025,Galway University Hospital,13,6,19,40,43,1,
29/10/2025,Letterkenny University Hospital,4,8,12,10,40,4,
29/10/2025,Mayo University Hospital,5,12,17,17,10,6,
29/10/2025,Portiuncula University Hospital,2,0,2,3,6,2,
29/10/2025,Roscommon University Hospital,,,,,9,,
29/10/2025,Sligo University Hospital,16,9,25,14,22,6,
29/10/2025,HSE West and North West Total,40,35,75,84,130,19,0
29/10/2025,National Total,231,80,311,433,390,41,1
30/10/2025,Beaumont Hospital,0,0,0,30,10,,
30/10/2025,Cavan General Hospital,12,0,12,11,0,,
30/10/2025,Connolly Hospital,0,0,0,0,4,,
30/10/2025,Louth County Hospital,,,,,0,,
30/10/2025,Mater Misericordiae University Hospital,9,0,9,10,11,,
30/10/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
30/10/2025,Our Lady of Lourdes Hospital,5,0,5,27,2,,
30/10/2025,Our Lady's Hospital Navan,5,0,5,11,0,,
30/10/2025,HSE Dublin and North East Total,31,0,31,89,28,0,0
30/10/2025,CHI at Crumlin,0,0,0,0,2,,
30/10/2025,CHI at Tallaght,2,0,2,1,0,,
30/10/2025,CHI at Temple Street,0,0,0,0,2,,
30/10/2025,MRH Mullingar,13,8,21,0,4,1,
30/10/2025,MRH Portlaoise,7,0,7,12,6,,
30/10/2025,MRH Tullamore,0,0,0,37,7,,
30/10/2025,Naas General Hospital,0,0,0,0,11,,
30/10/2025,St. James's Hospital,14,0,14,12,23,,
30/10/2025,St. Luke's Radiation Oncology Network,,,,,0,,
30/10/2025,Tallaght University Hospital,1,1,2,26,11,,
30/10/2025,HSE Dublin and Midlands Total,37,9,46,88,66,1,0
30/10/2025,National Rehabilitation Hospital,,,,,7,,
30/10/2025,St. Columcille's Hospital,,,,,5,,
30/10/2025,St Luke's General Hospital Kilkenny,9,0,9,36,11,,
30/10/2025,St. Michael's Hospital,,,,,2,,
30/10/2025,St. Vincent's University Hospital,23,3,26,40,14,,
30/10/2025,Tipperary University Hospital,5,0,5,11,10,,
30/10/2025,UH Waterford,0,0,0,9,11,,
30/10/2025,Wexford General Hospital,5,8,13,30,9,2,
30/10/2025,HSE Dublin and South East Total,42,11,53,126,69,2,0
30/10/2025,Bantry General Hospital,,,,,7,,
30/10/2025,Cork University Hospital,39,7,46,35,22,5,1
30/10/2025,Mallow General Hospital,,,,,3,,
30/10/2025,Mercy University Hospital,14,1,15,16,12,1,
30/10/2025,South Infirmary Victoria University Hospital,,,,,1,,
30/10/2025,UH Kerry,19,7,26,11,20,5,1
30/10/2025,HSE South West Total,72,15,87,62,65,11,2
30/10/2025,Ennis Hospital,,,,,2,,
30/10/2025,Nenagh Hospital,,,,,4,,
30/10/2025,St. John's Hospital Limerick,,,,,2,,
30/10/2025,UH Limerick,7,17,24,2,5,6,
30/10/2025,HSE Mid West Total,7,17,24,2,13,6,0
30/10/2025,Galway University Hospital,8,0,8,39,40,,
30/10/2025,Letterkenny University Hospital,6,7,13,10,37,4,
30/10/2025,Mayo University Hospital,7,14,21,17,9,10,
30/10/2025,Portiuncula University Hospital,0,0,0,0,5,,
30/10/2025,Roscommon University Hospital,,,,,7,,
30/10/2025,Sligo University Hospital,7,7,14,16,21,2,
30/10/2025,HSE West and North West Total,28,28,56,82,119,16,0
30/10/2025,National Total,217,80,297,449,360,36,2
31/10/2025,Beaumont Hospital,10,0,10,23,18,,
31/10/2025,Cavan General Hospital,12,0,12,15,1,,
31/10/2025,Connolly Hospital,1,0,1,0,4,,
31/10/2025,Louth County Hospital,,,,,0,,
31/10/2025,Mater Misericordiae University Hospital,3,0,3,0,6,,
31/10/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
31/10/2025,Our Lady of Lourdes Hospital,0,0,0,26,3,,
31/10/2025,Our Lady's Hospital Navan,3,0,3,11,0,,
31/10/2025,HSE Dublin and North East Total,29,0,29,75,33,0,0
31/10/2025,CHI at Crumlin,0,0,0,0,2,,
31/10/2025,CHI at Tallaght,0,0,0,0,0,,
31/10/2025,CHI at Temple Street,0,0,0,0,2,,
31/10/2025,MRH Mullingar,16,4,20,0,6,,
31/10/2025,MRH Portlaoise,9,0,9,9,7,,
31/10/2025,MRH Tullamore,0,0,0,34,7,,
31/10/2025,Naas General Hospital,4,0,4,0,13,,
31/10/2025,St. James's Hospital,25,0,25,12,21,1,
31/10/2025,St. Luke's Radiation Oncology Network,,,,,1,,
31/10/2025,Tallaght University Hospital,0,0,0,26,13,,
31/10/2025,HSE Dublin and Midlands Total,54,4,58,81,72,1,0
31/10/2025,National Rehabilitation Hospital,,,,,8,,
31/10/2025,St. Columcille's Hospital,,,,,7,,
31/10/2025,St Luke's General Hospital Kilkenny,7,0,7,33,11,,
31/10/2025,St. Michael's Hospital,,,,,5,,
31/10/2025,St. Vincent's University Hospital,14,0,14,39,14,,
31/10/2025,Tipperary University Hospital,5,0,5,9,14,3,
31/10/2025,UH Waterford,0,0,0,0,13,,
31/10/2025,Wexford General Hospital,7,5,12,27,11,1,
31/10/2025,HSE Dublin and South East Total,33,5,38,108,83,4,0
31/10/2025,Bantry General Hospital,,,,,6,,
31/10/2025,Cork University Hospital,28,7,35,33,31,,
31/10/2025,Mallow General Hospital,,,,,4,,
31/10/2025,Mercy University Hospital,15,5,20,16,15,2,
31/10/2025,South Infirmary Victoria University Hospital,,,,,1,,
31/10/2025,UH Kerry,8,1,9,11,21,2,
31/10/2025,HSE South West Total,51,13,64,60,78,4,0
31/10/2025,Ennis Hospital,,,,,2,,
31/10/2025,Nenagh Hospital,,,,,4,,
31/10/2025,St. John's Hospital Limerick,,,,,2,,
31/10/2025,UH Limerick,10,20,30,2,6,7,
31/10/2025,HSE Mid West Total,10,20,30,2,14,7,0
31/10/2025,Galway University Hospital,8,4,12,21,46,1,
31/10/2025,Letterkenny University Hospital,4,7,11,9,37,1,
31/10/2025,Mayo University Hospital,7,16,23,18,9,16,
31/10/2025,Portiuncula University Hospital,0,0,0,0,6,,
31/10/2025,Roscommon University Hospital,,,,,8,,
31/10/2025,Sligo University Hospital,2,3,5,13,30,,
31/10/2025,HSE West and North West Total,21,30,51,61,136,18,0
31/10/2025,National Total,198,72,270,387,416,34,0
01/11/2025,Beaumont Hospital,0,0,0,12,16,,
01/11/2025,Cavan General Hospital,0,0,0,17,1,,
01/11/2025,Connolly Hospital,1,0,1,0,4,,
01/11/2025,Louth County Hospital,,,,,0,,
01/11/2025,Mater Misericordiae University Hospital,0,0,0,0,6,,
01/11/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
01/11/2025,Our Lady of Lourdes Hospital,0,0,0,17,6,,
01/11/2025,Our Lady's Hospital Navan,0,0,0,0,0,,
01/11/2025,HSE Dublin and North East Total,1,0,1,46,34,0,0
01/11/2025,CHI at Crumlin,0,0,0,0,2,,
01/11/2025,CHI at Tallaght,0,0,0,0,0,,
01/11/2025,CHI at Temple Street,0,0,0,0,2,,
01/11/2025,MRH Mullingar,7,2,9,0,6,2,
01/11/2025,MRH Portlaoise,4,0,4,13,7,,
01/11/2025,MRH Tullamore,0,0,0,0,7,,
01/11/2025,Naas General Hospital,5,0,5,0,12,1,
01/11/2025,St. James's Hospital,2,0,2,3,20,,
01/11/2025,St. Luke's Radiation Oncology Network,,,,,1,,
01/11/2025,Tallaght University Hospital,0,0,0,20,12,,
01/11/2025,HSE Dublin and Midlands Total,18,2,20,36,69,3,0
01/11/2025,National Rehabilitation Hospital,,,,,8,,
01/11/2025,St. Columcille's Hospital,,,,,7,,
01/11/2025,St Luke's General Hospital Kilkenny,0,0,0,17,12,,
01/11/2025,St. Michael's Hospital,,,,,5,,
01/11/2025,St. Vincent's University Hospital,5,0,5,42,13,,
01/11/2025,Tipperary University Hospital,3,0,3,4,16,2,
01/11/2025,UH Waterford,0,0,0,0,16,,
01/11/2025,Wexford General Hospital,1,1,2,14,9,,
01/11/2025,HSE Dublin and South East Total,9,1,10,77,86,2,0
01/11/2025,Bantry General Hospital,,,,,6,,
01/11/2025,Cork University Hospital,24,5,29,17,26,1,
01/11/2025,Mallow General Hospital,,,,,4,,
01/11/2025,Mercy University Hospital,5,2,7,16,19,,
01/11/2025,South Infirmary Victoria University Hospital,,,,,2,,
01/11/2025,UH Kerry,19,0,19,0,18,4,
01/11/2025,HSE South West Total,48,7,55,33,75,5,0
01/11/2025,Ennis Hospital,,,,,2,,
01/11/2025,Nenagh Hospital,,,,,4,,
01/11/2025,St. John's Hospital Limerick,,,,,2,,
01/11/2025,UH Limerick,9,12,21,0,6,3,
01/11/2025,HSE Mid West Total,9,12,21,0,14,3,0
01/11/2025,Galway University Hospital,9,0,9,22,45,,
01/11/2025,Letterkenny University Hospital,1,4,5,0,42,2,
01/11/2025,Mayo University Hospital,2,3,5,9,9,1,
01/11/2025,Portiuncula University Hospital,1,0,1,0,5,,
01/11/2025,Roscommon University Hospital,,,,,6,,
01/11/2025,Sligo University Hospital,0,1,1,10,29,,
01/11/2025,HSE West and North West Total,13,8,21,41,136,3,0
01/11/2025,National Total,98,30,128,233,414,16,0
02/11/2025,Beaumont Hospital,0,0,0,14,16,,
02/11/2025,Cavan General Hospital,7,0,7,18,1,,
02/11/2025,Connolly Hospital,0,0,0,0,4,,
02/11/2025,Louth County Hospital,,,,,0,,
02/11/2025,Mater Misericordiae University Hospital,0,0,0,0,6,,
02/11/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
02/11/2025,Our Lady of Lourdes Hospital,5,0,5,25,6,,
02/11/2025,Our Lady's Hospital Navan,0,0,0,3,0,,
02/11/2025,HSE Dublin and North East Total,12,0,12,60,34,0,0
02/11/2025,CHI at Crumlin,0,0,0,0,2,,
02/11/2025,CHI at Tallaght,1,0,1,0,0,,
02/11/2025,CHI at Temple Street,1,0,1,0,2,,
02/11/2025,MRH Mullingar,14,2,16,0,6,,
02/11/2025,MRH Portlaoise,6,0,6,14,7,,
02/11/2025,MRH Tullamore,0,0,0,0,7,,
02/11/2025,Naas General Hospital,9,0,9,4,12,2,
02/11/2025,St. James's Hospital,3,0,3,3,20,,
02/11/2025,St. Luke's Radiation Oncology Network,,,,,1,,
02/11/2025,Tallaght University Hospital,0,0,0,24,12,,
02/11/2025,HSE Dublin and Midlands Total,34,2,36,45,69,2,0
02/11/2025,National Rehabilitation Hospital,,,,,8,,
02/11/2025,St. Columcille's Hospital,,,,,7,,
02/11/2025,St Luke's General Hospital Kilkenny,1,7,8,28,12,,
02/11/2025,St. Michael's Hospital,,,,,5,,
02/11/2025,St. Vincent's University Hospital,15,0,15,42,13,,
02/11/2025,Tipperary University Hospital,7,0,7,8,16,1,
02/11/2025,UH Waterford,0,0,0,0,16,,
02/11/2025,Wexford General Hospital,4,4,8,22,9,,
02/11/2025,HSE Dublin and South East Total,27,11,38,100,86,1,0
02/11/2025,Bantry General Hospital,,,,,6,,
02/11/2025,Cork University Hospital,11,3,14,28,26,,
02/11/2025,Mallow General Hospital,,,,,4,,
02/11/2025,Mercy University Hospital,1,0,1,16,19,,
02/11/2025,South Infirmary Victoria University Hospital,,,,,2,,
02/11/2025,UH Kerry,15,5,20,6,18,7,1
02/11/2025,HSE South West Total,27,8,35,50,75,7,1
02/11/2025,Ennis Hospital,,,,,2,,
02/11/2025,Nenagh Hospital,,,,,4,,
02/11/2025,St. John's Hospital Limerick,,,,,2,,
02/11/2025,UH Limerick,6,14,20,0,6,6,
02/11/2025,HSE Mid West Total,6,14,20,0,14,6,0
02/11/2025,Galway University Hospital,6,0,6,36,45,,
02/11/2025,Letterkenny University Hospital,6,3,9,6,42,2,
02/11/2025,Mayo University Hospital,2,7,9,6,9,6,
02/11/2025,Portiuncula University Hospital,1,0,1,0,5,1,
02/11/2025,Roscommon University Hospital,,,,,6,,
02/11/2025,Sligo University Hospital,1,1,2,13,29,,
02/11/2025,HSE West and North West Total,16,11,27,61,136,9,0
02/11/2025,National Total,122,46,168,316,414,25,1
03/11/2025,Beaumont Hospital,13,0,13,28,16,,
03/11/2025,Cavan General Hospital,16,0,16,14,1,,
03/11/2025,Connolly Hospital,3,0,3,7,4,,
03/11/2025,Louth County Hospital,,,,,0,,
03/11/2025,Mater Misericordiae University Hospital,5,0,5,0,6,,
03/11/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
03/11/2025,Our Lady of Lourdes Hospital,0,0,0,26,6,,
03/11/2025,Our Lady's Hospital Navan,0,0,0,6,0,,
03/11/2025,HSE Dublin and North East Total,37,0,37,81,34,0,0
03/11/2025,CHI at Crumlin,2,0,2,0,2,,
03/11/2025,CHI at Tallaght,0,0,0,0,0,,
03/11/2025,CHI at Temple Street,0,0,0,0,2,,
03/11/2025,MRH Mullingar,18,4,22,0,6,5,2
03/11/2025,MRH Portlaoise,2,0,2,17,7,,
03/11/2025,MRH Tullamore,0,0,0,16,7,,
03/11/2025,Naas General Hospital,9,0,9,8,12,2,1
03/11/2025,St. James's Hospital,11,0,11,12,20,,
03/11/2025,St. Luke's Radiation Oncology Network,,,,,1,,
03/11/2025,Tallaght University Hospital,2,0,2,27,12,,
03/11/2025,HSE Dublin and Midlands Total,44,4,48,80,69,7,3
03/11/2025,National Rehabilitation Hospital,,,,,8,,
03/11/2025,St. Columcille's Hospital,,,,,7,,
03/11/2025,St Luke's General Hospital Kilkenny,16,8,24,41,12,,
03/11/2025,St. Michael's Hospital,,,,,5,,
03/11/2025,St. Vincent's University Hospital,32,10,42,39,13,5,3
03/11/2025,Tipperary University Hospital,8,0,8,24,16,1,
03/11/2025,UH Waterford,0,0,0,11,16,,
03/11/2025,Wexford General Hospital,7,7,14,34,9,1,
03/11/2025,HSE Dublin and South East Total,63,25,88,149,86,7,3
03/11/2025,Bantry General Hospital,,,,,6,,
03/11/2025,Cork University Hospital,25,7,32,34,26,5,1
03/11/2025,Mallow General Hospital,,,,,4,,
03/11/2025,Mercy University Hospital,4,5,9,16,19,,
03/11/2025,South Infirmary Victoria University Hospital,,,,,2,,
03/11/2025,UH Kerry,16,7,23,8,18,10,4
03/11/2025,HSE South West Total,45,19,64,58,75,15,5
03/11/2025,Ennis Hospital,,,,,2,,
03/11/2025,Nenagh Hospital,,,,,4,,
03/11/2025,St. John's Hospital Limerick,,,,,2,,
03/11/2025,UH Limerick,8,19,27,0,6,5,
03/11/2025,HSE Mid West Total,8,19,27,0,14,5,0
03/11/2025,Galway University Hospital,13,3,16,39,45,,
03/11/2025,Letterkenny University Hospital,8,4,12,18,42,3,
03/11/2025,Mayo University Hospital,5,11,16,11,9,8,1
03/11/2025,Portiuncula University Hospital,7,0,7,0,5,1,
03/11/2025,Roscommon University Hospital,,,,,6,,
03/11/2025,Sligo University Hospital,3,1,4,14,29,1,
03/11/2025,HSE West and North West Total,36,19,55,82,136,13,1
03/11/2025,National Total,233,86,319,450,414,47,12
04/11/2025,Beaumont Hospital,14,0,14,33,18,,
04/11/2025,Cavan General Hospital,9,0,9,12,1,,
04/11/2025,Connolly Hospital,0,0,0,12,4,,
04/11/2025,Louth County Hospital,,,,,0,,
04/11/2025,Mater Misericordiae University Hospital,14,0,14,0,4,,
04/11/2025,National Orthopaedic Hospital Cappagh,,,,,1,,
04/11/2025,Our Lady of Lourdes Hospital,7,0,7,28,7,,
04/11/2025,Our Lady's Hospital Navan,0,0,0,6,0,,
04/11/2025,HSE Dublin and North East Total,44,0,44,91,35,0,0
04/11/2025,CHI at Crumlin,0,0,0,0,3,,
04/11/2025,CHI at Tallaght,0,1,1,1,0,,
04/11/2025,CHI at Temple Street,1,0,1,0,2,,
04/11/2025,MRH Mullingar,20,2,22,0,6,4,1
04/11/2025,MRH Portlaoise,5,0,5,14,7,,
04/11/2025,MRH Tullamore,0,0,0,25,7,,
04/11/2025,Naas General Hospital,9,0,9,0,11,2,
04/11/2025,St. James's Hospital,27,0,27,22,23,,
04/11/2025,St. Luke's Radiation Oncology Network,,,,,1,,
04/11/2025,Tallaght University Hospital,0,0,0,23,13,,
04/11/2025,HSE Dublin and Midlands Total,62,3,65,85,73,6,1
04/11/2025,National Rehabilitation Hospital,,,,,8,,
04/11/2025,St. Columcille's Hospital,,,,,7,,
04/11/2025,St Luke's General Hospital Kilkenny,15,8,23,42,13,6,
04/11/2025,St. Michael's Hospital,,,,,4,,
04/11/2025,St. Vincent's University Hospital,25,11,36,45,11,3,1
04/11/2025,Tipperary University Hospital,9,0,9,26,16,5,
04/11/2025,UH Waterford,0,0,0,9,18,,
04/11/2025,Wexford General Hospital,2,4,6,29,10,1,
04/11/2025,HSE Dublin and South East Total,51,23,74,151,87,15,1
04/11/2025,Bantry General Hospital,,,,,7,,
04/11/2025,Cork University Hospital,35,17,52,36,23,4,2
04/11/2025,Mallow General Hospital,,,,,5,,
04/11/2025,Mercy University Hospital,4,4,8,16,17,,
04/11/2025,South Infirmary Victoria University Hospital,,,,,2,,
04/11/2025,UH Kerry,24,8,32,10,18,5,3
04/11/2025,HSE South West Total,63,29,92,62,72,9,5
04/11/2025,Ennis Hospital,,,,,2,,
04/11/2025,Nenagh Hospital,,,,,5,,
04/11/2025,St. John's Hospital Limerick,,,,,3,,
04/11/2025,UH Limerick,8,15,23,1,6,1,
04/11/2025,HSE Mid West Total,8,15,23,1,16,1,0
04/11/2025,Galway University Hospital,14,8,22,41,43,,
04/11/2025,Letterkenny University Hospital,14,7,21,17,46,2,
04/11/2025,Mayo University Hospital,3,11,14,14,5,6,
04/11/2025,Portiuncula University Hospital,8,0,8,6,5,,
04/11/2025,Roscommon University Hospital,,,,,5,,
04/11/2025,Sligo University Hospital,10,8,18,13,29,1,
04/11/2025,HSE West and North West Total,49,34,83,91,133,9,0
04/11/2025,National Total,277,104,381,481,416,40,7
05/11/2025,Beaumont Hospital,23,0,23,31,18,,
05/11/2025,Cavan General Hospital,10,0,10,12,1,,
05/11/2025,Connolly Hospital,0,0,0,0,4,,
05/11/2025,Louth County Hospital,,,,,0,,
05/11/2025,Mater Misericordiae University Hospital,12,0,12,12,6,,
05/11/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
05/11/2025,Our Lady of Lourdes Hospital,10,0,10,25,7,,
05/11/2025,Our Lady's Hospital Navan,0,0,0,9,1,,
05/11/2025,HSE Dublin and North East Total,55,0,55,89,39,0,0
05/11/2025,CHI at Crumlin,2,0,2,0,3,,
05/11/2025,CHI at Tallaght,0,0,0,0,0,,
05/11/2025,CHI at Temple Street,1,0,1,0,2,,
05/11/2025,MRH Mullingar,15,6,21,0,6,6,
05/11/2025,MRH Portlaoise,4,0,4,10,9,,
05/11/2025,MRH Tullamore,0,0,0,29,7,,
05/11/2025,Naas General Hospital,9,0,9,3,12,3,
05/11/2025,St. James's Hospital,15,0,15,24,22,,
05/11/2025,St. Luke's Radiation Oncology Network,,,,,1,,
05/11/2025,Tallaght University Hospital,0,0,0,24,13,,
05/11/2025,HSE Dublin and Midlands Total,46,6,52,90,75,9,0
05/11/2025,National Rehabilitation Hospital,,,,,8,,
05/11/2025,St. Columcille's Hospital,,,,,7,,
05/11/2025,St Luke's General Hospital Kilkenny,5,5,10,34,14,5,
05/11/2025,St. Michael's Hospital,,,,,5,,
05/11/2025,St. Vincent's University Hospital,24,16,40,45,16,4,1
05/11/2025,Tipperary University Hospital,5,0,5,26,15,4,
05/11/2025,UH Waterford,0,0,0,13,16,,
05/11/2025,Wexford General Hospital,2,8,10,33,10,1,
05/11/2025,HSE Dublin and South East Total,36,29,65,151,91,14,1
05/11/2025,Bantry General Hospital,,,,,8,,
05/11/2025,Cork University Hospital,40,16,56,40,24,7,
05/11/2025,Mallow General Hospital,,,,,4,,
05/11/2025,Mercy University Hospital,12,6,18,16,14,1,
05/11/2025,South Infirmary Victoria University Hospital,,,,,2,,
05/11/2025,UH Kerry,13,4,17,10,18,5,1
05/11/2025,HSE South West Total,65,26,91,66,70,13,1
05/11/2025,Ennis Hospital,,,,,2,,
05/11/2025,Nenagh Hospital,,,,,5,,
05/11/2025,St. John's Hospital Limerick,,,,,3,,
05/11/2025,UH Limerick,8,15,23,10,6,2,
05/11/2025,HSE Mid West Total,8,15,23,10,16,2,0
05/11/2025,Galway University Hospital,21,13,34,39,46,,
05/11/2025,Letterkenny University Hospital,6,8,14,22,43,4,
05/11/2025,Mayo University Hospital,3,4,7,9,4,2,
05/11/2025,Portiuncula University Hospital,5,0,5,2,5,,
05/11/2025,Roscommon University Hospital,,,,,5,,
05/11/2025,Sligo University Hospital,7,13,20,13,26,5,
05/11/2025,HSE West and North West Total,42,38,80,85,129,11,0
05/11/2025,National Total,252,114,366,491,420,49,2
06/11/2025,Beaumont Hospital,13,0,13,33,14,,
06/11/2025,Cavan General Hospital,9,0,9,10,1,,
06/11/2025,Connolly Hospital,0,0,0,0,4,,
06/11/2025,Louth County Hospital,,,,,0,,
06/11/2025,Mater Misericordiae University Hospital,6,0,6,0,7,,
06/11/2025,National Orthopaedic Hospital Cappagh,,,,,2,,
06/11/2025,Our Lady of Lourdes Hospital,0,0,0,29,5,,
06/11/2025,Our Lady's Hospital Navan,0,0,0,4,1,,
06/11/2025,HSE Dublin and North East Total,28,0,28,76,34,0,0
06/11/2025,CHI at Crumlin,0,0,0,0,1,,
06/11/2025,CHI at Tallaght,0,0,0,0,0,,
06/11/2025,CHI at Temple Street,1,0,1,0,2,,
06/11/2025,MRH Mullingar,10,0,10,0,6,1,1
06/11/2025,MRH Portlaoise,5,0,5,6,9,,
